,timestamp,amount_cumsum
469,2018-02-14 13:00:47,269485
472,2018-02-14 13:07:29,308215
474,2018-02-14 13:14:06,307784
476,2018-02-14 13:16:57,311630
482,2018-02-14 13:25:47,335128
485,2018-02-14 13:35:11,333395
500,2018-02-14 13:48:30,336042
502,2018-02-14 13:51:19,336071
504,2018-02-14 13:54:42,341671
506,2018-02-14 13:58:35,341757
516,2018-02-14 14:05:43,343718
519,2018-02-14 14:07:38,345222
525,2018-02-14 14:19:36,352717
530,2018-02-14 14:25:11,353497
535,2018-02-14 14:28:33,357517
538,2018-02-14 14:37:21,379335
540,2018-02-14 14:43:42,380062
548,2018-02-14 14:55:58,413299
549,2018-02-14 14:58:53,338006
560,2018-02-14 15:30:20,442632
581,2018-02-14 16:10:31,395611
597,2018-02-14 16:34:36,480982
607,2018-02-14 16:38:07,475205
626,2018-02-14 17:56:14,505313
631,2018-02-14 18:06:30,514747
644,2018-02-14 18:33:41,518209
650,2018-02-14 18:43:53,535327
660,2018-02-14 19:02:30,512588
667,2018-02-14 19:23:48,565992
699,2018-02-14 20:45:38,701398
715,2018-02-14 20:47:02,701103
718,2018-02-14 20:51:26,701314
729,2018-02-14 20:57:04,714083
738,2018-02-14 21:08:04,735048
741,2018-02-14 21:08:30,736576
748,2018-02-14 21:12:54,1003559
750,2018-02-14 21:13:12,1005001
752,2018-02-14 21:14:05,1005782
765,2018-02-14 21:17:31,1054412
766,2018-02-14 21:18:21,1042983
767,2018-02-14 21:18:47,1054371
774,2018-02-14 21:25:29,1161357
775,2018-02-14 21:25:50,1108240
779,2018-02-14 21:27:01,1136670
790,2018-02-14 21:30:51,1144469
794,2018-02-14 21:35:22,1152073
810,2018-02-14 22:00:25,1225869
822,2018-02-14 22:14:51,1342271
825,2018-02-14 22:16:19,1342591
828,2018-02-14 22:21:30,1405770
831,2018-02-14 22:22:54,1396316
834,2018-02-14 22:26:13,1394939
838,2018-02-14 22:29:26,1391033
840,2018-02-14 22:31:19,1412033
850,2018-02-14 22:37:36,1317042
851,2018-02-14 22:37:36,1394780
856,2018-02-14 22:40:32,1412996
861,2018-02-14 22:56:09,1481091
869,2018-02-14 23:03:17,1514742
874,2018-02-14 23:11:35,1507896
879,2018-02-14 23:14:06,1491255
881,2018-02-14 23:16:50,1463188
882,2018-02-14 23:17:30,1489243
888,2018-02-14 23:25:29,1507060
890,2018-02-14 23:26:03,1507276
895,2018-02-14 23:29:11,1506469
906,2018-02-14 23:34:38,1548328
910,2018-02-14 23:40:45,1568300
916,2018-02-14 23:41:44,1562572
919,2018-02-14 23:43:03,1560315
940,2018-02-15 00:16:34,1564444
945,2018-02-15 00:20:48,1551192
955,2018-02-15 00:30:11,1555182
969,2018-02-15 00:56:48,1569167
975,2018-02-15 01:04:38,1532536
978,2018-02-15 01:05:34,1531983
981,2018-02-15 01:06:59,1527613
982,2018-02-15 01:07:33,1511914
990,2018-02-15 01:10:50,1539944
995,2018-02-15 01:17:45,1546604
1001,2018-02-15 01:23:02,1538647
1008,2018-02-15 01:27:40,1528364
1017,2018-02-15 01:30:21,1533803
1029,2018-02-15 01:44:50,1483141
1038,2018-02-15 01:49:45,1534401
1043,2018-02-15 02:02:20,1550313
1044,2018-02-15 02:11:30,1457019
1069,2018-02-15 02:36:35,1635499
1074,2018-02-15 02:45:35,1664199
1076,2018-02-15 02:52:33,1666014
1094,2018-02-15 03:07:56,1695409
1097,2018-02-15 03:13:48,1698456
1100,2018-02-15 03:15:57,1697888
1104,2018-02-15 03:33:20,1635657
1107,2018-02-15 03:42:54,1610874
1123,2018-02-15 04:07:07,1646632
1134,2018-02-15 04:13:51,1631097
1136,2018-02-15 04:18:16,1631613
1137,2018-02-15 04:20:54,1569729
1142,2018-02-15 04:21:43,1630028
1147,2018-02-15 04:45:38,1620669
1153,2018-02-15 05:02:35,1549004
1154,2018-02-15 05:05:49,1500810
1156,2018-02-15 05:07:49,1549101
1171,2018-02-15 05:26:10,1607911
1172,2018-02-15 05:28:38,1559440
1174,2018-02-15 05:29:26,1608231
1184,2018-02-15 05:48:05,1593114
1218,2018-02-15 06:30:16,1553730
1219,2018-02-15 06:37:36,1527036
1223,2018-02-15 06:40:04,1559723
1231,2018-02-15 06:59:44,1562035
1249,2018-02-15 07:28:26,1584232
1250,2018-02-15 07:29:09,1548273
1251,2018-02-15 07:30:08,1584253
1252,2018-02-15 07:31:14,1573951
1253,2018-02-15 07:31:24,1584252
1254,2018-02-15 07:32:35,1547053
1255,2018-02-15 07:33:37,1557400
1256,2018-02-15 07:34:32,1584354
1264,2018-02-15 07:39:30,1606389
1269,2018-02-15 07:46:25,1620127
1272,2018-02-15 07:52:37,1620720
1278,2018-02-15 08:05:27,1713486
1284,2018-02-15 08:11:07,1723154
1286,2018-02-15 08:12:12,1723154
1295,2018-02-15 08:17:59,1719180
1299,2018-02-15 08:21:16,1709047
1300,2018-02-15 08:21:31,1708005
1303,2018-02-15 08:32:01,1781047
1310,2018-02-15 08:42:00,1815740
1324,2018-02-15 09:12:01,1820933
1329,2018-02-15 09:15:58,1843147
1337,2018-02-15 09:19:59,1888222
1351,2018-02-15 09:29:06,1952350
1361,2018-02-15 09:36:39,1979553
1371,2018-02-15 09:49:33,1928681
1372,2018-02-15 09:51:07,1917101
1374,2018-02-15 09:52:33,1929084
1382,2018-02-15 09:56:28,1882389
1383,2018-02-15 09:56:40,1883442
1384,2018-02-15 09:56:45,1927613
1400,2018-02-15 10:08:03,1940900
1406,2018-02-15 10:17:15,1947249
1407,2018-02-15 10:19:50,1847938
1416,2018-02-15 10:26:52,1953796
1427,2018-02-15 10:37:20,1943236
1441,2018-02-15 11:05:45,1927546
1442,2018-02-15 11:05:46,2002106
1446,2018-02-15 11:09:59,2009133
1447,2018-02-15 11:10:43,1998481
1473,2018-02-15 11:30:41,2140508
1476,2018-02-15 11:31:09,2142082
1477,2018-02-15 11:31:53,2043228
1481,2018-02-15 11:33:48,2143481
1485,2018-02-15 11:41:16,2145668
1495,2018-02-15 11:44:27,2288961
1498,2018-02-15 11:45:03,2288517
1502,2018-02-15 11:46:35,2251008
1513,2018-02-15 11:51:17,2290425
1522,2018-02-15 12:00:22,2335718
1531,2018-02-15 12:04:53,2404414
1533,2018-02-15 12:05:34,2404437
1537,2018-02-15 12:07:49,2388004
1541,2018-02-15 12:08:41,2389492
1550,2018-02-15 12:15:21,2427158
1558,2018-02-15 12:23:14,2403383
1565,2018-02-15 12:27:55,2418709
1568,2018-02-15 12:31:44,2420065
1570,2018-02-15 12:33:10,2419168
1571,2018-02-15 12:33:16,2384492
1577,2018-02-15 12:34:07,2408161
1582,2018-02-15 12:36:44,2417785
1610,2018-02-15 12:43:00,2439652
1615,2018-02-15 12:48:01,2437523
1617,2018-02-15 12:49:06,2450136
1626,2018-02-15 12:50:45,2419499
1631,2018-02-15 12:52:05,2405364
1635,2018-02-15 12:52:43,2395181
1641,2018-02-15 12:55:03,2385402
1643,2018-02-15 13:00:04,2388786
1645,2018-02-15 13:01:20,2388756
1647,2018-02-15 13:03:53,2389788
1649,2018-02-15 13:04:05,2390180
1653,2018-02-15 13:07:18,2400275
1655,2018-02-15 13:09:56,2401049
1657,2018-02-15 13:11:55,2399722
1660,2018-02-15 13:12:42,2423722
1664,2018-02-15 13:14:41,2420922
1668,2018-02-15 13:16:11,2420175
1670,2018-02-15 13:17:08,2420077
1673,2018-02-15 13:19:04,2420077
1680,2018-02-15 13:21:49,2408345
1684,2018-02-15 13:23:02,2406608
1685,2018-02-15 13:23:30,2392339
1688,2018-02-15 13:30:53,2480300
1696,2018-02-15 13:35:04,2527079
1698,2018-02-15 13:36:09,2527097
1711,2018-02-15 13:42:08,2568569
1712,2018-02-15 13:42:34,2535458
1716,2018-02-15 13:44:15,2574689
1723,2018-02-15 13:47:00,2585950
1730,2018-02-15 13:50:40,2617540
1739,2018-02-15 13:51:57,2627263
1740,2018-02-15 13:52:36,2604899
1741,2018-02-15 13:52:54,2627369
1746,2018-02-15 13:56:29,2655463
1750,2018-02-15 14:00:02,2656169
1752,2018-02-15 14:02:24,2655427
1755,2018-02-15 14:03:27,2651476
1762,2018-02-15 14:05:05,2627786
1763,2018-02-15 14:05:05,2642241
1770,2018-02-15 14:07:49,2625446
1782,2018-02-15 14:13:17,2627158
1786,2018-02-15 14:15:15,2609389
1789,2018-02-15 14:16:44,2606311
1796,2018-02-15 14:19:43,2562096
1811,2018-02-15 14:42:04,2718855
1815,2018-02-15 14:44:39,2721807
1822,2018-02-15 14:48:57,2688408
1837,2018-02-15 14:54:14,2682871
1848,2018-02-15 15:08:32,2656477
1851,2018-02-15 15:13:15,2645861
1858,2018-02-15 15:19:47,2690425
1869,2018-02-15 15:26:21,2599511
1888,2018-02-15 15:47:57,2553972
1892,2018-02-15 15:56:25,2535272
1893,2018-02-15 15:57:26,2452424
1907,2018-02-15 16:08:05,2518791
1918,2018-02-15 16:22:48,2503280
1921,2018-02-15 16:27:17,2507570
1929,2018-02-15 16:39:06,2564684
1942,2018-02-15 16:50:28,2618915
1944,2018-02-15 16:51:18,2621992
1955,2018-02-15 16:55:04,2624150
1957,2018-02-15 16:56:46,2625542
1960,2018-02-15 16:58:20,2625710
1969,2018-02-15 17:09:26,2700603
1970,2018-02-15 17:10:34,2655089
1971,2018-02-15 17:10:42,2667297
1972,2018-02-15 17:10:54,2700252
1973,2018-02-15 17:10:54,2700537
1984,2018-02-15 17:14:41,2692989
1989,2018-02-15 17:17:24,2630604
1998,2018-02-15 17:49:11,2662699
2000,2018-02-15 17:50:14,2671843
2006,2018-02-15 17:53:12,2681219
2009,2018-02-15 17:55:36,2684219
2018,2018-02-15 18:04:28,2720381
2021,2018-02-15 18:06:51,2663026
2022,2018-02-15 18:07:02,2723112
2032,2018-02-15 18:13:58,2813996
2034,2018-02-15 18:14:59,2841530
2045,2018-02-15 18:27:40,2890164
2056,2018-02-15 18:35:16,2807715
2060,2018-02-15 18:39:04,2840026
2076,2018-02-15 18:56:09,2666066
2106,2018-02-15 19:09:35,2561897
2117,2018-02-15 19:14:27,2544976
2118,2018-02-15 19:14:27,2548216
2119,2018-02-15 19:15:07,2547140
2128,2018-02-15 19:17:39,2556662
2139,2018-02-15 19:21:33,2720628
2148,2018-02-15 19:22:18,2721273
2154,2018-02-15 19:22:52,2746187
2157,2018-02-15 19:26:05,2666854
2160,2018-02-15 19:29:08,2562153
2164,2018-02-15 19:35:07,2714310
2170,2018-02-15 19:38:54,2763077
2172,2018-02-15 19:39:09,2763062
2177,2018-02-15 19:41:51,2706883
2178,2018-02-15 19:42:28,2706238
2181,2018-02-15 19:43:47,2707282
2196,2018-02-15 19:47:23,2704864
2201,2018-02-15 19:51:32,2760372
2208,2018-02-15 20:02:01,2803604
2223,2018-02-15 20:15:45,2825441
2233,2018-02-15 20:20:44,2843434
2237,2018-02-15 20:23:43,2828899
2248,2018-02-15 20:34:22,2899643
2252,2018-02-15 20:42:38,2865946
2257,2018-02-15 20:48:30,2861661
2268,2018-02-15 21:02:48,2878743
2269,2018-02-15 21:03:02,2807146
2270,2018-02-15 21:03:56,2879000
2278,2018-02-15 21:08:57,2889749
2281,2018-02-15 21:15:14,2887259
2285,2018-02-15 21:17:59,2882613
2296,2018-02-15 21:26:31,2925680
2312,2018-02-15 21:40:09,2978962
2315,2018-02-15 21:41:54,2977176
2318,2018-02-15 21:44:36,2982628
2319,2018-02-15 21:45:11,2981856
2327,2018-02-15 21:50:15,2970788
2329,2018-02-15 21:51:50,2966549
2342,2018-02-15 22:04:51,2961559
2346,2018-02-15 22:11:34,2966945
2354,2018-02-15 22:26:49,2912269
2366,2018-02-15 23:02:13,2887186
2377,2018-02-15 23:10:14,2922142
2380,2018-02-15 23:13:34,2989143
2396,2018-02-15 23:22:15,3036548
2398,2018-02-15 23:24:22,3036372
2421,2018-02-16 00:01:13,3142897
2427,2018-02-16 00:09:29,3145054
2429,2018-02-16 00:12:42,3145434
2432,2018-02-16 00:14:29,3170023
2433,2018-02-16 00:16:24,3065295
2450,2018-02-16 01:05:22,3165752
2457,2018-02-16 01:11:00,3147829
2463,2018-02-16 01:25:05,3179759
2465,2018-02-16 01:27:27,3179952
2467,2018-02-16 01:31:25,3180192
2470,2018-02-16 01:33:25,3171266
2472,2018-02-16 01:36:45,3171563
2480,2018-02-16 01:50:38,3153752
2493,2018-02-16 01:57:54,3191505
2515,2018-02-16 02:23:05,3319441
2519,2018-02-16 02:24:57,3299166
2522,2018-02-16 02:30:42,3351366
2533,2018-02-16 02:31:55,3221166
2534,2018-02-16 02:32:00,3329515
2537,2018-02-16 02:33:36,3347964
2561,2018-02-16 03:08:32,3551446
2567,2018-02-16 03:11:26,3582817
2573,2018-02-16 03:18:02,3562595
2581,2018-02-16 03:26:47,3671982
2582,2018-02-16 03:27:50,3660588
2594,2018-02-16 03:30:38,3652849
2614,2018-02-16 03:40:32,3595002
2623,2018-02-16 03:50:47,3538181
2630,2018-02-16 04:03:25,3600949
2637,2018-02-16 04:12:03,3634794
2642,2018-02-16 04:14:30,3642761
2644,2018-02-16 04:18:27,3635998
2650,2018-02-16 04:29:45,3691140
2655,2018-02-16 04:31:25,3682476
2658,2018-02-16 04:32:40,3737819
2659,2018-02-16 04:37:13,3658911
2661,2018-02-16 04:39:53,3733912
2672,2018-02-16 04:52:39,3759690
2678,2018-02-16 04:54:14,3745899
2682,2018-02-16 04:57:59,3754050
2687,2018-02-16 05:12:29,3806934
2698,2018-02-16 05:22:29,3792898
2708,2018-02-16 05:30:47,3757237
2718,2018-02-16 05:36:10,3719290
2721,2018-02-16 05:42:56,3756944
2728,2018-02-16 05:46:09,3800975
2729,2018-02-16 05:48:24,3693267
2742,2018-02-16 06:14:11,3783165
2750,2018-02-16 06:19:26,3757333
2757,2018-02-16 06:23:22,3752578
2778,2018-02-16 06:48:49,3665135
2797,2018-02-16 07:03:34,3685677
2801,2018-02-16 07:05:18,3602972
2802,2018-02-16 07:06:31,3687715
2812,2018-02-16 07:27:47,3700688
2816,2018-02-16 07:30:29,3697812
2826,2018-02-16 07:40:54,3733982
2830,2018-02-16 07:44:07,3767567
2831,2018-02-16 07:44:11,3714095
2834,2018-02-16 07:45:58,3784577
2835,2018-02-16 07:46:57,3704784
2836,2018-02-16 07:47:06,3735564
2838,2018-02-16 07:48:39,3784912
2841,2018-02-16 07:51:45,3831412
2843,2018-02-16 07:55:41,3840905
2848,2018-02-16 07:58:11,3828905
2851,2018-02-16 08:02:48,3808836
2858,2018-02-16 08:13:52,3872789
2876,2018-02-16 08:54:05,3848756
2887,2018-02-16 09:01:25,3837180
2890,2018-02-16 09:03:52,3832849
2895,2018-02-16 09:04:46,3847011
2897,2018-02-16 09:06:53,3846371
2899,2018-02-16 09:07:42,3846401
2903,2018-02-16 09:11:16,3844911
2909,2018-02-16 09:18:18,3851483
2918,2018-02-16 09:23:51,3862104
2919,2018-02-16 09:25:46,3793332
2932,2018-02-16 09:32:19,3888148
2967,2018-02-16 09:39:25,3887309
2974,2018-02-16 09:46:33,3937943
2979,2018-02-16 09:49:55,3950976
2984,2018-02-16 09:56:17,3961540
2990,2018-02-16 09:56:51,3983029
2996,2018-02-16 09:58:01,3983665
3002,2018-02-16 10:02:00,4039572
3014,2018-02-16 10:16:05,4015638
3021,2018-02-16 10:17:54,4031394
3022,2018-02-16 10:18:16,4005892
3023,2018-02-16 10:19:00,4031401
3027,2018-02-16 10:21:08,4020838
3040,2018-02-16 10:24:24,3914225
3043,2018-02-16 10:26:56,4119257
3054,2018-02-16 10:39:38,4233519
3058,2018-02-16 10:41:57,4231465
3064,2018-02-16 10:45:34,4238872
3066,2018-02-16 10:46:27,4239408
3072,2018-02-16 10:48:35,4237679
3073,2018-02-16 10:50:22,4162679
3081,2018-02-16 10:52:37,4231797
3085,2018-02-16 10:54:33,4270146
3098,2018-02-16 11:05:49,4290826
3101,2018-02-16 11:10:39,4289311
3110,2018-02-16 11:14:18,4291726
3112,2018-02-16 11:15:18,4291030
3114,2018-02-16 11:20:17,4274530
3117,2018-02-16 11:21:21,4273913
3128,2018-02-16 11:33:54,4254570
3134,2018-02-16 11:40:23,4254017
3145,2018-02-16 11:48:35,4253330
3148,2018-02-16 11:50:41,4241379
3150,2018-02-16 11:53:25,4241078
3153,2018-02-16 11:56:04,4237178
3174,2018-02-16 12:16:51,4328181
3177,2018-02-16 12:19:26,4330863
3192,2018-02-16 12:30:07,4332603
3195,2018-02-16 12:30:28,4334421
3210,2018-02-16 12:42:51,4289742
3215,2018-02-16 12:50:08,4271191
3237,2018-02-16 13:07:39,4252528
3255,2018-02-16 13:23:00,4300319
3263,2018-02-16 13:36:58,4149595
3270,2018-02-16 13:42:52,4190716
3272,2018-02-16 13:50:13,4126216
3278,2018-02-16 14:03:35,4177032
3285,2018-02-16 14:07:54,4232144
3298,2018-02-16 14:41:10,4337325
3309,2018-02-16 15:14:19,4326410
3338,2018-02-16 15:41:03,4210342
3349,2018-02-16 15:48:37,4170629
3359,2018-02-16 15:55:00,4174791
3363,2018-02-16 15:57:16,4174791
3370,2018-02-16 15:59:53,4166445
3394,2018-02-16 16:52:39,4199833
3403,2018-02-16 17:00:38,4148589
3411,2018-02-16 17:20:54,4212208
3412,2018-02-16 17:20:54,4325518
3424,2018-02-16 17:27:46,4328549
3436,2018-02-16 17:41:56,4392613
3438,2018-02-16 17:44:22,4390791
3452,2018-02-16 18:05:19,4311040
3468,2018-02-16 18:28:45,4378606
3470,2018-02-16 18:34:49,4374806
3474,2018-02-16 18:39:13,4385025
3488,2018-02-16 19:17:48,4271104
3489,2018-02-16 19:17:48,4293640
3500,2018-02-16 19:45:47,4275664
3501,2018-02-16 19:47:43,4233586
3508,2018-02-16 20:01:37,4208771
3513,2018-02-16 20:18:34,4220771
3519,2018-02-16 20:24:13,4176975
3525,2018-02-16 20:25:00,4153056
3526,2018-02-16 20:25:01,4154171
3530,2018-02-16 20:32:50,4199946
3531,2018-02-16 20:32:55,4226876
3533,2018-02-16 20:34:43,4227901
3534,2018-02-16 20:35:34,4167475
3536,2018-02-16 20:40:57,4220396
3539,2018-02-16 20:47:36,4250172
3568,2018-02-16 22:04:38,4251448
3581,2018-02-16 22:24:35,4215284
3593,2018-02-16 23:10:25,4249079
3600,2018-02-16 23:20:21,4267129
3605,2018-02-16 23:23:00,4270581
3614,2018-02-16 23:40:48,4445775
3625,2018-02-16 23:53:22,4435655
3630,2018-02-17 00:03:50,4459645
3635,2018-02-17 00:11:23,4447837
3636,2018-02-17 00:12:50,4446704
3641,2018-02-17 00:29:10,4489221
3651,2018-02-17 00:48:52,4441576
3661,2018-02-17 01:28:51,4460698
3662,2018-02-17 01:43:53,4423075
3663,2018-02-17 01:47:13,4460751
3664,2018-02-17 01:52:44,4404808
3669,2018-02-17 02:05:28,4457616
3685,2018-02-17 02:42:16,4434491
3689,2018-02-17 03:05:07,4409431
3708,2018-02-17 04:57:29,4461258
3713,2018-02-17 06:00:37,4512243
3714,2018-02-17 06:01:51,4447685
3725,2018-02-17 06:36:48,4571419
3760,2018-02-17 08:44:00,4624758
3762,2018-02-17 08:45:27,4625048
3771,2018-02-17 08:56:05,4613952
3786,2018-02-17 09:05:27,4593650
3797,2018-02-17 09:33:50,4633883
3800,2018-02-17 09:36:07,4635267
3801,2018-02-17 09:42:23,4623788
3802,2018-02-17 09:48:29,4635282
3807,2018-02-17 10:10:43,4683728
3815,2018-02-17 10:39:57,4771010
3821,2018-02-17 10:47:27,4782479
3823,2018-02-17 10:50:49,4782650
3825,2018-02-17 11:07:29,4875501
3826,2018-02-17 11:07:54,4953489
3832,2018-02-17 11:29:15,4996498
3833,2018-02-17 11:31:43,4895419
3850,2018-02-17 11:58:56,4941073
3868,2018-02-17 13:24:50,5168659
3872,2018-02-17 13:31:04,5168370
3879,2018-02-17 14:06:53,5215603
3884,2018-02-17 14:15:05,5201136
3890,2018-02-17 14:21:11,5214708
3923,2018-02-17 15:26:55,5456060
3924,2018-02-17 15:29:18,5361702
3930,2018-02-17 15:30:40,5491717
3932,2018-02-17 15:33:33,5489533
3933,2018-02-17 15:35:00,5459685
3938,2018-02-17 15:37:04,5467783
3943,2018-02-17 15:38:47,5507645
3945,2018-02-17 15:40:51,5507540
3948,2018-02-17 15:44:32,5506720
3956,2018-02-17 15:54:34,5536760
3963,2018-02-17 15:57:05,5567804
3970,2018-02-17 15:59:32,5602042
3984,2018-02-17 16:02:13,5501414
3986,2018-02-17 16:10:48,5501866
3991,2018-02-17 16:20:06,5463185
3994,2018-02-17 16:23:39,5503746
4001,2018-02-17 16:43:20,5487758
4010,2018-02-17 17:12:06,5513366
4016,2018-02-17 17:19:07,5551245
4020,2018-02-17 17:33:48,5677098
4025,2018-02-17 17:35:28,5687502
4027,2018-02-17 17:36:50,5687572
4032,2018-02-17 17:38:29,5724892
4040,2018-02-17 17:49:58,5708518
4042,2018-02-17 17:52:57,5708518
4048,2018-02-17 18:12:36,5744970
4052,2018-02-17 18:23:41,5790437
4058,2018-02-17 18:28:42,5788345
4065,2018-02-17 18:34:02,5747118
4068,2018-02-17 18:37:55,5753235
4076,2018-02-17 18:47:32,5782104
4091,2018-02-17 18:57:03,5737378
4093,2018-02-17 19:02:44,5677378
4094,2018-02-17 19:04:50,5637831
4096,2018-02-17 19:04:57,5677312
4100,2018-02-17 19:10:36,5711026
4104,2018-02-17 19:11:23,5710201
4112,2018-02-17 19:22:28,5716854
4115,2018-02-17 19:28:41,5720794
4126,2018-02-17 19:39:40,5773861
4137,2018-02-17 19:57:17,5746551
4140,2018-02-17 20:03:17,5750546
4145,2018-02-17 20:26:18,5852238
4147,2018-02-17 20:31:13,5852498
4149,2018-02-17 20:45:39,5906498
4152,2018-02-17 20:56:24,5911430
4155,2018-02-17 20:59:02,5918623
4163,2018-02-17 21:11:26,6035963
4171,2018-02-17 21:26:18,6080293
4175,2018-02-17 21:27:44,6078773
4179,2018-02-17 21:30:18,6081201
4181,2018-02-17 21:34:15,6084201
4182,2018-02-17 21:34:23,5983680
4183,2018-02-17 21:34:41,5970367
4189,2018-02-17 21:44:54,6088285
4193,2018-02-17 21:50:01,6076324
4198,2018-02-17 22:02:45,6107984
4199,2018-02-17 22:06:52,6107529
4205,2018-02-17 22:07:53,6040272
4213,2018-02-17 22:12:18,6056449
4215,2018-02-17 22:14:55,6070053
4218,2018-02-17 22:16:46,6079737
4237,2018-02-17 22:53:59,6092320
4245,2018-02-17 22:59:48,6072779
4246,2018-02-17 22:59:48,6084729
4253,2018-02-17 23:01:45,6043660
4254,2018-02-17 23:03:07,6012842
4255,2018-02-17 23:03:08,5989136
4256,2018-02-17 23:03:45,6043646
4259,2018-02-17 23:06:44,6036209
4263,2018-02-17 23:07:46,6062204
4265,2018-02-17 23:12:18,6080404
4269,2018-02-17 23:15:35,6079408
4274,2018-02-17 23:23:42,6072829
4278,2018-02-17 23:28:56,5868829
4283,2018-02-17 23:30:36,5887810
4284,2018-02-17 23:31:02,5829255
4286,2018-02-17 23:31:11,5890112
4293,2018-02-17 23:33:11,5916889
4295,2018-02-17 23:36:09,5921389
4297,2018-02-17 23:38:46,5922609
4308,2018-02-17 23:53:45,5887349
4311,2018-02-17 23:56:41,5867066
4313,2018-02-17 23:58:04,5867795
4317,2018-02-18 00:02:22,5867518
4325,2018-02-18 00:06:21,5883507
4331,2018-02-18 00:09:40,5881378
4332,2018-02-18 00:11:56,5851578
4335,2018-02-18 00:13:27,5897282
4344,2018-02-18 00:34:03,5805764
4351,2018-02-18 00:40:43,5847267
4356,2018-02-18 00:45:06,5863434
4361,2018-02-18 01:14:14,5858732
4362,2018-02-18 01:15:45,5857746
4363,2018-02-18 01:17:19,5856799
4367,2018-02-18 01:18:08,5860762
4369,2018-02-18 01:23:09,5861035
4372,2018-02-18 01:30:34,5885035
4382,2018-02-18 01:44:20,5908372
4386,2018-02-18 01:44:56,5908658
4391,2018-02-18 01:46:12,5920806
4399,2018-02-18 02:09:59,5919371
4402,2018-02-18 02:18:38,5935871
4405,2018-02-18 02:24:03,5948160
4410,2018-02-18 02:38:29,5962068
4412,2018-02-18 02:48:01,5966766
4416,2018-02-18 03:04:44,5864159
4424,2018-02-18 03:24:43,5842547
4432,2018-02-18 03:36:54,5872809
4435,2018-02-18 03:46:31,5872809
4437,2018-02-18 04:08:43,5870013
