,timestamp,amount_cumsum
6205,2018-04-08 19:25:31,6837958
6216,2018-04-08 19:55:36,6887298
6259,2018-04-08 20:58:43,6893277
6273,2018-04-08 21:12:54,6910461
6322,2018-04-08 22:23:41,6895346
6392,2018-04-09 00:16:51,6934138
6416,2018-04-09 00:48:17,6922388
6422,2018-04-09 01:03:24,6930458
6433,2018-04-09 01:05:41,7032975
6557,2018-04-09 06:44:08,7145019
6609,2018-04-09 08:25:08,7152755
6610,2018-04-09 08:26:06,7148195
6840,2018-04-09 11:03:40,7161399
6934,2018-04-09 12:21:16,7157901
6954,2018-04-09 12:55:16,7153710
7196,2018-04-09 17:20:40,7182559
7303,2018-04-09 18:28:01,6980509
7347,2018-04-09 19:00:01,7026975
7367,2018-04-09 19:06:56,7024116
7449,2018-04-09 19:36:16,6789027
8002,2018-04-10 08:23:19,7097537
8034,2018-04-10 08:54:31,7101297
8267,2018-04-10 14:13:43,7104638
8561,2018-04-10 20:05:43,7209118
8645,2018-04-10 23:00:53,7213420
8989,2018-04-11 12:01:44,7401824
9006,2018-04-11 12:38:33,7471782
9018,2018-04-11 12:57:23,7324898
9099,2018-04-11 15:37:06,7376525
9184,2018-04-11 17:24:27,7353073
9267,2018-04-11 19:51:08,7374162
9268,2018-04-11 19:51:11,7337287
9386,2018-04-11 23:17:27,7456504
9387,2018-04-11 23:17:34,7457249
9388,2018-04-11 23:17:50,7457994
9396,2018-04-11 23:21:41,7472183
9414,2018-04-11 23:39:50,7407944
9600,2018-04-12 04:14:42,7641681
9734,2018-04-12 07:38:51,7605173
9800,2018-04-12 08:39:55,7736994
9818,2018-04-12 08:54:29,7629260
9849,2018-04-12 09:08:45,7677828
9881,2018-04-12 09:46:12,7731248
9982,2018-04-12 11:54:21,7620380
9990,2018-04-12 12:21:55,7664811
10131,2018-04-12 14:46:57,7638799
10235,2018-04-12 16:11:04,7649693
10331,2018-04-12 18:24:09,7805288
10374,2018-04-12 18:46:16,7735541
10632,2018-04-12 20:48:24,8552451
10648,2018-04-12 20:51:49,8556107
10778,2018-04-12 21:29:22,8656065
10786,2018-04-12 21:30:44,8598838
10899,2018-04-12 22:43:55,8824042
10905,2018-04-12 22:46:45,8701613
10988,2018-04-12 23:13:57,8690446
11056,2018-04-13 00:04:28,8552660
11253,2018-04-13 03:39:08,8609663
11343,2018-04-13 06:21:29,8626681
11581,2018-04-13 08:38:19,8649137
11903,2018-04-13 12:07:11,8876299
12417,2018-04-13 23:40:28,9431697
12487,2018-04-14 01:31:31,9329839
12991,2018-04-14 21:29:24,9618693
13047,2018-04-14 22:34:18,9920064
13376,2018-04-15 10:27:32,10443498
13423,2018-04-15 11:35:19,10493863
13671,2018-04-15 22:27:36,11047817
13716,2018-04-16 00:18:16,11028038
13751,2018-04-16 01:36:55,11237819
13815,2018-04-16 06:49:52,11195831
13825,2018-04-16 07:23:00,11261782
13861,2018-04-16 08:54:38,11180885
13885,2018-04-16 09:38:01,11348352
14212,2018-04-16 15:43:18,11598999
14335,2018-04-16 21:40:45,11914190
14574,2018-04-17 07:27:21,12333633
14575,2018-04-17 07:32:49,12333765
14640,2018-04-17 09:31:43,12376863
14693,2018-04-17 11:08:03,12369392
15030,2018-04-17 21:58:34,12657718
15125,2018-04-18 01:16:25,12656790
15134,2018-04-18 01:34:43,12649801
15628,2018-04-18 15:57:27,12867538
15831,2018-04-18 23:01:43,13040962
15853,2018-04-18 23:59:33,13045549
15947,2018-04-19 02:11:22,13069201
16107,2018-04-19 07:05:38,13207537
16647,2018-04-20 00:03:45,13813556
16737,2018-04-20 01:59:13,13943230
16791,2018-04-20 06:38:29,13966230
16816,2018-04-20 06:53:51,14050788
16828,2018-04-20 07:28:41,14016804
16907,2018-04-20 08:22:02,14131176
16935,2018-04-20 08:31:43,14049493
17248,2018-04-20 13:15:27,14618617
17249,2018-04-20 13:15:27,14725369
17272,2018-04-20 13:21:12,14714530
17488,2018-04-20 16:56:56,15350957
17683,2018-04-20 20:55:05,15898299
17684,2018-04-20 20:55:12,15833331
17685,2018-04-20 20:55:12,15832556
18090,2018-04-21 07:56:37,17101995
18125,2018-04-21 08:20:28,17269910
18492,2018-04-21 15:03:18,17775390
18697,2018-04-21 19:08:32,17810163
19177,2018-04-22 08:16:00,18277497
19450,2018-04-22 18:42:58,18162630
19453,2018-04-22 18:44:35,18234481
19493,2018-04-22 19:55:12,18315191
19495,2018-04-22 19:55:47,18281310
19546,2018-04-22 20:30:50,18188403
19615,2018-04-22 21:18:10,18277881
19630,2018-04-22 21:43:59,18150272
19729,2018-04-22 23:12:53,18205331
19759,2018-04-22 23:47:49,18207378
19864,2018-04-23 06:43:01,18657073
19902,2018-04-23 07:57:45,18661518
19972,2018-04-23 09:24:06,18637402
20037,2018-04-23 11:20:54,18667697
20295,2018-04-23 17:53:51,19035792
20488,2018-04-23 21:57:31,18912212
20666,2018-04-24 08:07:50,19096043
20674,2018-04-24 08:37:09,19210995
20707,2018-04-24 09:05:30,19255058
20829,2018-04-24 10:04:33,19514299
20951,2018-04-24 12:00:44,19703919
21113,2018-04-24 15:37:11,19778624
21191,2018-04-24 17:12:28,19830256
21244,2018-04-24 18:46:51,19812661
21245,2018-04-24 18:46:51,19805630
21308,2018-04-24 20:54:46,19880379
21309,2018-04-24 20:55:22,19733026
21490,2018-04-25 01:29:52,20007229
21601,2018-04-25 04:20:54,20139671
21646,2018-04-25 06:08:47,20197321
21660,2018-04-25 06:42:02,20209817
21763,2018-04-25 08:33:14,20460560
21946,2018-04-25 10:29:58,20658233
21950,2018-04-25 10:30:50,20806310
22290,2018-04-25 14:53:50,21596968
22319,2018-04-25 15:18:29,21626813
22412,2018-04-25 17:05:57,21543255
22432,2018-04-25 17:25:23,21576827
22464,2018-04-25 17:57:43,21563723
22751,2018-04-25 21:06:47,22366559
22766,2018-04-25 21:13:11,22408492
22913,2018-04-25 23:14:37,22312316
23010,2018-04-26 00:03:23,22446114
23170,2018-04-26 02:05:33,22690318
23213,2018-04-26 03:02:22,22835678
23269,2018-04-26 04:11:54,22790988
23285,2018-04-26 04:57:11,22718339
23315,2018-04-26 05:55:49,23087406
23807,2018-04-26 13:56:21,22940498
23906,2018-04-26 15:37:04,22949769
24059,2018-04-26 18:35:52,23305284
24307,2018-04-26 23:45:56,23277475
24330,2018-04-27 00:07:49,23129406
24440,2018-04-27 03:42:51,23184980
24557,2018-04-27 06:30:33,23533262
24593,2018-04-27 07:41:46,23482890
24684,2018-04-27 08:40:41,23500788
24750,2018-04-27 09:43:59,23518850
24806,2018-04-27 10:38:46,23607929
24809,2018-04-27 10:43:04,23653524
24991,2018-04-27 16:45:43,23658873
25026,2018-04-27 17:12:49,23743235
25104,2018-04-27 18:28:03,23633185
25126,2018-04-27 18:38:15,23673220
25135,2018-04-27 18:45:17,23679870
25373,2018-04-28 00:52:03,23760379
25382,2018-04-28 01:06:05,23778182
25408,2018-04-28 01:53:07,23833064
25423,2018-04-28 02:27:08,23823453
25468,2018-04-28 04:10:19,23998896
25589,2018-04-28 06:12:51,23746888
25663,2018-04-28 07:42:09,23791033
25669,2018-04-28 07:58:29,23894076
25741,2018-04-28 09:13:00,23589949
25757,2018-04-28 09:23:50,23752907
25773,2018-04-28 09:41:39,23740345
25774,2018-04-28 09:41:39,23695369
25962,2018-04-28 13:06:12,23887838
26008,2018-04-28 14:03:40,23816156
26054,2018-04-28 15:34:51,23754435
26071,2018-04-28 15:57:21,23708813
26185,2018-04-28 17:37:59,23875722
26326,2018-04-28 21:54:52,23832341
26663,2018-04-29 10:58:44,24167057
26673,2018-04-29 11:17:53,24078915
26675,2018-04-29 11:22:47,24004832
26874,2018-04-29 17:34:34,24327132
27064,2018-04-29 21:30:27,24305620
27168,2018-04-30 00:52:05,24238779
27367,2018-04-30 12:19:34,24054608
27542,2018-04-30 16:43:32,24083443
27543,2018-04-30 16:43:42,24057284
27623,2018-04-30 18:17:44,23967448
