,timestamp,amount_cumsum
1081,2018-06-05 09:24:44,183537
1104,2018-06-05 11:01:31,168676
1105,2018-06-05 11:03:18,163728
1108,2018-06-05 11:06:39,168285
1122,2018-06-05 11:17:57,87844
1123,2018-06-05 11:18:33,84567
1127,2018-06-05 11:24:09,76351
1148,2018-06-05 13:49:55,69606
1157,2018-06-05 14:42:49,83584
1158,2018-06-05 14:57:11,82882
1177,2018-06-05 16:07:14,68767
1178,2018-06-05 16:08:07,67951
1200,2018-06-05 17:10:22,117560
1202,2018-06-05 17:21:37,117727
1203,2018-06-05 17:38:13,65362
1208,2018-06-05 18:05:42,133887
1209,2018-06-05 18:31:06,75752
1210,2018-06-05 18:44:46,133880
1224,2018-06-05 19:37:06,148054
1232,2018-06-05 20:30:29,155620
1236,2018-06-05 21:39:09,155010
1242,2018-06-05 22:54:02,80296
1258,2018-06-06 00:16:56,159053
1269,2018-06-06 00:25:42,199148
1282,2018-06-06 00:59:29,361017
1305,2018-06-06 01:03:09,375195
1307,2018-06-06 01:07:42,374835
1314,2018-06-06 01:13:31,372091
1350,2018-06-06 11:53:41,523687
1351,2018-06-06 13:05:08,523595
1371,2018-06-06 14:42:24,533282
1377,2018-06-06 15:09:43,532526
1387,2018-06-06 16:23:28,510281
1392,2018-06-06 16:33:58,499162
1409,2018-06-06 17:23:23,459789
1420,2018-06-06 17:57:53,488539
1429,2018-06-06 18:28:38,511160
1436,2018-06-06 19:03:30,532328
1437,2018-06-06 19:15:18,528176
1442,2018-06-06 19:24:32,537638
1446,2018-06-06 19:48:33,558052
1467,2018-06-06 20:18:30,571323
1470,2018-06-06 20:36:40,590494
1477,2018-06-06 21:38:23,635639
1480,2018-06-06 21:51:14,575211
1481,2018-06-06 21:51:14,636794
1494,2018-06-06 22:13:34,676309
1512,2018-06-07 00:28:17,667466
1514,2018-06-07 00:44:35,626231
1515,2018-06-07 00:44:39,700484
1521,2018-06-07 01:28:50,676739
1527,2018-06-07 01:40:02,645193
1531,2018-06-07 01:55:32,651910
1534,2018-06-07 02:12:04,655796
1542,2018-06-07 02:45:01,662593
1543,2018-06-07 03:01:49,587070
1544,2018-06-07 03:01:53,661032
1551,2018-06-07 03:41:54,664015
1565,2018-06-07 04:19:08,664167
1576,2018-06-07 05:23:15,675372
1582,2018-06-07 05:52:18,768019
1584,2018-06-07 05:53:40,769167
1585,2018-06-07 05:54:34,695003
1586,2018-06-07 05:54:49,769274
1589,2018-06-07 06:11:34,768877
1598,2018-06-07 06:27:14,813052
1600,2018-06-07 06:34:42,817054
1603,2018-06-07 06:39:32,817865
1604,2018-06-07 06:42:30,795288
1605,2018-06-07 06:44:00,817882
1607,2018-06-07 08:45:04,818106
1615,2018-06-07 09:57:59,909062
1624,2018-06-07 10:10:20,911753
1631,2018-06-07 10:17:26,906732
1648,2018-06-07 10:40:46,904723
1658,2018-06-07 11:58:13,898397
1686,2018-06-07 13:38:23,820583
1687,2018-06-07 13:43:40,792962
1708,2018-06-07 15:09:10,835168
1709,2018-06-07 15:24:48,783324
1710,2018-06-07 15:29:48,835218
1718,2018-06-07 15:53:24,840226
1732,2018-06-07 16:38:15,840046
1734,2018-06-07 16:39:15,839852
1742,2018-06-07 17:23:10,848853
1743,2018-06-07 17:36:23,848500
1744,2018-06-07 17:36:40,845985
1750,2018-06-07 17:54:29,849311
1761,2018-06-07 18:37:22,850667
1763,2018-06-07 18:49:26,850607
1772,2018-06-07 20:46:06,893230
1775,2018-06-07 20:50:51,892702
1777,2018-06-07 20:56:02,892958
1794,2018-06-07 22:08:32,988062
1797,2018-06-07 22:10:18,986802
1804,2018-06-07 23:04:14,983665
1805,2018-06-07 23:09:06,983118
1818,2018-06-08 00:54:51,1012328
1819,2018-06-08 01:35:02,993093
1821,2018-06-08 01:42:43,1054332
1822,2018-06-08 02:03:43,1052657
1824,2018-06-08 02:11:31,1054374
1831,2018-06-08 03:55:15,1102178
1840,2018-06-08 05:53:15,986255
1842,2018-06-08 05:59:15,986414
1859,2018-06-08 06:54:20,971960
1863,2018-06-08 07:02:01,976310
1875,2018-06-08 07:48:51,985092
1879,2018-06-08 09:17:53,1040394
1882,2018-06-08 09:46:29,1040651
1913,2018-06-08 13:00:34,988789
1919,2018-06-08 13:04:57,990704
1920,2018-06-08 13:22:25,982397
1936,2018-06-08 13:29:41,1020979
1954,2018-06-08 16:09:58,1051029
1956,2018-06-08 16:26:20,1051932
1975,2018-06-08 17:17:37,1060114
1976,2018-06-08 17:33:11,1059760
1977,2018-06-08 17:49:39,1059106
1988,2018-06-08 18:21:26,1069201
1994,2018-06-08 19:09:45,1065186
2003,2018-06-08 19:46:10,1057857
2006,2018-06-08 19:57:48,1051774
2029,2018-06-08 23:10:24,1096995
2035,2018-06-08 23:59:19,1085063
2040,2018-06-09 00:42:28,1094014
2046,2018-06-09 00:59:31,1178405
2048,2018-06-09 01:04:21,1182841
2050,2018-06-09 03:44:54,1182422
2055,2018-06-09 07:38:37,1203242
2069,2018-06-09 08:43:42,1195089
2071,2018-06-09 10:47:42,1197286
2074,2018-06-09 10:52:07,1219558
2075,2018-06-09 11:05:23,1136008
2092,2018-06-09 12:01:43,1239390
2099,2018-06-09 13:17:29,1289156
2101,2018-06-09 13:29:11,1289273
2111,2018-06-09 14:33:39,1309236
2113,2018-06-09 14:53:57,1309608
2116,2018-06-09 16:09:38,1324141
2135,2018-06-09 17:09:18,1325185
2139,2018-06-09 17:46:52,1325168
2142,2018-06-09 18:07:50,1325739
2152,2018-06-09 18:50:55,1322558
2158,2018-06-09 19:44:17,1326156
2163,2018-06-09 21:25:05,1330801
2173,2018-06-09 23:10:34,1337380
2177,2018-06-09 23:36:59,1339284
2181,2018-06-10 00:37:03,1340063
2194,2018-06-10 01:22:18,1327610
2198,2018-06-10 01:52:19,1325518
2206,2018-06-10 02:40:04,1339040
2216,2018-06-10 09:00:57,1280505
2229,2018-06-10 09:27:02,1132502
2231,2018-06-10 09:27:58,1133632
2276,2018-06-10 10:18:16,910473
2277,2018-06-10 10:18:16,930618
2285,2018-06-10 10:32:14,963799
2296,2018-06-10 11:16:09,963701
2299,2018-06-10 11:24:10,954428
2303,2018-06-10 11:57:24,981557
2323,2018-06-10 12:11:38,933496
2335,2018-06-10 12:48:00,954282
2337,2018-06-10 12:51:00,956191
2340,2018-06-10 13:01:14,963980
2341,2018-06-10 13:02:43,893096
2342,2018-06-10 13:04:09,963998
2343,2018-06-10 13:07:46,909190
2344,2018-06-10 13:11:03,914031
2345,2018-06-10 13:11:04,964053
2346,2018-06-10 13:13:06,941479
2347,2018-06-10 13:15:02,943092
2348,2018-06-10 13:15:39,964066
2350,2018-06-10 13:35:18,964287
2358,2018-06-10 13:50:19,918007
2362,2018-06-10 13:57:42,917996
2372,2018-06-10 14:00:54,853000
2373,2018-06-10 14:00:54,885076
2374,2018-06-10 14:00:54,917152
2381,2018-06-10 14:12:28,930640
2387,2018-06-10 14:57:56,949410
2389,2018-06-10 15:08:48,950066
2404,2018-06-10 15:53:08,1017032
2405,2018-06-10 16:07:32,996066
2406,2018-06-10 16:08:03,1017032
2415,2018-06-10 16:35:36,945749
2421,2018-06-10 16:43:11,926266
2431,2018-06-10 17:04:24,913976
2462,2018-06-10 17:52:38,980105
2470,2018-06-10 18:11:04,1009666
2480,2018-06-10 18:23:57,1025547
2489,2018-06-10 18:55:54,1049755
2501,2018-06-10 19:44:56,1059318
2522,2018-06-10 21:56:32,1098626
2526,2018-06-10 22:16:23,1097366
2528,2018-06-10 22:18:29,1097827
2532,2018-06-10 22:51:31,1099650
2536,2018-06-10 22:58:38,1100041
2562,2018-06-11 00:55:03,1070153
2565,2018-06-11 01:21:36,1070315
2568,2018-06-11 01:35:21,1077383
2577,2018-06-11 02:05:13,1046822
2578,2018-06-11 02:05:41,1046027
2592,2018-06-11 02:13:44,965929
2610,2018-06-11 02:35:43,797033
2636,2018-06-11 02:50:33,612552
2638,2018-06-11 02:51:31,612552
2641,2018-06-11 03:27:14,662004
2688,2018-06-11 06:18:30,616436
2689,2018-06-11 06:19:09,547418
2690,2018-06-11 06:19:35,616538
2699,2018-06-11 06:46:34,780334
2701,2018-06-11 06:50:03,791430
2739,2018-06-11 07:51:14,740015
2747,2018-06-11 08:01:35,732572
2755,2018-06-11 08:08:39,734233
2756,2018-06-11 08:08:59,722260
2797,2018-06-11 09:02:23,876583
2799,2018-06-11 09:07:32,871635
2809,2018-06-11 09:32:03,948116
2832,2018-06-11 10:40:00,914540
2843,2018-06-11 11:04:28,1044549
2856,2018-06-11 11:08:54,1053890
2859,2018-06-11 11:12:59,1053260
2880,2018-06-11 11:37:23,1121702
2883,2018-06-11 11:45:00,1120526
2884,2018-06-11 11:45:10,1103156
2885,2018-06-11 11:45:35,1120542
2888,2018-06-11 11:50:31,1142614
2891,2018-06-11 11:58:45,1142812
2892,2018-06-11 11:59:07,1108778
2893,2018-06-11 11:59:58,1142848
2894,2018-06-11 12:02:51,1134532
2895,2018-06-11 12:04:34,1142861
2908,2018-06-11 13:27:16,1079335
2918,2018-06-11 14:55:29,983874
2921,2018-06-11 15:11:05,983596
2932,2018-06-11 16:52:24,959786
2933,2018-06-11 16:52:24,974748
2943,2018-06-11 16:57:34,933993
2948,2018-06-11 16:58:17,946165
2952,2018-06-11 17:04:23,946779
2964,2018-06-11 17:13:33,989522
2965,2018-06-11 17:15:26,976031
2966,2018-06-11 17:15:47,989517
2968,2018-06-11 17:34:38,998681
2969,2018-06-11 17:40:32,951173
2970,2018-06-11 17:40:39,998713
2981,2018-06-11 18:55:58,992258
3005,2018-06-11 23:12:55,907112
3012,2018-06-11 23:18:51,903335
3029,2018-06-12 00:11:59,909073
3040,2018-06-12 01:00:13,899066
3045,2018-06-12 01:03:34,901486
3047,2018-06-12 01:06:55,912407
3063,2018-06-12 02:31:35,894564
3080,2018-06-12 03:06:51,884723
3085,2018-06-12 03:09:09,900569
3088,2018-06-12 03:32:12,902658
3091,2018-06-12 03:37:53,905990
3101,2018-06-12 03:42:28,893981
3106,2018-06-12 03:57:35,905918
3107,2018-06-12 04:03:40,842465
3108,2018-06-12 04:04:07,904491
3109,2018-06-12 04:04:08,905986
3110,2018-06-12 04:17:31,893992
3111,2018-06-12 04:17:36,896990
3112,2018-06-12 04:17:36,905984
3113,2018-06-12 05:05:44,846144
3114,2018-06-12 05:06:06,906032
3118,2018-06-12 05:37:05,902400
3120,2018-06-12 06:12:11,902523
3122,2018-06-12 07:05:31,915638
3130,2018-06-12 08:17:49,929978
3171,2018-06-12 09:13:48,1094256
3177,2018-06-12 10:17:11,1090465
3192,2018-06-12 10:50:00,1118717
3202,2018-06-12 11:03:31,1117584
3204,2018-06-12 11:06:05,1117932
3210,2018-06-12 11:23:51,1132252
3225,2018-06-12 12:01:35,1137337
3259,2018-06-12 13:41:48,1087738
3260,2018-06-12 13:47:47,1087683
3268,2018-06-12 14:53:48,1176538
3281,2018-06-12 15:41:50,1198089
3321,2018-06-12 18:37:00,1251956
3331,2018-06-12 20:03:20,1239686
3343,2018-06-12 20:29:26,1210031
3350,2018-06-12 21:18:00,1206671
3364,2018-06-13 00:32:32,1133479
3368,2018-06-13 00:52:26,1136814
3370,2018-06-13 01:08:59,1136814
3391,2018-06-13 01:44:10,1150714
3401,2018-06-13 02:01:17,1211844
3412,2018-06-13 03:19:03,1245250
3418,2018-06-13 03:21:26,1256579
3421,2018-06-13 03:35:08,1256704
3423,2018-06-13 03:46:06,1257247
3424,2018-06-13 03:59:55,1236323
3425,2018-06-13 04:00:29,1241567
3444,2018-06-13 04:09:20,1205117
3445,2018-06-13 04:11:29,1190407
3455,2018-06-13 04:13:11,1234565
3484,2018-06-13 04:40:38,1134069
3485,2018-06-13 04:42:36,1104020
3487,2018-06-13 04:43:33,1134201
3500,2018-06-13 05:10:54,1126535
3518,2018-06-13 05:29:18,1201393
3534,2018-06-13 06:17:55,1156688
3552,2018-06-13 07:02:18,1214407
3556,2018-06-13 07:18:07,1219839
3559,2018-06-13 07:32:21,1219889
3577,2018-06-13 08:53:19,1240153
3584,2018-06-13 08:56:38,1243350
3590,2018-06-13 09:06:39,1242664
3596,2018-06-13 09:13:56,1228239
3597,2018-06-13 09:14:29,1215007
3623,2018-06-13 12:09:14,1152552
3626,2018-06-13 12:30:05,1153462
3639,2018-06-13 13:28:48,1107684
3642,2018-06-13 13:30:51,1107719
3649,2018-06-13 14:03:06,1161411
3654,2018-06-13 14:07:02,1185102
3671,2018-06-13 14:37:11,1169608
3672,2018-06-13 14:37:19,1178396
3674,2018-06-13 14:59:13,1178335
3683,2018-06-13 15:30:14,1158832
3692,2018-06-13 16:07:16,1166991
3693,2018-06-13 16:36:36,1158944
3694,2018-06-13 16:39:28,1166989
3744,2018-06-13 18:23:10,1073595
3753,2018-06-13 18:46:56,1106332
3785,2018-06-13 21:16:08,1196977
3786,2018-06-13 21:20:06,1160277
3797,2018-06-13 21:47:37,1196287
3814,2018-06-13 22:18:46,1231630
3816,2018-06-13 22:54:01,1231333
3821,2018-06-13 23:23:29,1192419
3822,2018-06-13 23:23:29,1228289
3833,2018-06-13 23:37:33,1246593
3856,2018-06-14 00:52:06,1104894
3864,2018-06-14 01:04:03,1132270
3918,2018-06-14 01:27:43,917574
3935,2018-06-14 01:33:37,1120177
3949,2018-06-14 01:40:13,1061985
3976,2018-06-14 02:46:46,1061369
3985,2018-06-14 03:05:15,1224640
3986,2018-06-14 03:06:49,1223221
4011,2018-06-14 04:25:44,1166160
4015,2018-06-14 04:43:23,1157209
4016,2018-06-14 04:52:57,1147364
4017,2018-06-14 04:56:17,1157206
4018,2018-06-14 04:58:45,1150889
4032,2018-06-14 06:37:12,1169408
4050,2018-06-14 07:48:48,1444063
4055,2018-06-14 08:01:11,1442074
4056,2018-06-14 08:16:36,1388846
4057,2018-06-14 08:21:01,1442059
4059,2018-06-14 08:33:32,1441708
4084,2018-06-14 10:07:12,1274433
4085,2018-06-14 10:09:49,1205054
4088,2018-06-14 10:21:01,1300358
4102,2018-06-14 11:03:58,1354057
4103,2018-06-14 11:11:21,1303335
4112,2018-06-14 11:16:12,1353517
4123,2018-06-14 11:33:33,1330064
4128,2018-06-14 11:39:13,1480003
4138,2018-06-14 12:20:54,1480559
4149,2018-06-14 12:32:37,1493092
4159,2018-06-14 12:51:58,1498542
4166,2018-06-14 13:07:00,1510791
4187,2018-06-14 15:09:52,1520613
4206,2018-06-14 16:19:04,1456237
4211,2018-06-14 16:24:36,1472744
4224,2018-06-14 16:37:45,1466173
4235,2018-06-14 17:06:23,1497138
4237,2018-06-14 17:09:41,1497610
4257,2018-06-14 17:23:00,1618117
4264,2018-06-14 17:29:25,1623226
4297,2018-06-14 18:22:20,1633804
4318,2018-06-14 20:16:46,1615105
4320,2018-06-14 20:27:58,1615237
4337,2018-06-14 20:55:22,1663305
4338,2018-06-14 21:34:52,1595597
4344,2018-06-14 21:56:22,1675356
4345,2018-06-14 21:57:16,1614960
4346,2018-06-14 22:01:12,1675398
4347,2018-06-14 22:07:37,1668255
4357,2018-06-14 22:16:40,1670212
4371,2018-06-14 22:28:14,1624468
4372,2018-06-14 22:34:58,1591721
4373,2018-06-14 22:36:33,1624432
4380,2018-06-14 23:01:14,1667420
4390,2018-06-14 23:43:32,1758957
4421,2018-06-15 00:33:29,1676130
4422,2018-06-15 00:33:36,1677552
4423,2018-06-15 00:33:40,1697457
4442,2018-06-15 00:42:17,1746852
4446,2018-06-15 00:51:03,1743258
4451,2018-06-15 00:55:00,1747730
4453,2018-06-15 01:00:32,1752799
4465,2018-06-15 01:21:23,1803030
4469,2018-06-15 01:38:06,1883030
4494,2018-06-15 01:55:26,2094940
4495,2018-06-15 01:55:54,2094217
4502,2018-06-15 01:56:11,2097266
4517,2018-06-15 02:06:44,2174480
4518,2018-06-15 02:08:27,2128010
4519,2018-06-15 02:09:42,2174538
4525,2018-06-15 02:15:24,2172903
4533,2018-06-15 02:20:11,2223459
4536,2018-06-15 02:21:00,2222615
4559,2018-06-15 03:05:51,2255087
4564,2018-06-15 03:15:11,2220800
4565,2018-06-15 03:15:32,2255359
4570,2018-06-15 03:19:23,2228462
4571,2018-06-15 03:21:56,2245307
4572,2018-06-15 03:21:57,2254828
4584,2018-06-15 03:46:36,2230685
4585,2018-06-15 03:50:47,2197767
4607,2018-06-15 04:33:57,2238999
4623,2018-06-15 04:56:43,2247431
4638,2018-06-15 05:26:20,2268491
4639,2018-06-15 05:33:26,2241359
4641,2018-06-15 05:37:35,2268664
4649,2018-06-15 05:48:18,2265989
4650,2018-06-15 05:48:18,2285099
4651,2018-06-15 05:53:04,2255667
4652,2018-06-15 05:56:56,2285115
4656,2018-06-15 06:13:39,2285676
4658,2018-06-15 06:20:16,2285612
4662,2018-06-15 06:43:49,2286487
4665,2018-06-15 07:16:37,2286422
4667,2018-06-15 07:23:05,2280489
4668,2018-06-15 07:23:05,2286361
4672,2018-06-15 07:50:52,2283220
4685,2018-06-15 08:14:47,2294885
4689,2018-06-15 08:33:40,2295348
4690,2018-06-15 08:39:57,2274751
4691,2018-06-15 08:44:25,2295331
4712,2018-06-15 09:06:50,2297065
4721,2018-06-15 09:15:15,2297482
4724,2018-06-15 09:21:22,2298019
4727,2018-06-15 09:53:10,2313588
4729,2018-06-15 09:56:56,2314122
4732,2018-06-15 10:06:45,2316522
4734,2018-06-15 10:29:55,2323481
4736,2018-06-15 10:58:14,2324381
4738,2018-06-15 11:11:47,2324543
4755,2018-06-15 11:34:22,2342915
4756,2018-06-15 11:34:25,2343239
4757,2018-06-15 11:53:55,2341054
4765,2018-06-15 12:39:39,2431647
4767,2018-06-15 12:47:07,2431696
4772,2018-06-15 13:40:42,2451449
4782,2018-06-15 14:27:21,2464959
4790,2018-06-15 14:36:34,2508119
4794,2018-06-15 14:50:03,2507424
4795,2018-06-15 15:01:09,2507417
4803,2018-06-15 15:17:44,2516404
4805,2018-06-15 15:29:55,2516514
4807,2018-06-15 15:45:46,2516605
4811,2018-06-15 17:04:38,2521534
4815,2018-06-15 17:18:02,2540077
4823,2018-06-15 17:31:57,2573197
4827,2018-06-15 17:34:05,2539313
4828,2018-06-15 17:34:15,2575269
4836,2018-06-15 17:42:06,2581249
4841,2018-06-15 18:06:01,2580154
4843,2018-06-15 20:06:13,2584609
4852,2018-06-15 20:16:11,2580352
4879,2018-06-15 20:36:58,2438419
4880,2018-06-15 20:39:38,2484896
4881,2018-06-15 20:42:43,2453730
4882,2018-06-15 20:45:32,2484957
4885,2018-06-15 20:46:17,2488569
4903,2018-06-15 20:58:25,2489283
4905,2018-06-15 21:13:23,2491645
4906,2018-06-15 21:28:47,2420252
4931,2018-06-16 00:47:46,2619361
4932,2018-06-16 01:14:05,2613529
4947,2018-06-16 02:16:05,2490012
4949,2018-06-16 02:26:08,2489756
4951,2018-06-16 02:31:12,2438802
4952,2018-06-16 02:32:24,2489755
4969,2018-06-16 15:21:24,2542881
5010,2018-06-16 19:05:43,2608690
5016,2018-06-16 20:06:59,2611329
5018,2018-06-16 21:19:23,2598364
5019,2018-06-16 21:23:10,2611371
5028,2018-06-16 21:41:12,2619362
5042,2018-06-16 22:11:43,2564635
5062,2018-06-16 22:30:18,2544092
5063,2018-06-16 22:31:42,2496093
5091,2018-06-17 00:38:09,2480984
5107,2018-06-17 01:21:10,2506743
5109,2018-06-17 01:25:43,2506583
5119,2018-06-17 01:46:33,3012535
5122,2018-06-17 01:49:48,3012310
5124,2018-06-17 01:52:55,2953778
5125,2018-06-17 01:52:59,3012050
5130,2018-06-17 02:00:45,3021936
5147,2018-06-17 02:14:37,2904138
5157,2018-06-17 02:31:56,2942123
5158,2018-06-17 02:31:56,2965387
5161,2018-06-17 05:09:03,2967089
5164,2018-06-17 05:28:46,2967362
5168,2018-06-17 06:00:00,2971175
5169,2018-06-17 06:32:09,2960207
5170,2018-06-17 06:43:04,2921448
5171,2018-06-17 06:48:12,2971156
5184,2018-06-17 10:17:27,2970435
5188,2018-06-17 10:59:59,2971099
5203,2018-06-17 12:36:24,2965514
5204,2018-06-17 12:50:14,2954595
5205,2018-06-17 12:50:53,2955323
5206,2018-06-17 12:52:19,2965522
5209,2018-06-17 13:18:45,2965494
5218,2018-06-17 13:57:21,3018007
5223,2018-06-17 14:18:59,3030668
5225,2018-06-17 15:31:37,2982007
5226,2018-06-17 15:32:33,3030763
5242,2018-06-17 16:02:36,3076837
5245,2018-06-17 17:42:08,3069515
5246,2018-06-17 17:42:32,3076805
5249,2018-06-17 17:48:46,3076524
5276,2018-06-17 18:56:57,3128977
5278,2018-06-17 19:00:31,3129047
5280,2018-06-17 19:34:10,3129171
5282,2018-06-17 19:59:25,3129270
5283,2018-06-17 20:04:25,3093652
5284,2018-06-17 20:09:21,3129295
5285,2018-06-17 20:34:10,3128569
5308,2018-06-17 21:51:10,3078491
5311,2018-06-17 21:58:27,3076200
5329,2018-06-17 22:26:20,3084565
5330,2018-06-17 22:42:04,3076600
5331,2018-06-17 22:42:39,3084571
5332,2018-06-17 22:48:26,3083847
5333,2018-06-17 23:54:30,3076611
5336,2018-06-17 23:56:13,3084684
5337,2018-06-18 00:39:26,3077477
5338,2018-06-18 00:39:50,3084695
5339,2018-06-18 00:41:05,3077473
5340,2018-06-18 00:42:26,3048589
5344,2018-06-18 00:50:45,3097329
5346,2018-06-18 01:30:42,3097329
5347,2018-06-18 01:35:42,3096604
5348,2018-06-18 01:46:40,3089351
5349,2018-06-18 01:51:48,3097332
5358,2018-06-18 04:54:23,3116230
5359,2018-06-18 05:06:02,3100262
5360,2018-06-18 05:06:12,3116234
5362,2018-06-18 05:21:17,3116106
5364,2018-06-18 06:02:32,3116706
5373,2018-06-18 06:38:39,3116315
5379,2018-06-18 07:07:41,3116659
5380,2018-06-18 07:15:08,3094888
5391,2018-06-18 08:02:47,3094242
5397,2018-06-18 08:18:52,3104185
5398,2018-06-18 08:20:42,3044915
5414,2018-06-18 08:45:05,3046757
5422,2018-06-18 09:16:44,3071075
5424,2018-06-18 09:21:10,3071788
5430,2018-06-18 09:53:40,3078204
5438,2018-06-18 10:06:09,3071574
5442,2018-06-18 10:17:26,3071504
5444,2018-06-18 10:25:05,3071920
