,timestamp,amount_cumsum
800,2019-06-02 22:38:00,-72227
810,2019-06-02 22:53:00,23267
811,2019-06-02 22:57:00,-47802
813,2019-06-02 23:07:00,23448
818,2019-06-02 23:36:00,-13775
819,2019-06-02 23:36:00,23066
838,2019-06-02 23:51:00,23709
847,2019-06-03 01:27:00,24514
869,2019-06-03 02:53:00,20745
923,2019-06-03 04:02:00,-39529
924,2019-06-03 04:02:00,-37531
925,2019-06-03 04:02:00,40431
936,2019-06-03 08:01:00,42645
943,2019-06-03 08:42:00,26087
957,2019-06-03 09:17:00,3866
959,2019-06-03 09:21:00,4102
967,2019-06-03 09:35:00,2292
985,2019-06-03 10:01:00,-35760
986,2019-06-03 10:01:00,-136619
990,2019-06-03 10:07:00,-40811
991,2019-06-03 10:11:00,-57270
992,2019-06-03 10:11:00,-58273
1007,2019-06-03 10:32:00,5218
1008,2019-06-03 11:26:00,4215
1009,2019-06-03 11:26:00,3211
1010,2019-06-03 11:26:00,-43932
1011,2019-06-03 11:26:00,-63826
1012,2019-06-03 11:31:00,5274
1013,2019-06-03 11:42:00,-1622
1014,2019-06-03 11:42:00,-2624
1015,2019-06-03 11:42:00,-3626
1061,2019-06-03 11:47:00,19595
1068,2019-06-03 11:59:00,20463
1093,2019-06-03 14:00:00,-54533
1097,2019-06-03 14:42:00,-56264
1120,2019-06-03 15:14:00,-2309
1150,2019-06-03 15:46:00,-70660
1151,2019-06-03 15:47:00,-76427
1166,2019-06-03 16:11:00,-146253
1168,2019-06-03 16:12:00,-152909
1170,2019-06-03 16:14:00,-153708
1204,2019-06-03 16:47:00,-99587
1215,2019-06-03 17:01:00,-160446
1216,2019-06-03 17:01:00,-110347
1241,2019-06-03 17:53:00,-46163
1262,2019-06-03 19:12:00,-53577
1267,2019-06-03 19:52:00,-53549
1268,2019-06-03 21:05:00,-61553
1281,2019-06-03 21:18:00,68235
1288,2019-06-03 21:40:00,62781
1322,2019-06-03 22:44:00,29718
1392,2019-06-04 00:24:00,36441
1484,2019-06-04 02:05:00,169488
1491,2019-06-04 02:24:00,169197
1492,2019-06-04 02:55:00,149323
1524,2019-06-04 03:07:00,177291
1525,2019-06-04 06:22:00,171851
1526,2019-06-04 06:23:00,82372
1581,2019-06-04 06:38:00,145821
1591,2019-06-04 07:16:00,139727
1594,2019-06-04 07:26:00,137506
1596,2019-06-04 07:31:00,50281
1597,2019-06-04 07:31:00,52279
1598,2019-06-04 07:31:00,54277
1599,2019-06-04 07:31:00,57275
1600,2019-06-04 07:31:00,59273
1601,2019-06-04 07:31:00,138232
1652,2019-06-04 08:25:00,-106221
1658,2019-06-04 08:27:00,-113352
1680,2019-06-04 08:50:00,-49336
1681,2019-06-04 08:54:00,-84279
1698,2019-06-04 08:57:00,-64942
1709,2019-06-04 08:59:00,-87245
1710,2019-06-04 09:02:00,-103186
1712,2019-06-04 09:03:00,-87960
1721,2019-06-04 09:05:00,-99543
1728,2019-06-04 09:10:00,-127840
1739,2019-06-04 09:11:00,66837
1751,2019-06-04 09:24:00,339158
1764,2019-06-04 09:34:00,330716
1765,2019-06-04 09:38:00,235065
1766,2019-06-04 09:39:00,330465
1770,2019-06-04 09:42:00,332759
1772,2019-06-04 09:45:00,332988
1790,2019-06-04 09:51:00,359978
1792,2019-06-04 09:55:00,360327
1799,2019-06-04 10:03:00,363289
1806,2019-06-04 10:14:00,364613
1811,2019-06-04 10:19:00,363236
1831,2019-06-04 10:34:00,504060
1832,2019-06-04 10:43:00,476713
1833,2019-06-04 10:43:00,451886
1843,2019-06-04 10:49:00,550923
1850,2019-06-04 11:11:00,550256
1853,2019-06-04 11:14:00,550174
1854,2019-06-04 11:49:00,545571
1867,2019-06-04 12:32:00,478518
1868,2019-06-04 12:32:00,478885
1879,2019-06-04 13:01:00,478529
1883,2019-06-04 13:11:00,437899
1884,2019-06-04 13:11:00,477839
1935,2019-06-04 14:37:00,718248
1950,2019-06-04 15:05:00,707502
1952,2019-06-04 15:11:00,706936
1953,2019-06-04 15:14:00,657216
2007,2019-06-04 16:15:00,521405
2008,2019-06-04 16:17:00,493530
2015,2019-06-04 16:27:00,527249
2029,2019-06-04 16:35:00,535496
2030,2019-06-04 16:37:00,531473
2031,2019-06-04 16:37:00,526440
2032,2019-06-04 16:37:00,521407
2033,2019-06-04 16:37:00,516374
2044,2019-06-04 16:38:00,530656
2062,2019-06-04 16:46:00,449035
2071,2019-06-04 16:51:00,447591
2072,2019-06-04 17:04:00,407567
2073,2019-06-04 17:05:00,375342
2074,2019-06-04 17:08:00,383337
2075,2019-06-04 17:08:00,391332
2076,2019-06-04 17:08:00,440052
2077,2019-06-04 17:08:00,447446
2093,2019-06-04 17:51:00,464640
2109,2019-06-04 18:22:00,432580
2110,2019-06-04 18:27:00,432062
2112,2019-06-04 18:37:00,432915
2119,2019-06-04 18:51:00,409896
2166,2019-06-04 19:42:00,341362
2168,2019-06-04 19:46:00,357274
2193,2019-06-04 20:18:00,360917
2194,2019-06-04 20:27:00,344293
2195,2019-06-04 20:27:00,344292
2196,2019-06-04 20:29:00,335421
2197,2019-06-04 20:29:00,305207
2198,2019-06-04 20:31:00,319835
2199,2019-06-04 20:31:00,322622
2200,2019-06-04 20:31:00,360793
2201,2019-06-04 20:34:00,355380
2217,2019-06-04 22:30:00,596097
2218,2019-06-04 22:32:00,579078
2229,2019-06-04 22:36:00,623869
2305,2019-06-04 23:02:00,584927
2337,2019-06-04 23:43:00,514796
2338,2019-06-04 23:43:00,569704
2339,2019-06-04 23:49:00,552057
2344,2019-06-04 23:54:00,570938
2346,2019-06-05 00:35:00,571135
2348,2019-06-05 00:55:00,573383
2362,2019-06-05 01:07:00,566368
2363,2019-06-05 01:22:00,566355
2364,2019-06-05 01:22:00,556607
2365,2019-06-05 01:22:00,556348
2366,2019-06-05 01:22:00,546330
2367,2019-06-05 01:22:00,536312
2368,2019-06-05 01:22:00,526294
2369,2019-06-05 01:22:00,516589
2370,2019-06-05 01:37:00,566222
2419,2019-06-05 02:12:00,534318
2436,2019-06-05 02:17:00,521383
2473,2019-06-05 02:42:00,373342
2509,2019-06-05 02:46:00,431855
2516,2019-06-05 02:46:00,435328
2523,2019-06-05 02:48:00,432335
2603,2019-06-05 03:34:00,454290
2643,2019-06-05 04:12:00,483622
2644,2019-06-05 04:13:00,481714
2658,2019-06-05 04:21:00,485056
2693,2019-06-05 04:36:00,582338
2723,2019-06-05 06:26:00,589817
2725,2019-06-05 06:30:00,589494
2726,2019-06-05 06:38:00,569945
2763,2019-06-05 06:56:00,548923
2771,2019-06-05 06:59:00,500698
2795,2019-06-05 07:06:00,563763
2804,2019-06-05 07:08:00,573944
2818,2019-06-05 07:25:00,661430
2819,2019-06-05 07:26:00,646704
2820,2019-06-05 07:26:00,620827
2821,2019-06-05 07:26:00,594950
2851,2019-06-05 07:47:00,580118
2852,2019-06-05 07:53:00,486012
2864,2019-06-05 07:57:00,583762
2996,2019-06-05 09:03:00,672323
3020,2019-06-05 09:13:00,822301
3035,2019-06-05 09:19:00,902417
3067,2019-06-05 09:29:00,885939
3096,2019-06-05 10:37:00,900214
3103,2019-06-05 11:17:00,879965
3114,2019-06-05 11:26:00,943579
3115,2019-06-05 11:26:00,961731
3116,2019-06-05 11:26:00,961741
3140,2019-06-05 11:29:00,981393
3151,2019-06-05 12:03:00,1064566
3153,2019-06-05 12:05:00,1065317
3162,2019-06-05 12:48:00,1085551
3259,2019-06-05 15:46:00,1015186
3289,2019-06-05 16:49:00,974242
3323,2019-06-05 17:02:00,1099966
3331,2019-06-05 18:03:00,1114380
3344,2019-06-05 18:31:00,1111000
3361,2019-06-05 19:33:00,1146161
3363,2019-06-05 19:54:00,1105325
3364,2019-06-05 19:54:00,1105335
3365,2019-06-05 19:54:00,1105345
3366,2019-06-05 19:54:00,1105355
3367,2019-06-05 19:54:00,1105365
3368,2019-06-05 19:54:00,1147045
3371,2019-06-05 19:56:00,1070119
3372,2019-06-05 19:56:00,1154997
3374,2019-06-05 19:56:00,1158902
3375,2019-06-05 19:56:00,1108948
3376,2019-06-05 19:57:00,1158785
3384,2019-06-05 19:57:00,1160202
3390,2019-06-05 19:58:00,1161644
3393,2019-06-05 20:01:00,1191304
3396,2019-06-05 20:02:00,1182318
3397,2019-06-05 20:05:00,1120938
3398,2019-06-05 20:06:00,1182269
3418,2019-06-05 20:21:00,1218417
3421,2019-06-05 20:38:00,1153589
3422,2019-06-05 20:38:00,1214756
3423,2019-06-05 20:38:00,1218869
3426,2019-06-05 21:01:00,1193370
3427,2019-06-05 21:04:00,1099109
3430,2019-06-05 21:10:00,1193408
3471,2019-06-05 21:51:00,1115834
3473,2019-06-05 21:57:00,1115255
3507,2019-06-05 22:34:00,1205202
3516,2019-06-05 23:05:00,1279718
3528,2019-06-05 23:35:00,1222725
3529,2019-06-05 23:35:00,1271397
3535,2019-06-05 23:43:00,1260644
3543,2019-06-05 23:47:00,1262367
3579,2019-06-05 23:56:00,1271162
3581,2019-06-05 23:58:00,1271122
3593,2019-06-06 00:03:00,1275206
3594,2019-06-06 00:22:00,1264855
3603,2019-06-06 00:24:00,1180389
3604,2019-06-06 00:24:00,1270743
3608,2019-06-06 00:26:00,1270561
3616,2019-06-06 00:43:00,1200855
3617,2019-06-06 00:43:00,1200865
3618,2019-06-06 00:43:00,1270133
3657,2019-06-06 01:09:00,1334901
3658,2019-06-06 01:16:00,1334892
3659,2019-06-06 01:16:00,1333891
3660,2019-06-06 01:16:00,1332890
3662,2019-06-06 01:18:00,1334755
3665,2019-06-06 01:30:00,1334346
3676,2019-06-06 01:44:00,1364743
3677,2019-06-06 01:56:00,1363824
3686,2019-06-06 01:57:00,1364858
3687,2019-06-06 01:58:00,1358895
3713,2019-06-06 02:33:00,1419860
3756,2019-06-06 03:55:00,1338327
3772,2019-06-06 04:03:00,1359274
3775,2019-06-06 04:33:00,1359314
3790,2019-06-06 04:54:00,1356189
3792,2019-06-06 04:59:00,1356071
3807,2019-06-06 05:11:00,1290370
3808,2019-06-06 05:11:00,1360165
3820,2019-06-06 05:21:00,1385884
3834,2019-06-06 05:31:00,1377205
3861,2019-06-06 05:35:00,1375050
3879,2019-06-06 05:54:00,1367634
3880,2019-06-06 05:58:00,1288074
3887,2019-06-06 05:59:00,1327486
3888,2019-06-06 05:59:00,1327496
3889,2019-06-06 05:59:00,1355984
3890,2019-06-06 05:59:00,1360700
3893,2019-06-06 06:24:00,1360351
3925,2019-06-06 06:43:00,1384464
3936,2019-06-06 06:49:00,1383544
3949,2019-06-06 07:26:00,1394050
3953,2019-06-06 07:36:00,1394832
3954,2019-06-06 08:50:00,1326699
3976,2019-06-06 09:03:00,1405180
3977,2019-06-06 09:10:00,1348031
3996,2019-06-06 09:19:00,1469850
4014,2019-06-06 10:44:00,1481572
4016,2019-06-06 10:48:00,1480757
4042,2019-06-06 12:14:00,1483022
4044,2019-06-06 12:30:00,1482928
4045,2019-06-06 12:43:00,1452218
4046,2019-06-06 12:47:00,1455092
4047,2019-06-06 12:47:00,1482880
4057,2019-06-06 13:27:00,1480290
4133,2019-06-06 17:01:00,1333070
4134,2019-06-06 17:08:00,1314080
4141,2019-06-06 17:26:00,1329687
4190,2019-06-06 20:06:00,1306747
4191,2019-06-06 20:18:00,1287694
4192,2019-06-06 20:20:00,1306740
4193,2019-06-06 21:03:00,1287991
4234,2019-06-06 21:29:00,1092392
4264,2019-06-06 22:52:00,977677
4270,2019-06-06 23:11:00,934234
4302,2019-06-06 23:48:00,842041
4312,2019-06-06 23:49:00,838207
4313,2019-06-06 23:50:00,828964
4314,2019-06-06 23:50:00,817922
4326,2019-06-06 23:56:00,839359
4329,2019-06-07 00:00:00,752249
4330,2019-06-07 00:00:00,840250
4331,2019-06-07 00:48:00,821586
4332,2019-06-07 00:49:00,814216
4336,2019-06-07 00:50:00,840393
4353,2019-06-07 02:02:00,841179
4354,2019-06-07 02:10:00,800057
4362,2019-06-07 02:16:00,840344
4371,2019-06-07 02:27:00,863445
4372,2019-06-07 02:35:00,814029
4373,2019-06-07 02:36:00,863490
4458,2019-06-07 03:16:00,862862
4460,2019-06-07 03:23:00,849018
4461,2019-06-07 03:23:00,849028
4462,2019-06-07 03:23:00,862883
4463,2019-06-07 03:24:00,853709
4464,2019-06-07 03:24:00,799267
4465,2019-06-07 03:25:00,862873
4474,2019-06-07 03:29:00,866311
4494,2019-06-07 03:33:00,867247
4495,2019-06-07 03:47:00,786150
4503,2019-06-07 03:48:00,867599
4515,2019-06-07 03:50:00,859517
4536,2019-06-07 04:23:00,860519
4537,2019-06-07 04:23:00,860529
4538,2019-06-07 04:23:00,860563
4539,2019-06-07 04:27:00,842964
4540,2019-06-07 04:27:00,859639
4541,2019-06-07 04:27:00,860576
4624,2019-06-07 04:57:00,848954
4628,2019-06-07 05:14:00,848807
4629,2019-06-07 05:21:00,815097
4630,2019-06-07 05:21:00,813144
4631,2019-06-07 05:21:00,800958
4632,2019-06-07 05:21:00,790937
4677,2019-06-07 05:53:00,846460
4679,2019-06-07 06:27:00,847489
4680,2019-06-07 09:05:00,845498
4681,2019-06-07 09:05:00,843497
4717,2019-06-07 09:59:00,638169
4720,2019-06-07 11:21:00,636038
4746,2019-06-07 13:40:00,633976
4757,2019-06-07 15:04:00,830323
4759,2019-06-07 15:06:00,830163
4768,2019-06-07 15:17:00,850295
4796,2019-06-07 15:49:00,907265
4811,2019-06-07 16:23:00,839229
4812,2019-06-07 16:28:00,829211
4813,2019-06-07 16:28:00,758388
4832,2019-06-07 16:34:00,837384
4833,2019-06-07 16:38:00,819958
4834,2019-06-07 16:45:00,837376
4839,2019-06-07 17:05:00,838456
4850,2019-06-07 17:17:00,878001
4855,2019-06-07 17:48:00,877210
4860,2019-06-07 18:02:00,877414
4871,2019-06-07 18:15:00,883120
4874,2019-06-07 18:30:00,882469
4890,2019-06-07 20:13:00,881062
4896,2019-06-07 20:49:00,849327
4904,2019-06-07 21:03:00,890456
4913,2019-06-07 21:58:00,882868
4914,2019-06-07 22:27:00,880867
4917,2019-06-07 22:31:00,882977
4923,2019-06-07 23:26:00,883019
4924,2019-06-07 23:51:00,849192
4925,2019-06-08 00:00:00,843507
4926,2019-06-08 00:00:00,841506
4927,2019-06-08 00:00:00,826806
4929,2019-06-08 00:04:00,786672
4930,2019-06-08 00:04:00,851758
4931,2019-06-08 00:04:00,883286
4952,2019-06-08 01:21:00,1013753
4964,2019-06-08 01:26:00,1019181
4965,2019-06-08 01:30:00,973133
4966,2019-06-08 01:30:00,971406
4967,2019-06-08 01:30:00,969405
4970,2019-06-08 01:31:00,1019004
4994,2019-06-08 01:49:00,1053166
4995,2019-06-08 02:03:00,1039620
4996,2019-06-08 02:03:00,1037619
4997,2019-06-08 02:03:00,1037525
4998,2019-06-08 02:03:00,1006251
5031,2019-06-08 03:20:00,1035073
5035,2019-06-08 04:13:00,1031780
5041,2019-06-08 04:36:00,1030571
5042,2019-06-08 04:41:00,1000365
5045,2019-06-08 04:49:00,1028569
5046,2019-06-08 04:49:00,1029985
5059,2019-06-08 04:58:00,1031267
5060,2019-06-08 05:19:00,1017685
5076,2019-06-08 05:30:00,984864
5077,2019-06-08 05:45:00,984867
5078,2019-06-08 05:48:00,985216
5079,2019-06-08 05:48:00,985565
5080,2019-06-08 05:49:00,939952
5081,2019-06-08 05:55:00,1033015
5089,2019-06-08 06:40:00,1033190
5090,2019-06-08 06:50:00,998360
5091,2019-06-08 06:55:00,1033143
5092,2019-06-08 07:15:00,975094
5114,2019-06-08 08:09:00,1196496
5116,2019-06-08 08:21:00,1196917
5121,2019-06-08 09:01:00,1197477
5128,2019-06-08 09:08:00,1198591
5139,2019-06-08 09:09:00,1200274
5141,2019-06-08 09:19:00,1200668
5142,2019-06-08 09:27:00,1159458
5143,2019-06-08 09:28:00,1200693
5146,2019-06-08 09:54:00,1201411
5155,2019-06-08 11:05:00,1198944
5161,2019-06-08 11:52:00,1199077
5165,2019-06-08 13:06:00,1199370
5166,2019-06-08 13:23:00,1193802
5190,2019-06-08 15:01:00,1206342
5191,2019-06-08 15:08:00,1199671
5192,2019-06-08 15:08:00,1197670
5199,2019-06-08 15:10:00,1202561
5207,2019-06-08 15:20:00,1202942
5246,2019-06-08 16:19:00,1201971
5252,2019-06-08 17:48:00,1202254
5262,2019-06-08 19:18:00,1160483
5263,2019-06-08 19:18:00,1201463
5270,2019-06-08 20:08:00,1197328
5271,2019-06-08 21:04:00,1196325
5272,2019-06-08 21:04:00,1195322
5303,2019-06-08 22:21:00,1210723
5308,2019-06-08 22:35:00,1215376
5309,2019-06-08 23:04:00,1214374
5310,2019-06-08 23:04:00,1204687
5331,2019-06-08 23:40:00,1215237
5339,2019-06-08 23:52:00,1212641
5340,2019-06-08 23:52:00,1215370
5341,2019-06-09 01:38:00,1214368
5344,2019-06-09 02:48:00,1224707
5375,2019-06-09 03:44:00,1174663
5389,2019-06-09 05:01:00,1177768
5392,2019-06-09 09:03:00,1178056
5400,2019-06-09 09:28:00,1178271
5401,2019-06-09 09:35:00,1168251
5402,2019-06-09 09:35:00,1158231
5410,2019-06-09 09:44:00,1175202
5468,2019-06-09 13:49:00,1153799
5472,2019-06-09 15:26:00,1106622
5473,2019-06-09 15:28:00,1106979
5474,2019-06-09 15:28:00,1136010
5475,2019-06-09 15:28:00,1154039
5477,2019-06-09 16:38:00,1154790
5506,2019-06-09 21:28:00,934614
5509,2019-06-09 21:32:00,933313
5511,2019-06-09 21:38:00,956119
5514,2019-06-09 21:42:00,956074
5515,2019-06-09 22:48:00,954073
5525,2019-06-09 22:59:00,958958
5562,2019-06-09 23:17:00,937037
5569,2019-06-09 23:36:00,939108
5603,2019-06-10 01:09:00,994252
5604,2019-06-10 01:09:00,1004109
5610,2019-06-10 01:12:00,1002932
5620,2019-06-10 01:17:00,1001944
5621,2019-06-10 01:43:00,956182
5622,2019-06-10 01:45:00,966961
5623,2019-06-10 01:45:00,967312
5624,2019-06-10 01:45:00,967663
5625,2019-06-10 01:45:00,970518
5626,2019-06-10 01:45:00,1001931
5664,2019-06-10 02:07:00,965848
5665,2019-06-10 02:10:00,964551
5667,2019-06-10 02:11:00,964580
5677,2019-06-10 02:38:00,961820
5678,2019-06-10 02:41:00,944652
5682,2019-06-10 02:53:00,964447
5706,2019-06-10 03:24:00,997995
5707,2019-06-10 03:24:00,998282
5760,2019-06-10 04:35:00,1025103
5761,2019-06-10 05:48:00,1015729
5762,2019-06-10 05:48:00,1014501
5766,2019-06-10 05:49:00,1023972
5770,2019-06-10 06:19:00,1023309
5771,2019-06-10 06:30:00,1022016
5772,2019-06-10 06:30:00,993552
5773,2019-06-10 06:30:00,991905
5810,2019-06-10 06:50:00,937501
5817,2019-06-10 07:00:00,936216
5872,2019-06-10 08:33:00,1114891
5885,2019-06-10 09:00:00,1115825
5886,2019-06-10 09:01:00,1100649
5892,2019-06-10 09:02:00,1114877
5900,2019-06-10 09:07:00,1102640
5909,2019-06-10 09:23:00,1072163
5948,2019-06-10 11:42:00,1329844
5956,2019-06-10 12:07:00,1330510
5961,2019-06-10 12:12:00,1329156
5970,2019-06-10 15:21:00,1466681
5977,2019-06-10 15:43:00,1465749
6001,2019-06-10 20:21:00,1412241
6004,2019-06-10 20:27:00,1413135
6010,2019-06-10 20:28:00,1417736
6019,2019-06-10 20:32:00,1418705
6051,2019-06-10 20:37:00,1298327
6078,2019-06-10 20:42:00,1414411
6093,2019-06-10 20:50:00,1474849
6108,2019-06-10 20:53:00,1457636
6115,2019-06-10 20:55:00,1461424
6136,2019-06-10 21:04:00,1657185
6144,2019-06-10 21:08:00,1645991
6175,2019-06-10 21:26:00,1560661
6176,2019-06-10 21:30:00,1559659
6183,2019-06-10 21:38:00,1562530
6187,2019-06-10 21:58:00,1587783
6190,2019-06-10 22:06:00,1587596
6191,2019-06-10 22:15:00,1585595
6195,2019-06-10 22:18:00,1587330
6239,2019-06-11 01:14:00,1548851
6240,2019-06-11 01:37:00,1480319
6241,2019-06-11 01:37:00,1479317
6296,2019-06-11 07:41:00,1660639
6323,2019-06-11 09:00:00,1737245
6324,2019-06-11 09:01:00,1736243
6327,2019-06-11 09:02:00,1736628
6328,2019-06-11 09:09:00,1711346
6354,2019-06-11 09:11:00,1690682
6407,2019-06-11 09:22:00,1703816
6425,2019-06-11 11:42:00,1683227
6497,2019-06-11 18:13:00,1771579
6500,2019-06-11 19:13:00,1775229
6502,2019-06-11 19:16:00,1776199
6503,2019-06-11 19:17:00,1772885
6504,2019-06-11 19:17:00,1699920
6505,2019-06-11 19:18:00,1709914
6506,2019-06-11 19:18:00,1776088
6514,2019-06-11 19:20:00,1775785
6515,2019-06-11 19:23:00,1733845
6524,2019-06-11 20:50:00,1547705
6548,2019-06-11 21:56:00,1554395
6550,2019-06-11 22:18:00,1548967
6586,2019-06-12 01:51:00,1619932
6589,2019-06-12 02:14:00,1620805
6596,2019-06-12 02:50:00,1620707
6615,2019-06-12 03:31:00,1608615
6651,2019-06-12 05:16:00,1691335
6652,2019-06-12 05:16:00,1705224
6660,2019-06-12 05:40:00,1700709
6661,2019-06-12 06:55:00,1694845
6663,2019-06-12 07:07:00,1700767
6664,2019-06-12 07:21:00,1652942
6666,2019-06-12 07:38:00,1700776
6667,2019-06-12 07:44:00,1688349
6668,2019-06-12 07:56:00,1688733
6669,2019-06-12 08:38:00,1700279
6670,2019-06-12 08:47:00,1680115
6673,2019-06-12 08:50:00,1686745
6695,2019-06-12 09:06:00,1701455
6696,2019-06-12 09:06:00,1708299
6697,2019-06-12 09:08:00,1639977
6709,2019-06-12 09:09:00,1626657
6710,2019-06-12 09:09:00,1676746
6711,2019-06-12 09:09:00,1708563
6719,2019-06-12 09:22:00,1711554
6735,2019-06-12 09:43:00,1722390
6764,2019-06-12 11:47:00,1989617
6765,2019-06-12 11:48:00,1943177
6766,2019-06-12 11:48:00,1940259
6768,2019-06-12 11:50:00,1989326
6780,2019-06-12 11:54:00,1985748
6788,2019-06-12 12:00:00,2012345
6854,2019-06-12 16:43:00,1666183
6874,2019-06-12 18:56:00,1516648
6878,2019-06-12 19:09:00,1516534
6879,2019-06-12 19:10:00,1506513
6880,2019-06-12 19:10:00,1496492
6881,2019-06-12 19:10:00,1446388
6938,2019-06-12 21:38:00,1274864
6939,2019-06-12 23:16:00,1273859
7018,2019-06-13 01:16:00,1494939
7020,2019-06-13 01:40:00,1494330
7042,2019-06-13 02:18:00,1471712
7043,2019-06-13 02:32:00,1470707
7044,2019-06-13 02:32:00,1469701
7061,2019-06-13 03:21:00,1503599
7066,2019-06-13 04:13:00,1501875
7071,2019-06-13 04:32:00,1506349
7073,2019-06-13 08:41:00,1506759
7074,2019-06-13 08:56:00,1438201
7075,2019-06-13 08:58:00,1506738
7077,2019-06-13 09:18:00,1506476
7080,2019-06-13 10:34:00,1502756
7081,2019-06-13 11:58:00,1433681
7082,2019-06-13 12:00:00,1502637
7085,2019-06-13 12:03:00,1502296
7097,2019-06-13 13:36:00,1502017
7105,2019-06-13 13:58:00,1512896
7140,2019-06-13 19:49:00,1531769
7155,2019-06-13 20:09:00,1536559
7161,2019-06-13 21:31:00,1537100
7164,2019-06-13 22:05:00,1466988
7165,2019-06-13 22:11:00,1538251
7179,2019-06-13 22:47:00,1515248
7214,2019-06-14 00:40:00,1592728
7222,2019-06-14 03:17:00,1499764
7223,2019-06-14 03:17:00,1589118
7331,2019-06-14 04:33:00,1634419
7332,2019-06-14 04:46:00,1571986
7627,2019-06-14 06:13:00,1687351
7628,2019-06-14 06:13:00,1711286
7629,2019-06-14 06:13:00,1747468
7630,2019-06-14 06:19:00,1741816
7646,2019-06-14 06:30:00,1768373
7662,2019-06-14 07:02:00,1686279
7674,2019-06-14 07:17:00,1701725
7676,2019-06-14 07:45:00,1701371
7693,2019-06-14 08:34:00,1657673
7694,2019-06-14 08:34:00,1652481
7695,2019-06-14 08:34:00,1602404
7700,2019-06-14 08:37:00,1657232
7701,2019-06-14 08:52:00,1601452
7746,2019-06-14 09:11:00,1699328
7755,2019-06-14 09:38:00,1687585
7786,2019-06-14 11:10:00,1658550
7797,2019-06-14 11:56:00,1658603
7800,2019-06-14 12:42:00,1658525
7801,2019-06-14 13:58:00,1614741
7811,2019-06-14 15:06:00,1665427
7853,2019-06-14 17:37:00,1893094
7876,2019-06-14 19:30:00,1877483
7886,2019-06-14 21:25:00,1972528
7887,2019-06-14 21:26:00,1971508
7900,2019-06-14 21:33:00,2064593
7932,2019-06-14 21:52:00,2120963
7933,2019-06-14 21:59:00,2119957
8036,2019-06-14 22:52:00,2317531
8085,2019-06-15 00:40:00,2474453
8097,2019-06-15 01:29:00,2478954
8106,2019-06-15 02:22:00,2480402
8107,2019-06-15 02:29:00,2480382
8108,2019-06-15 02:29:00,2470356
8109,2019-06-15 02:29:00,2460955
