,timestamp,amount_cumsum
458,2018-12-03 09:19:00,-77347
460,2018-12-03 09:22:00,-77234
462,2018-12-03 09:30:00,-81961
469,2018-12-03 09:37:00,-80827
481,2018-12-03 10:19:00,-102237
482,2018-12-03 10:19:00,-74691
491,2018-12-03 11:07:00,-80933
496,2018-12-03 11:18:00,-77506
497,2018-12-03 11:20:00,-105165
498,2018-12-03 11:20:00,-77498
508,2018-12-03 11:30:00,-84247
509,2018-12-03 11:30:00,-84242
512,2018-12-03 11:41:00,-82050
514,2018-12-03 11:47:00,-83757
518,2018-12-03 11:56:00,-21734
527,2018-12-03 13:13:00,-38552
528,2018-12-03 13:14:00,-61794
540,2018-12-03 14:03:00,-59
543,2018-12-03 15:02:00,-27096
546,2018-12-03 15:09:00,-25902
551,2018-12-03 15:37:00,-42937
554,2018-12-03 15:58:00,-43237
561,2018-12-03 16:31:00,-18015
567,2018-12-03 17:43:00,3146
568,2018-12-03 17:56:00,3130
569,2018-12-03 17:56:00,-6828
570,2018-12-03 17:57:00,3150
572,2018-12-03 18:01:00,3225
575,2018-12-03 18:23:00,4854
579,2018-12-03 19:07:00,4959
595,2018-12-19 18:31:00,65647
597,2018-12-19 19:53:00,66586
599,2018-12-19 19:59:00,66132
611,2018-12-19 20:19:00,56899
612,2018-12-19 20:48:00,37606
613,2018-12-19 20:49:00,55198
614,2018-12-19 20:49:00,56914
617,2018-12-19 20:57:00,57039
620,2018-12-19 21:05:00,54842
628,2018-12-19 21:43:00,89784
633,2018-12-19 22:15:00,87809
645,2018-12-19 22:29:00,83710
646,2018-12-19 22:29:00,84809
647,2018-12-19 22:29:00,87896
654,2018-12-19 22:37:00,128686
657,2018-12-19 22:41:00,128752
661,2018-12-19 22:46:00,127573
684,2018-12-19 23:10:00,45365
686,2018-12-19 23:11:00,45833
687,2018-12-19 23:13:00,44241
688,2018-12-19 23:13:00,36009
689,2018-12-19 23:15:00,35243
690,2018-12-19 23:15:00,13877
692,2018-12-19 23:16:00,45993
700,2018-12-19 23:32:00,50479
704,2018-12-19 23:53:00,52973
711,2018-12-20 00:35:00,34126
720,2018-12-20 00:45:00,33181
722,2018-12-20 00:58:00,38053
743,2018-12-20 01:59:00,55498
746,2018-12-20 02:38:00,55179
763,2018-12-20 02:55:00,46818
771,2018-12-20 03:20:00,53706
783,2018-12-20 03:42:00,67036
788,2018-12-20 05:02:00,16213
789,2018-12-20 05:02:00,18636
817,2018-12-20 05:34:00,-56874
818,2018-12-20 05:53:00,-59075
819,2018-12-20 05:54:00,-69573
830,2018-12-20 06:52:00,-156095
833,2018-12-20 06:56:00,-157493
834,2018-12-20 07:00:00,-160788
835,2018-12-20 07:00:00,-168613
838,2018-12-20 07:01:00,-157301
870,2018-12-20 07:53:00,-162036
877,2018-12-20 08:35:00,-175033
878,2018-12-20 08:35:00,-165888
885,2018-12-20 09:03:00,-269750
886,2018-12-20 09:04:00,-280411
911,2018-12-20 09:11:00,-271342
915,2018-12-20 09:27:00,-221658
917,2018-12-20 09:31:00,-224627
918,2018-12-20 10:17:00,-225094
921,2018-12-20 11:12:00,-222089
927,2018-12-20 12:01:00,-276523
932,2018-12-20 12:20:00,-289051
945,2018-12-20 12:56:00,-302128
959,2018-12-20 14:10:00,-267105
960,2018-12-20 14:32:00,-283414
961,2018-12-20 14:32:00,-286712
962,2018-12-20 14:43:00,-267448
964,2018-12-20 14:45:00,-267591
970,2018-12-20 16:09:00,-294707
984,2018-12-20 16:49:00,-270174
993,2018-12-20 17:03:00,-257869
995,2018-12-20 17:05:00,-268368
998,2018-12-20 17:11:00,-267807
1056,2018-12-20 17:15:00,-266676
1062,2018-12-20 17:20:00,-242120
1063,2018-12-20 17:20:00,-240905
1064,2018-12-20 17:20:00,-211460
1071,2018-12-20 17:22:00,-212428
1072,2018-12-20 17:22:00,-219021
1073,2018-12-20 17:23:00,-212437
1080,2018-12-20 17:28:00,-155356
1086,2018-12-20 17:33:00,-154750
1087,2018-12-20 17:34:00,-162047
1095,2018-12-20 17:35:00,-144406
1096,2018-12-20 17:35:00,-147705
1109,2018-12-20 17:37:00,-160600
1126,2018-12-20 17:41:00,-153872
1129,2018-12-20 17:44:00,-193640
1143,2018-12-20 17:51:00,-170140
1144,2018-12-20 17:52:00,-213331
1151,2018-12-20 17:56:00,-170417
1162,2018-12-20 18:02:00,-140791
1168,2018-12-20 18:07:00,-94931
1174,2018-12-20 18:09:00,-87389
1179,2018-12-20 18:11:00,-91925
1200,2018-12-20 18:15:00,-102387
1203,2018-12-20 18:16:00,-112541
1204,2018-12-20 18:18:00,-116772
1207,2018-12-20 18:19:00,-108926
1209,2018-12-20 18:20:00,-108914
1223,2018-12-20 18:23:00,-122284
1229,2018-12-20 18:27:00,-121950
1230,2018-12-20 18:28:00,-149323
1231,2018-12-20 18:28:00,-147285
1232,2018-12-20 18:28:00,-121918
1254,2018-12-20 18:29:00,-170906
1255,2018-12-20 18:32:00,-173375
1256,2018-12-20 18:33:00,-174334
1257,2018-12-20 18:33:00,-205597
1258,2018-12-20 18:34:00,-197037
1259,2018-12-20 18:36:00,-170707
1260,2018-12-20 18:42:00,-197535
1266,2018-12-20 18:43:00,-170553
1268,2018-12-20 18:47:00,-170708
1270,2018-12-20 18:48:00,-170632
1274,2018-12-20 18:51:00,-143577
1287,2018-12-20 18:56:00,-111661
1290,2018-12-20 18:57:00,-119323
1291,2018-12-20 18:58:00,-121294
1296,2018-12-20 18:59:00,-119312
1298,2018-12-20 19:01:00,-119059
1304,2018-12-20 19:03:00,-144735
1305,2018-12-20 19:04:00,-149239
1306,2018-12-20 19:05:00,-144736
1307,2018-12-20 19:07:00,-154617
1308,2018-12-20 19:08:00,-144749
1317,2018-12-20 19:14:00,-149027
1318,2018-12-20 19:18:00,-152974
1337,2018-12-20 19:26:00,-143178
1338,2018-12-20 19:27:00,-149516
1355,2018-12-20 19:36:00,-142607
1356,2018-12-20 19:37:00,-185246
1358,2018-12-20 19:38:00,-142614
1366,2018-12-20 19:40:00,-133629
1373,2018-12-20 19:50:00,-135600
1379,2018-12-20 19:52:00,-135002
1381,2018-12-20 19:56:00,-125440
1391,2018-12-20 20:00:00,-156729
1392,2018-12-20 20:01:00,-152459
1393,2018-12-20 20:01:00,-118109
1405,2018-12-20 20:06:00,-116297
1412,2018-12-20 20:10:00,-113213
1420,2018-12-20 20:14:00,-114807
1423,2018-12-20 20:15:00,-116121
1427,2018-12-20 20:27:00,-116960
1428,2018-12-20 20:38:00,-138721
1431,2018-12-20 20:39:00,-120289
1441,2018-12-20 20:46:00,-84390
1443,2018-12-20 20:51:00,-84491
1445,2018-12-20 20:52:00,-84519
1446,2018-12-20 20:57:00,-113595
1447,2018-12-20 20:58:00,-84575
1448,2018-12-20 21:00:00,-95869
1449,2018-12-20 21:00:00,-103006
1450,2018-12-20 21:00:00,-120401
1451,2018-12-20 21:00:00,-124862
1508,2018-12-20 21:04:00,-20988
1531,2018-12-20 21:09:00,-29584
1538,2018-12-20 21:12:00,-37672
1539,2018-12-20 21:18:00,-76288
1541,2018-12-20 21:20:00,-34060
1546,2018-12-20 21:23:00,-38909
1555,2018-12-20 21:39:00,-33930
1556,2018-12-20 21:46:00,-39336
1557,2018-12-20 21:46:00,-33931
1559,2018-12-20 21:50:00,-33865
1560,2018-12-20 21:53:00,-50704
1573,2018-12-20 21:57:00,-46100
1609,2018-12-20 22:04:00,-56199
1614,2018-12-20 22:07:00,-91621
1655,2018-12-20 22:31:00,-167456
1656,2018-12-20 22:31:00,-153193
1657,2018-12-20 22:32:00,-175329
1658,2018-12-20 22:33:00,-153141
1659,2018-12-20 22:33:00,-165135
1660,2018-12-20 22:34:00,-153151
1662,2018-12-20 22:40:00,-164054
1675,2018-12-20 22:45:00,-158039
1687,2018-12-20 22:53:00,-141527
1690,2018-12-20 22:59:00,-140833
1692,2018-12-20 23:06:00,-140970
1695,2018-12-20 23:12:00,-139182
1702,2018-12-20 23:18:00,-138449
1703,2018-12-20 23:23:00,-142707
1706,2018-12-20 23:23:00,-138607
1708,2018-12-20 23:32:00,-139128
1718,2018-12-20 23:39:00,-181693
1719,2018-12-20 23:40:00,-184273
1720,2018-12-20 23:40:00,-187923
1721,2018-12-20 23:40:00,-214601
1724,2018-12-20 23:41:00,-181496
1751,2018-12-21 00:00:00,-171401
1757,2018-12-21 00:03:00,-175201
1758,2018-12-21 00:11:00,-181507
1759,2018-12-21 00:12:00,-175205
1761,2018-12-21 00:17:00,-175866
1777,2018-12-21 00:25:00,-177515
1781,2018-12-21 00:26:00,-176875
1786,2018-12-21 00:30:00,-174336
1789,2018-12-21 00:32:00,-172594
1791,2018-12-21 00:33:00,-172655
1796,2018-12-21 00:33:00,-167641
1798,2018-12-21 00:35:00,-169830
1803,2018-12-21 00:42:00,-175086
1818,2018-12-21 00:46:00,-200993
1819,2018-12-21 00:48:00,-218758
1831,2018-12-21 00:52:00,-229589
1832,2018-12-21 00:52:00,-189479
1833,2018-12-21 00:55:00,-207795
1844,2018-12-21 00:59:00,-187618
1851,2018-12-21 01:04:00,-187249
1870,2018-12-21 01:07:00,-158141
1871,2018-12-21 01:07:00,-169701
1872,2018-12-21 01:07:00,-179932
1885,2018-12-21 01:09:00,-194776
1886,2018-12-21 01:09:00,-168461
1887,2018-12-21 01:09:00,-156858
1890,2018-12-21 01:11:00,-157649
1897,2018-12-21 01:13:00,-154105
1899,2018-12-21 01:13:00,-154579
1900,2018-12-21 01:14:00,-163298
1906,2018-12-21 01:15:00,-153649
1916,2018-12-21 01:19:00,-162120
1917,2018-12-21 01:19:00,-179997
1938,2018-12-21 01:22:00,-152411
1939,2018-12-21 01:24:00,-185110
1941,2018-12-21 01:25:00,-153350
1948,2018-12-21 01:27:00,-151723
1951,2018-12-21 01:27:00,-146482
1953,2018-12-21 01:28:00,-145386
1969,2018-12-21 01:29:00,-145048
1974,2018-12-21 01:29:00,-145545
1978,2018-12-21 01:29:00,-156703
1979,2018-12-21 01:29:00,-146801
1980,2018-12-21 01:30:00,-152190
1981,2018-12-21 01:30:00,-162205
1983,2018-12-21 01:30:00,-145116
1986,2018-12-21 01:31:00,-180912
1987,2018-12-21 01:31:00,-144891
1991,2018-12-21 01:31:00,-144763
1992,2018-12-21 01:31:00,-154743
1993,2018-12-21 01:31:00,-144749
1995,2018-12-21 01:32:00,-144342
2000,2018-12-21 01:33:00,-144463
2020,2018-12-21 01:43:00,-152095
2023,2018-12-21 01:46:00,-151559
2031,2018-12-21 01:50:00,-165909
2041,2018-12-21 01:52:00,-145653
2044,2018-12-21 01:54:00,-144127
2045,2018-12-21 01:55:00,-153773
2046,2018-12-21 01:55:00,-144123
2049,2018-12-21 01:59:00,-142541
2058,2018-12-21 02:00:00,-127384
2059,2018-12-21 02:00:00,-127380
2064,2018-12-21 02:02:00,-129204
2065,2018-12-21 02:04:00,-139751
2075,2018-12-21 02:08:00,-147620
2078,2018-12-21 02:08:00,-147249
2082,2018-12-21 02:13:00,-117420
2094,2018-12-21 02:17:00,-128591
2098,2018-12-21 02:18:00,-131314
2099,2018-12-21 02:19:00,-151160
2100,2018-12-21 02:19:00,-131300
2105,2018-12-21 02:22:00,-131533
2106,2018-12-21 02:23:00,-151416
2108,2018-12-21 02:23:00,-131647
2119,2018-12-21 02:27:00,-133666
2128,2018-12-21 02:31:00,-143971
2158,2018-12-21 02:41:00,-158839
2177,2018-12-21 02:49:00,-171009
2181,2018-12-21 02:50:00,-172645
2191,2018-12-21 02:52:00,-171102
2192,2018-12-21 02:54:00,-196936
2197,2018-12-21 02:57:00,-171560
2209,2018-12-21 03:05:00,-176950
2210,2018-12-21 03:06:00,-197896
2211,2018-12-21 03:07:00,-176748
2213,2018-12-21 03:11:00,-176713
2245,2018-12-21 03:53:00,-175491
2246,2018-12-21 04:14:00,-178184
2247,2018-12-21 04:39:00,-196177
2248,2018-12-21 04:43:00,-175483
2303,2018-12-21 05:28:00,-287511
2304,2018-12-21 05:30:00,-324133
2305,2018-12-21 05:32:00,-324131
2306,2018-12-21 05:34:00,-302383
2307,2018-12-21 05:34:00,-287547
2308,2018-12-21 05:39:00,-289916
2326,2018-12-21 05:46:00,-296173
2334,2018-12-21 05:55:00,-297428
2340,2018-12-21 06:01:00,-297307
2347,2018-12-21 06:03:00,-301301
2348,2018-12-21 06:07:00,-321935
2374,2018-12-21 06:35:00,-265708
2385,2018-12-21 06:40:00,-266713
2391,2018-12-21 06:42:00,-279580
2403,2018-12-21 06:43:00,-280672
2407,2018-12-21 06:47:00,-282203
2408,2018-12-21 06:47:00,-281471
2422,2018-12-21 06:59:00,-266785
2432,2018-12-21 07:04:00,-263748
2436,2018-12-21 07:06:00,-263565
2440,2018-12-21 07:12:00,-263469
2441,2018-12-21 07:18:00,-266746
2443,2018-12-21 07:18:00,-263610
2444,2018-12-21 07:19:00,-273557
2445,2018-12-21 07:19:00,-263614
2446,2018-12-21 07:29:00,-291770
2447,2018-12-21 07:30:00,-263435
2448,2018-12-21 07:30:00,-288665
2449,2018-12-21 07:31:00,-294984
2450,2018-12-21 07:31:00,-263388
2458,2018-12-21 07:34:00,-279086
2459,2018-12-21 07:36:00,-282388
2462,2018-12-21 07:36:00,-279404
2463,2018-12-21 07:40:00,-286659
2464,2018-12-21 07:40:00,-291192
2465,2018-12-21 07:41:00,-292099
2479,2018-12-21 07:43:00,-304399
2480,2018-12-21 07:47:00,-342282
2496,2018-12-21 07:49:00,-304155
2497,2018-12-21 07:50:00,-347739
2512,2018-12-21 07:59:00,-264298
2517,2018-12-21 08:12:00,-264176
2530,2018-12-21 08:13:00,-265457
2531,2018-12-21 08:17:00,-267123
2532,2018-12-21 08:17:00,-285076
2533,2018-12-21 08:17:00,-289638
2534,2018-12-21 08:18:00,-265461
2540,2018-12-21 08:25:00,-270072
2542,2018-12-21 08:34:00,-270199
2543,2018-12-21 08:37:00,-272666
2547,2018-12-21 08:42:00,-269003
2551,2018-12-21 08:45:00,-268815
2552,2018-12-21 08:47:00,-274103
2554,2018-12-21 08:47:00,-269059
2560,2018-12-21 08:54:00,-268644
2562,2018-12-21 09:01:00,-268425
2567,2018-12-21 09:03:00,-272395
2580,2018-12-21 09:05:00,-287056
2583,2018-12-21 09:06:00,-266313
2590,2018-12-21 09:06:00,-242899
2596,2018-12-21 09:10:00,-241983
2597,2018-12-21 09:11:00,-251114
2604,2018-12-21 09:11:00,-227290
2605,2018-12-21 09:21:00,-270775
2609,2018-12-21 09:23:00,-227609
2617,2018-12-21 09:31:00,-235264
2624,2018-12-21 09:37:00,-234544
2633,2018-12-21 09:48:00,-253095
2634,2018-12-21 09:49:00,-272659
2640,2018-12-21 09:51:00,-254305
2643,2018-12-21 09:53:00,-256090
2644,2018-12-21 09:54:00,-261108
2645,2018-12-21 09:54:00,-256091
2647,2018-12-21 09:55:00,-256572
2660,2018-12-21 09:57:00,-240666
2669,2018-12-21 09:59:00,-212980
2674,2018-12-21 10:00:00,-213056
2681,2018-12-21 10:01:00,-224374
2687,2018-12-21 10:03:00,-224211
2696,2018-12-21 10:09:00,-227467
2716,2018-12-21 10:13:00,-225111
2729,2018-12-21 10:15:00,-215189
2731,2018-12-21 10:16:00,-215282
2734,2018-12-21 10:16:00,-214117
2746,2018-12-21 10:19:00,-209124
2747,2018-12-21 10:19:00,-247792
2748,2018-12-21 10:20:00,-209214
2758,2018-12-21 10:22:00,-204929
2759,2018-12-21 10:27:00,-240898
2767,2018-12-21 10:28:00,-205478
2768,2018-12-21 10:28:00,-201685
2769,2018-12-21 10:30:00,-211716
2773,2018-12-21 10:31:00,-202620
2774,2018-12-21 10:32:00,-210055
2782,2018-12-21 10:33:00,-194479
2783,2018-12-21 10:34:00,-204526
2784,2018-12-21 10:34:00,-214573
2787,2018-12-21 10:34:00,-190805
2791,2018-12-21 10:34:00,-188653
2793,2018-12-21 10:35:00,-185045
2795,2018-12-21 10:36:00,-185738
2815,2018-12-21 10:45:00,-169594
2816,2018-12-21 10:46:00,-214984
2850,2018-12-21 11:07:00,-181521
2855,2018-12-21 11:09:00,-182682
2858,2018-12-21 11:10:00,-182058
2862,2018-12-21 11:12:00,-183943
2881,2018-12-21 11:24:00,-220112
2882,2018-12-21 11:26:00,-224650
2895,2018-12-21 11:30:00,-237724
2900,2018-12-21 11:32:00,-234777
2918,2018-12-21 11:40:00,-249163
2924,2018-12-21 11:54:00,-249048
2925,2018-12-21 14:14:00,-262405
2926,2018-12-21 14:18:00,-260679
2927,2018-12-21 14:18:00,-249078
2928,2018-12-21 14:18:00,-249060
2935,2018-12-21 14:26:00,-256266
2936,2018-12-21 14:28:00,-297227
2937,2018-12-21 14:29:00,-299140
2940,2018-12-21 14:33:00,-256444
2942,2018-12-21 14:43:00,-256389
2944,2018-12-21 14:49:00,-256369
2948,2018-12-21 14:53:00,-256854
2949,2018-12-21 14:54:00,-265615
2950,2018-12-21 14:56:00,-256838
2951,2018-12-21 14:57:00,-257049
2954,2018-12-21 15:00:00,-260317
2960,2018-12-21 15:09:00,-243614
2962,2018-12-21 15:34:00,-242433
2974,2018-12-21 16:00:00,-233306
2979,2018-12-21 16:13:00,-234753
2986,2018-12-21 16:56:00,-202133
2989,2018-12-21 17:05:00,-127112
2992,2018-12-21 17:07:00,-112131
2995,2018-12-21 17:09:00,-110717
2997,2018-12-21 17:17:00,-110685
3013,2018-12-21 17:38:00,-107702
3018,2018-12-21 18:00:00,-53881
3019,2018-12-21 18:15:00,-69192
3020,2018-12-21 18:16:00,-53900
3021,2018-12-21 18:30:00,-53975
3024,2018-12-21 18:30:00,-54628
3028,2018-12-21 18:53:00,-67011
3032,2018-12-21 19:11:00,-67342
3040,2018-12-21 19:31:00,-78851
3041,2018-12-21 19:32:00,-82385
3042,2018-12-21 19:33:00,-95187
3043,2018-12-21 19:47:00,-122287
3051,2018-12-21 20:04:00,-32994
3052,2018-12-21 20:06:00,-33079
3059,2018-12-21 20:25:00,-43518
3063,2018-12-21 21:05:00,-46098
3075,2018-12-21 21:24:00,-10882
3084,2018-12-21 21:29:00,-18302
3092,2018-12-21 21:37:00,-2073
3104,2018-12-21 21:38:00,-33933
3121,2018-12-21 22:14:00,34061
3124,2018-12-21 22:22:00,32757
3133,2018-12-21 22:35:00,9290
3136,2018-12-21 22:40:00,9210
3137,2018-12-21 22:47:00,4101
3139,2018-12-21 23:02:00,9106
3140,2018-12-21 23:06:00,-19139
3146,2018-12-21 23:26:00,-11532
3147,2018-12-21 23:30:00,-11899
3148,2018-12-21 23:30:00,-16006
3149,2018-12-21 23:34:00,-11520
3150,2018-12-21 23:37:00,-34039
3151,2018-12-21 23:37:00,-35909
3155,2018-12-21 23:38:00,-11611
3159,2018-12-22 00:09:00,-38547
3163,2018-12-22 00:18:00,-40542
3167,2018-12-22 00:49:00,-30302
3173,2018-12-22 00:53:00,-57028
3175,2018-12-22 01:00:00,-57198
3176,2018-12-22 01:17:00,-98776
3177,2018-12-22 01:21:00,-57310
3179,2018-12-22 01:32:00,-58366
3186,2018-12-22 02:28:00,-38356
3187,2018-12-22 02:28:00,-35450
3188,2018-12-22 02:32:00,-38986
3189,2018-12-22 02:32:00,-65200
3190,2018-12-22 02:32:00,-35494
3206,2018-12-22 03:35:00,-67295
3209,2018-12-22 04:24:00,-70269
3266,2018-12-22 05:46:00,-166978
3276,2018-12-22 07:04:00,-170785
3277,2018-12-22 07:07:00,-198239
3278,2018-12-22 07:12:00,-181226
3279,2018-12-22 07:12:00,-171025
3285,2018-12-22 07:53:00,-175281
3292,2018-12-22 08:41:00,-149241
3293,2018-12-22 08:41:00,-118884
3297,2018-12-22 09:05:00,-119298
3298,2018-12-22 09:06:00,-123325
3300,2018-12-22 09:08:00,-119492
3302,2018-12-22 09:16:00,-119329
3303,2018-12-22 09:19:00,-159323
3304,2018-12-22 09:19:00,-119259
3317,2018-12-22 11:04:00,-155404
3320,2018-12-22 11:39:00,-155692
3326,2018-12-22 12:58:00,-187235
3327,2018-12-22 13:36:00,-209161
3337,2018-12-22 14:33:00,-216107
3356,2018-12-22 15:44:00,-190904
3358,2018-12-27 13:32:00,-191995
3359,2018-12-27 14:18:00,-212941
3360,2018-12-27 14:19:00,-191962
3394,2018-12-27 15:51:00,-155989
3408,2018-12-27 17:24:00,-145502
3409,2018-12-27 18:03:00,-145901
3410,2018-12-27 18:05:00,-153274
3426,2018-12-27 18:43:00,-156679
3427,2018-12-27 19:00:00,-164010
3428,2018-12-27 19:00:00,-167827
3429,2018-12-27 19:00:00,-172068
3430,2018-12-27 19:00:00,-177157
3431,2018-12-27 19:00:00,-181398
3463,2018-12-27 19:01:00,-160086
3485,2018-12-27 20:34:00,-221142
3486,2018-12-27 20:53:00,-230462
3487,2018-12-27 20:55:00,-221155
3488,2018-12-27 21:28:00,-221439
3496,2018-12-27 22:43:00,-237220
3517,2018-12-28 00:55:00,-297378
3527,2018-12-28 01:14:00,-290007
3548,2018-12-28 03:23:00,-281224
3549,2018-12-28 04:01:00,-300738
3581,2018-12-28 04:11:00,-525128
3600,2018-12-28 05:18:00,-602496
3603,2018-12-28 05:34:00,-602634
3618,2018-12-28 05:50:00,-651105
3623,2018-12-28 06:00:00,-666801
3625,2018-12-28 06:27:00,-666851
3626,2018-12-28 06:38:00,-675885
3627,2018-12-28 06:49:00,-666870
3642,2018-12-28 08:02:00,-603366
3671,2018-12-28 09:41:00,-683606
