,timestamp,amount_cumsum
2078,2019-02-24 23:09:00,21015
2082,2019-02-24 23:11:00,-14767
2083,2019-02-24 23:11:00,19049
2098,2019-02-24 23:13:00,26998
2100,2019-02-24 23:13:00,26961
2105,2019-02-24 23:16:00,8792
2127,2019-02-24 23:18:00,40777
2149,2019-02-24 23:19:00,15455
2150,2019-02-24 23:22:00,-9792
2155,2019-02-24 23:23:00,92581
2164,2019-02-24 23:26:00,37418
2178,2019-02-24 23:30:00,62757
2179,2019-02-24 23:30:00,57268
2184,2019-02-24 23:31:00,62442
2186,2019-02-24 23:32:00,64235
2209,2019-02-24 23:33:00,68194
2215,2019-02-24 23:35:00,77870
2235,2019-02-24 23:37:00,92066
2240,2019-02-24 23:39:00,93107
2267,2019-02-24 23:42:00,69789
2289,2019-02-24 23:52:00,70398
2290,2019-02-24 23:53:00,49925
2291,2019-02-24 23:54:00,70257
2292,2019-02-24 23:56:00,65172
2294,2019-02-24 23:56:00,70127
2305,2019-02-25 00:03:00,87627
2314,2019-02-25 00:11:00,87405
2319,2019-02-25 00:13:00,88548
2321,2019-02-25 00:23:00,88616
2324,2019-02-25 00:30:00,88550
2328,2019-02-25 00:33:00,87429
2348,2019-02-25 00:41:00,60493
2349,2019-02-25 00:43:00,49350
2363,2019-02-25 00:47:00,78116
2364,2019-02-25 00:47:00,82893
2365,2019-02-25 00:48:00,77421
2369,2019-02-25 00:53:00,82534
2388,2019-02-25 01:01:00,64733
2395,2019-02-25 01:04:00,85181
2398,2019-02-25 01:05:00,89046
2399,2019-02-25 01:06:00,88922
2400,2019-02-25 01:06:00,80611
2401,2019-02-25 01:06:00,77387
2403,2019-02-25 01:07:00,89031
2419,2019-02-25 01:28:00,75585
2429,2019-02-25 01:35:00,91237
2432,2019-02-25 01:35:00,91417
2447,2019-02-25 01:45:00,133829
2454,2019-02-25 01:46:00,124320
2474,2019-02-25 01:49:00,112137
2490,2019-02-25 01:59:00,80520
2491,2019-02-25 01:59:00,120827
2497,2019-02-25 02:27:00,118484
2567,2019-02-25 04:45:00,106852
2572,2019-02-25 05:15:00,105808
2574,2019-02-25 06:07:00,142078
2580,2019-02-25 06:50:00,145567
2609,2019-02-25 07:28:00,131804
2623,2019-02-25 08:38:00,159569
2626,2019-02-25 08:49:00,156329
2647,2019-02-25 09:02:00,164836
2651,2019-02-25 09:10:00,167286
2655,2019-02-25 09:12:00,166790
2663,2019-02-25 09:19:00,159528
2677,2019-02-25 10:31:00,217817
2680,2019-02-25 10:48:00,217892
2685,2019-02-25 11:26:00,190247
2686,2019-02-25 11:26:00,207164
2709,2019-02-25 12:53:00,206891
2715,2019-02-25 13:42:00,220174
2760,2019-02-25 16:27:00,200770
2791,2019-02-25 17:13:00,101317
2799,2019-02-25 17:32:00,83494
2800,2019-02-25 17:53:00,66637
2801,2019-02-25 17:58:00,67466
2802,2019-02-25 17:58:00,83491
2804,2019-02-25 18:06:00,83777
2808,2019-02-25 18:21:00,79897
2817,2019-02-25 19:12:00,3207
2835,2019-02-25 19:22:00,-76922
2884,2019-02-25 20:06:00,-85252
2888,2019-02-25 20:10:00,-86016
2889,2019-02-25 21:17:00,-114822
2890,2019-02-25 21:19:00,-85998
2893,2019-02-25 22:42:00,-86188
2920,2019-02-25 23:05:00,-181796
2921,2019-02-25 23:06:00,-213432
2922,2019-02-25 23:33:00,-181776
2952,2019-02-26 00:11:00,-135493
2957,2019-02-26 00:27:00,-143434
2964,2019-02-26 01:16:00,-205327
3003,2019-02-26 01:58:00,-169472
3006,2019-02-26 02:05:00,-168215
3037,2019-02-26 03:06:00,-197663
3039,2019-02-26 03:59:00,-197671
3065,2019-02-26 05:39:00,-227426
3082,2019-02-26 06:58:00,-231536
3113,2019-02-26 08:29:00,-198863
3164,2019-02-26 09:05:00,-220655
3172,2019-02-26 09:16:00,-219444
3192,2019-02-26 09:26:00,-220599
3194,2019-02-26 09:47:00,-220628
3199,2019-02-26 10:37:00,-222755
3200,2019-02-26 11:31:00,-235072
3201,2019-02-26 11:32:00,-222757
3203,2019-02-26 12:34:00,-188257
3205,2019-02-26 12:47:00,-187962
3219,2019-02-26 13:38:00,-162119
3224,2019-02-26 13:48:00,-139789
3234,2019-02-26 14:03:00,-152718
3252,2019-02-26 14:39:00,-128989
3269,2019-02-26 15:17:00,-148996
3295,2019-02-26 15:39:00,-126307
3300,2019-02-26 15:41:00,-126237
3339,2019-02-26 17:10:00,-173710
3347,2019-02-26 17:47:00,-162844
3378,2019-02-26 19:53:00,-148982
3381,2019-02-26 20:20:00,-159582
3384,2019-02-26 22:19:00,-159421
3393,2019-02-26 22:43:00,-156442
3397,2019-02-26 23:02:00,-151666
3398,2019-02-26 23:19:00,-174949
3399,2019-02-26 23:21:00,-151696
3414,2019-02-26 23:32:00,-146586
3424,2019-02-27 00:18:00,-146324
3429,2019-02-27 00:23:00,-146805
3431,2019-02-27 01:22:00,-148146
3465,2019-02-27 09:09:00,-174567
3469,2019-02-27 10:03:00,-172105
3471,2019-02-27 10:48:00,-178505
3484,2019-02-27 11:42:00,-182930
3495,2019-02-27 13:12:00,-158778
3496,2019-02-27 13:12:00,-139898
3689,2019-02-27 15:14:00,-136224
3839,2019-02-27 17:01:00,-124518
3847,2019-02-27 19:01:00,-163487
3867,2019-02-27 19:33:00,-198328
3886,2019-02-27 22:47:00,-198487
3891,2019-02-27 23:00:00,-206250
3907,2019-02-27 23:07:00,-222351
3909,2019-02-27 23:12:00,-237489
3925,2019-02-28 00:36:00,-248976
3931,2019-02-28 01:26:00,-242852
3944,2019-02-28 05:32:00,-241857
3947,2019-02-28 05:40:00,-240564
3988,2019-02-28 05:55:00,-300573
4205,2019-02-28 08:26:00,79366
4344,2019-02-28 10:03:00,43544
4370,2019-02-28 10:51:00,34218
4371,2019-02-28 11:00:00,29160
4372,2019-02-28 11:00:00,20205
4373,2019-02-28 11:00:00,9544
4436,2019-02-28 11:08:00,28532
4438,2019-02-28 11:37:00,28477
4458,2019-02-28 11:58:00,-4123
4464,2019-02-28 12:02:00,-7009
4487,2019-02-28 13:04:00,-54545
4488,2019-02-28 13:13:00,-84261
4489,2019-02-28 13:16:00,-54540
4509,2019-02-28 15:00:00,-100104
4511,2019-02-28 15:01:00,-100613
4526,2019-02-28 15:43:00,-155934
4559,2019-02-28 18:24:00,-75083
4578,2019-02-28 20:50:00,-135473
