,timestamp,amount_cumsum
1595,2019-05-16 23:17:00,-39957
1623,2019-05-16 23:30:00,43247
1648,2019-05-16 23:40:00,32011
1649,2019-05-16 23:40:00,92801
1650,2019-05-16 23:43:00,90437
1651,2019-05-16 23:43:00,83235
1652,2019-05-16 23:43:00,76033
1653,2019-05-16 23:43:00,38111
1698,2019-05-17 00:05:00,70401
1703,2019-05-17 00:11:00,38687
1704,2019-05-17 00:11:00,57499
1705,2019-05-17 00:13:00,55312
1706,2019-05-17 00:13:00,17885
1707,2019-05-17 00:15:00,18252
1795,2019-05-17 00:39:00,223125
1831,2019-05-17 00:48:00,226933
1832,2019-05-17 00:49:00,196527
1864,2019-05-17 00:56:00,231931
1871,2019-05-17 00:58:00,223610
1872,2019-05-17 01:02:00,172637
1880,2019-05-17 01:03:00,220838
1881,2019-05-17 01:04:00,216873
1882,2019-05-17 01:04:00,204095
1883,2019-05-17 01:04:00,131520
1896,2019-05-17 01:06:00,222350
1897,2019-05-17 01:07:00,188755
1898,2019-05-17 01:08:00,191131
1899,2019-05-17 01:08:00,222026
1916,2019-05-17 01:17:00,216808
1917,2019-05-17 01:19:00,166718
1936,2019-05-17 01:21:00,214791
1939,2019-05-17 01:22:00,215862
1950,2019-05-17 01:26:00,214074
1951,2019-05-17 01:27:00,210712
1952,2019-05-17 01:27:00,208343
1954,2019-05-17 01:30:00,213830
1957,2019-05-17 01:32:00,211757
1958,2019-05-17 01:33:00,181476
1959,2019-05-17 01:34:00,119955
2042,2019-05-17 01:49:00,210590
2043,2019-05-17 01:50:00,197340
2044,2019-05-17 01:51:00,187861
2049,2019-05-17 01:51:00,200941
2053,2019-05-17 01:58:00,174151
2054,2019-05-17 01:58:00,201487
2078,2019-05-17 02:06:00,197249
2084,2019-05-17 02:13:00,195253
2086,2019-05-17 02:23:00,194977
2087,2019-05-17 02:42:00,192621
2145,2019-05-17 02:49:00,251035
2146,2019-05-17 02:49:00,228365
2147,2019-05-17 02:49:00,251036
2157,2019-05-17 02:55:00,254369
2163,2019-05-17 03:03:00,227704
2164,2019-05-17 03:03:00,247804
2211,2019-05-17 03:22:00,257807
2240,2019-05-17 03:35:00,263905
2241,2019-05-17 03:39:00,261533
2242,2019-05-17 03:39:00,259161
2243,2019-05-17 03:39:00,256789
2244,2019-05-17 03:39:00,254417
2245,2019-05-17 03:39:00,252045
2246,2019-05-17 03:39:00,249673
2247,2019-05-17 03:39:00,247301
2248,2019-05-17 03:39:00,244929
2249,2019-05-17 03:39:00,225015
2250,2019-05-17 03:39:00,222644
2251,2019-05-17 03:39:00,220273
2252,2019-05-17 03:39:00,217902
2253,2019-05-17 03:39:00,215531
2264,2019-05-17 03:49:00,219313
2265,2019-05-17 03:51:00,216949
2266,2019-05-17 03:51:00,214585
2267,2019-05-17 03:51:00,212221
2268,2019-05-17 03:53:00,203545
2269,2019-05-17 03:53:00,218636
2281,2019-05-17 03:55:00,217526
2286,2019-05-17 03:57:00,217344
2288,2019-05-17 03:59:00,217548
2309,2019-05-17 04:00:00,219812
2310,2019-05-17 04:03:00,219421
2372,2019-05-17 04:33:00,103242
2377,2019-05-17 04:34:00,103457
2415,2019-05-17 04:48:00,102682
2430,2019-05-17 04:52:00,111493
2461,2019-05-17 05:03:00,121902
2463,2019-05-17 05:04:00,82452
2464,2019-05-17 05:04:00,122042
2484,2019-05-17 05:32:00,74350
2536,2019-05-17 05:59:00,-80199
2558,2019-05-17 06:03:00,-77945
2563,2019-05-17 06:05:00,-77583
2578,2019-05-17 06:14:00,-23987
2591,2019-05-17 06:16:00,31188
2599,2019-05-17 06:23:00,30008
2608,2019-05-17 06:27:00,138045
2612,2019-05-17 06:30:00,138183
2613,2019-05-17 06:33:00,126797
2614,2019-05-17 06:35:00,138167
2615,2019-05-17 06:36:00,135794
2616,2019-05-17 06:36:00,133421
2617,2019-05-17 06:36:00,131048
2618,2019-05-17 06:36:00,128675
2619,2019-05-17 06:37:00,131048
2624,2019-05-17 06:45:00,140463
2704,2019-05-17 07:07:00,70467
2731,2019-05-17 07:12:00,91467
2732,2019-05-17 07:33:00,87043
2734,2019-05-17 07:34:00,91147
2757,2019-05-17 07:47:00,46935
2760,2019-05-17 07:59:00,47173
2761,2019-05-17 08:00:00,44819
2805,2019-05-17 08:29:00,126913
2823,2019-05-17 08:51:00,257750
2856,2019-05-17 09:01:00,260699
2866,2019-05-17 09:07:00,261322
2885,2019-05-17 09:17:00,330509
2892,2019-05-17 09:20:00,329647
2996,2019-05-17 09:46:00,380953
3016,2019-05-17 10:09:00,240263
3017,2019-05-17 10:11:00,237926
3018,2019-05-17 10:11:00,235589
3030,2019-05-17 10:14:00,207625
3031,2019-05-17 10:25:00,194995
3046,2019-05-17 10:26:00,193785
3047,2019-05-17 10:26:00,140213
3067,2019-05-17 10:29:00,149327
3068,2019-05-17 10:30:00,66817
3083,2019-05-17 10:33:00,178678
3084,2019-05-17 10:35:00,169337
3085,2019-05-17 10:36:00,178667
3095,2019-05-17 10:46:00,187226
3122,2019-05-17 10:51:00,151485
3123,2019-05-17 10:53:00,134932
3138,2019-05-17 10:55:00,149097
3151,2019-05-17 11:00:00,155209
3167,2019-05-17 11:05:00,146079
3184,2019-05-17 11:13:00,75047
3197,2019-05-17 11:26:00,123428
3199,2019-05-17 11:30:00,122188
3204,2019-05-17 11:39:00,122399
3244,2019-05-17 11:41:00,144512
3293,2019-05-17 11:55:00,-113256
3303,2019-05-17 11:58:00,-89496
3304,2019-05-17 12:04:00,-119166
3305,2019-05-17 12:04:00,-89635
3320,2019-05-17 12:05:00,-103427
3324,2019-05-17 12:07:00,-81966
3326,2019-05-17 12:08:00,-84926
3327,2019-05-17 12:08:00,-102960
3328,2019-05-17 12:09:00,-154484
3329,2019-05-17 12:09:00,-85094
3343,2019-05-17 12:09:00,-114862
3344,2019-05-17 12:09:00,-165095
3367,2019-05-17 12:10:00,-134306
3371,2019-05-17 12:11:00,-109623
3374,2019-05-17 12:11:00,-94985
3377,2019-05-17 12:11:00,-93961
3391,2019-05-17 12:12:00,-138452
3398,2019-05-17 12:13:00,-109469
3409,2019-05-17 12:13:00,-24947
3426,2019-05-17 12:14:00,-11156
3427,2019-05-17 12:14:00,-8974
3431,2019-05-17 12:16:00,-339386
3450,2019-05-17 12:18:00,-281377
3457,2019-05-17 12:20:00,-339013
3463,2019-05-17 12:21:00,-307581
3470,2019-05-17 12:22:00,-277514
3476,2019-05-17 12:26:00,-284542
3477,2019-05-17 12:26:00,-279279
3484,2019-05-17 12:28:00,-247589
3488,2019-05-17 12:29:00,-231277
3495,2019-05-17 12:31:00,-306473
3519,2019-05-17 12:34:00,-462544
3526,2019-05-17 12:37:00,-490525
3527,2019-05-17 12:39:00,-512459
3528,2019-05-17 12:39:00,-490505
3530,2019-05-17 12:41:00,-490439
3551,2019-05-17 12:45:00,-480305
3557,2019-05-17 12:45:00,-479088
3582,2019-05-17 12:49:00,-361823
3583,2019-05-17 12:49:00,-441459
3584,2019-05-17 12:49:00,-361930
3603,2019-05-17 12:53:00,-366011
3608,2019-05-17 12:56:00,-367762
3620,2019-05-17 12:58:00,-349193
3624,2019-05-17 13:00:00,-348001
3626,2019-05-17 13:08:00,-344892
3631,2019-05-17 13:10:00,-349063
3671,2019-05-17 13:17:00,-429834
3707,2019-05-17 13:26:00,-491296
3710,2019-05-17 13:30:00,-491094
3711,2019-05-17 13:33:00,-493311
3731,2019-05-17 13:37:00,-679981
3774,2019-05-17 13:51:00,-755169
3794,2019-05-17 13:54:00,-799135
3795,2019-05-17 13:56:00,-799910
3800,2019-05-17 14:01:00,-798368
3801,2019-05-17 14:02:00,-849907
3802,2019-05-17 14:02:00,-875372
3803,2019-05-17 14:04:00,-869452
3804,2019-05-17 14:04:00,-798411
3807,2019-05-17 14:09:00,-796572
3848,2019-05-17 14:30:00,-855062
3856,2019-05-17 14:31:00,-855214
3873,2019-05-17 14:36:00,-844027
3874,2019-05-17 14:46:00,-849063
3875,2019-05-17 14:46:00,-851253
3876,2019-05-17 14:46:00,-853443
3877,2019-05-17 14:46:00,-843809
3889,2019-05-17 14:51:00,-839724
3903,2019-05-17 15:00:00,-912860
3909,2019-05-17 15:07:00,-913242
3915,2019-05-17 15:09:00,-953631
3934,2019-05-17 15:14:00,-936949
3942,2019-05-17 15:16:00,-934971
3945,2019-05-17 15:21:00,-935415
3946,2019-05-17 15:34:00,-958884
3947,2019-05-17 15:34:00,-982366
3948,2019-05-17 15:34:00,-1005835
3952,2019-05-17 15:36:00,-937768
3953,2019-05-17 15:38:00,-971282
3979,2019-05-17 15:51:00,-794949
3980,2019-05-17 15:54:00,-868779
3991,2019-05-17 16:00:00,-821529
3998,2019-05-17 16:01:00,-817623
3999,2019-05-17 16:02:00,-879105
4000,2019-05-17 16:02:00,-817530
4007,2019-05-17 16:04:00,-810036
4032,2019-05-17 16:17:00,-712632
4040,2019-05-17 16:22:00,-767278
4051,2019-05-17 16:44:00,-726463
4066,2019-05-17 16:48:00,-727840
4074,2019-05-17 17:10:00,-710448
4085,2019-05-17 17:17:00,-685180
4086,2019-05-17 17:17:00,-741343
4087,2019-05-17 17:18:00,-685128
4088,2019-05-17 17:24:00,-744293
4100,2019-05-17 17:31:00,-704068
4124,2019-05-17 17:35:00,-747533
4125,2019-05-17 17:46:00,-750538
4134,2019-05-17 17:47:00,-757331
4138,2019-05-17 18:05:00,-757702
4147,2019-05-17 18:08:00,-743687
4153,2019-05-17 18:23:00,-631706
4173,2019-05-17 19:01:00,-671241
4176,2019-05-17 19:11:00,-655261
4178,2019-05-17 19:23:00,-655165
4181,2019-05-17 19:28:00,-655903
4182,2019-05-17 19:29:00,-670426
4183,2019-05-17 19:29:00,-671464
4184,2019-05-17 19:29:00,-655956
4239,2019-05-17 19:40:00,-704031
4240,2019-05-17 19:41:00,-727194
4281,2019-05-17 19:57:00,-724830
4289,2019-05-17 20:00:00,-735109
4309,2019-05-17 20:13:00,-732431
4317,2019-05-17 20:27:00,-735913
4330,2019-05-17 20:32:00,-725754
4345,2019-05-17 20:43:00,-818717
4372,2019-05-17 20:48:00,-865847
4378,2019-05-17 20:51:00,-797106
4382,2019-05-17 20:53:00,-866716
4383,2019-05-17 20:53:00,-798124
4384,2019-05-17 20:54:00,-815614
4394,2019-05-17 20:55:00,-806849
4408,2019-05-17 20:59:00,-798646
4422,2019-05-17 21:08:00,-1063557
4463,2019-05-17 21:18:00,-1115495
4479,2019-05-17 21:26:00,-1159837
4499,2019-05-17 21:32:00,-1112718
4507,2019-05-17 21:36:00,-1086884
4509,2019-05-17 21:38:00,-1086974
4516,2019-05-17 21:47:00,-1053650
4518,2019-05-17 21:48:00,-1054422
4521,2019-05-17 21:51:00,-1079347
4536,2019-05-17 22:02:00,-1001104
4556,2019-05-17 22:20:00,-960540
4560,2019-05-17 22:22:00,-965740
4565,2019-05-17 22:25:00,-968875
4566,2019-05-17 22:26:00,-969371
4568,2019-05-17 22:27:00,-969601
4570,2019-05-17 22:45:00,-969882
4576,2019-05-17 23:00:00,-923706
4578,2019-05-17 23:06:00,-871783
4587,2019-05-17 23:08:00,-872851
4597,2019-05-17 23:19:00,-864057
4617,2019-05-17 23:42:00,-811476
4626,2019-05-17 23:49:00,-803662
4628,2019-05-17 23:51:00,-803956
4656,2019-05-18 00:16:00,-813808
4663,2019-05-18 00:34:00,-910726
4684,2019-05-18 00:38:00,-962304
4687,2019-05-18 00:42:00,-962582
4694,2019-05-18 00:52:00,-979084
4696,2019-05-18 00:53:00,-979933
4720,2019-05-18 01:16:00,-920027
4725,2019-05-18 01:21:00,-935418
4738,2019-05-18 01:27:00,-931342
4743,2019-05-18 01:41:00,-938929
4770,2019-05-18 01:52:00,-1022627
4775,2019-05-18 01:54:00,-1021927
4785,2019-05-18 02:04:00,-1026475
4786,2019-05-18 02:08:00,-1053563
4792,2019-05-18 02:10:00,-1023245
4794,2019-05-18 02:14:00,-1020644
4802,2019-05-18 02:20:00,-1026671
4803,2019-05-18 02:21:00,-1082112
4804,2019-05-18 02:22:00,-1026676
4812,2019-05-18 02:26:00,-1090271
4815,2019-05-18 02:34:00,-1095145
4816,2019-05-18 02:35:00,-1085795
4817,2019-05-18 02:40:00,-1120083
4824,2019-05-18 02:42:00,-1062351
4836,2019-05-18 03:09:00,-1035761
4862,2019-05-18 03:23:00,-1099577
4866,2019-05-18 03:33:00,-1099416
4880,2019-05-18 03:38:00,-1094615
4881,2019-05-18 03:45:00,-1096166
4887,2019-05-18 03:50:00,-1073915
4890,2019-05-18 04:04:00,-1073820
4891,2019-05-18 04:06:00,-1128758
4908,2019-05-18 04:17:00,-1107791
4912,2019-05-18 04:20:00,-1106813
4918,2019-05-18 04:43:00,-1086290
4919,2019-05-18 04:48:00,-1090882
4921,2019-05-18 04:49:00,-1086284
4922,2019-05-18 04:52:00,-1092728
4923,2019-05-18 04:52:00,-1125981
4926,2019-05-18 04:54:00,-1078386
4927,2019-05-18 04:56:00,-1079666
4934,2019-05-18 05:03:00,-1148478
4967,2019-05-18 06:00:00,-1151584
4968,2019-05-18 06:02:00,-1159797
4969,2019-05-18 06:02:00,-1167905
4970,2019-05-18 06:04:00,-1151450
4978,2019-05-18 06:05:00,-1138325
4981,2019-05-18 06:08:00,-1137186
5003,2019-05-18 06:24:00,-1150045
5024,2019-05-18 06:36:00,-1098219
5034,2019-05-18 06:44:00,-1100936
5042,2019-05-18 06:50:00,-1092507
5050,2019-05-18 06:59:00,-1093394
5052,2019-05-18 07:01:00,-1084812
5069,2019-05-18 07:12:00,-1213592
5073,2019-05-18 07:16:00,-1209937
5077,2019-05-18 07:20:00,-1175306
5091,2019-05-18 07:26:00,-1194511
5102,2019-05-18 07:29:00,-1197947
5111,2019-05-18 07:35:00,-1189137
5141,2019-05-18 08:21:00,-1145395
5151,2019-05-18 08:39:00,-975958
5176,2019-05-18 08:59:00,-917271
5188,2019-05-18 09:01:00,-892166
5195,2019-05-18 09:07:00,-869805
5196,2019-05-18 09:07:00,-878791
5200,2019-05-18 09:08:00,-869635
5201,2019-05-18 09:10:00,-911515
5202,2019-05-18 09:10:00,-959092
5214,2019-05-18 09:12:00,-877832
5234,2019-05-18 09:17:00,-1070322
5258,2019-05-18 09:22:00,-1022986
5264,2019-05-18 09:27:00,-1004401
5270,2019-05-18 09:29:00,-1002360
5272,2019-05-18 09:41:00,-1002457
5295,2019-05-18 09:45:00,-1043629
5296,2019-05-18 09:45:00,-1042008
5309,2019-05-18 09:55:00,-1082903
5328,2019-05-18 10:02:00,-1014743
5329,2019-05-18 10:04:00,-1019944
5331,2019-05-18 10:04:00,-1014952
5343,2019-05-18 10:12:00,-994079
5363,2019-05-18 10:31:00,-1083714
5369,2019-05-18 10:33:00,-1082983
5376,2019-05-18 10:36:00,-1083109
5387,2019-05-18 10:53:00,-1013210
5389,2019-05-18 10:54:00,-1013138
5399,2019-05-18 11:23:00,-1015636
5402,2019-05-18 11:32:00,-1015420
5403,2019-05-18 11:34:00,-1031465
5404,2019-05-18 11:34:00,-1051580
5405,2019-05-18 11:34:00,-1092726
5409,2019-05-18 11:38:00,-1017291
5410,2019-05-18 12:03:00,-1043702
5411,2019-05-18 12:15:00,-1017265
5412,2019-05-18 12:16:00,-1058542
5469,2019-05-18 13:00:00,-996276
5486,2019-05-18 13:08:00,-948816
5496,2019-05-18 13:15:00,-988116
5498,2019-05-18 13:24:00,-1055811
5518,2019-05-18 13:28:00,-1053145
5541,2019-05-18 13:45:00,-971097
5542,2019-05-18 13:47:00,-1048592
5546,2019-05-18 13:49:00,-969850
5547,2019-05-18 13:50:00,-971092
5550,2019-05-18 13:51:00,-969325
5552,2019-05-18 13:53:00,-967273
5565,2019-05-18 13:58:00,-948860
5573,2019-05-18 14:01:00,-949407
5577,2019-05-18 14:06:00,-922016
5592,2019-05-18 14:07:00,-936962
5593,2019-05-18 14:08:00,-996603
5594,2019-05-18 14:09:00,-937121
5608,2019-05-18 14:10:00,-985850
5612,2019-05-18 14:13:00,-984882
5636,2019-05-18 14:15:00,-979528
5661,2019-05-18 14:22:00,-1032395
5670,2019-05-18 14:26:00,-1031189
5673,2019-05-18 14:29:00,-1031742
5679,2019-05-18 14:30:00,-988335
5680,2019-05-18 14:31:00,-1033588
5681,2019-05-18 14:31:00,-1034590
5682,2019-05-18 14:31:00,-1043593
5683,2019-05-18 14:31:00,-988325
5722,2019-05-18 14:32:00,-1082197
5723,2019-05-18 14:32:00,-1069320
5724,2019-05-18 14:32:00,-991132
5726,2019-05-18 14:33:00,-991403
5739,2019-05-18 14:34:00,-1004175
5758,2019-05-18 14:35:00,-1033923
5759,2019-05-18 14:36:00,-1059905
5780,2019-05-18 14:41:00,-1069204
5787,2019-05-18 14:44:00,-1064232
5803,2019-05-18 14:47:00,-1055662
5804,2019-05-18 15:07:00,-1060906
5805,2019-05-18 15:07:00,-1122859
5816,2019-05-18 15:08:00,-1101427
5825,2019-05-18 15:10:00,-1064114
5827,2019-05-18 15:22:00,-1060560
5828,2019-05-18 15:33:00,-1114237
5831,2019-05-18 15:34:00,-1060285
5832,2019-05-18 15:36:00,-1094278
5840,2019-05-18 15:37:00,-1058649
5852,2019-05-18 15:48:00,-1075033
5865,2019-05-18 16:00:00,-1061050
5879,2019-05-18 16:19:00,-1154084
5884,2019-05-18 16:27:00,-1099922
5902,2019-05-18 16:43:00,-1134527
5906,2019-05-18 16:52:00,-1170887
5907,2019-05-18 16:52:00,-1134097
5909,2019-05-18 17:00:00,-1119887
5911,2019-05-18 17:02:00,-1119842
5941,2019-05-18 17:26:00,-1081234
5946,2019-05-18 17:33:00,-1057231
5951,2019-05-18 17:39:00,-1078424
5954,2019-05-18 17:43:00,-1084280
5956,2019-05-18 17:48:00,-1088259
5979,2019-05-18 18:19:00,-1183305
5983,2019-05-18 18:26:00,-1196021
5985,2019-05-18 18:28:00,-1199203
5986,2019-05-18 18:30:00,-1243155
5987,2019-05-18 18:30:00,-1199237
5996,2019-05-18 18:31:00,-1196108
6010,2019-05-18 18:54:00,-1157102
6020,2019-05-18 19:14:00,-1209896
6044,2019-05-18 19:37:00,-1193472
6046,2019-05-18 19:38:00,-1193259
6053,2019-05-18 20:02:00,-1158437
6054,2019-05-18 20:07:00,-1239295
6055,2019-05-18 20:07:00,-1158528
6057,2019-05-18 20:10:00,-1158410
6061,2019-05-18 20:14:00,-1141772
6072,2019-05-18 20:30:00,-1121615
6095,2019-05-18 20:53:00,-1134215
6099,2019-05-18 20:59:00,-1130192
6273,2019-05-18 21:10:00,-1139584
6287,2019-05-18 21:22:00,-1160881
6299,2019-05-18 21:27:00,-1157217
6303,2019-05-18 21:34:00,-1158004
6304,2019-05-18 21:51:00,-1195006
6305,2019-05-18 21:51:00,-1157729
6314,2019-05-18 22:00:00,-1172295
6336,2019-05-18 22:53:00,-1093255
6342,2019-05-18 23:04:00,-1090564
6345,2019-05-18 23:54:00,-1090469
6355,2019-05-19 00:05:00,-1114441
6356,2019-05-19 00:06:00,-1115629
6366,2019-05-19 00:21:00,-1058609
6367,2019-05-19 00:26:00,-1065622
6377,2019-05-19 00:33:00,-1056428
6383,2019-05-19 00:53:00,-1074116
6390,2019-05-19 01:03:00,-1074075
6430,2019-05-19 02:04:00,-1186964
6448,2019-05-19 02:11:00,-1199896
6460,2019-05-19 02:15:00,-1185132
6473,2019-05-19 02:21:00,-1222176
6478,2019-05-19 02:23:00,-1221835
6507,2019-05-19 02:50:00,-1193458
6529,2019-05-19 03:17:00,-1203366
6532,2019-05-19 03:28:00,-1203763
6536,2019-05-19 03:29:00,-1214875
6537,2019-05-19 03:29:00,-1266665
6540,2019-05-19 03:30:00,-1216278
6549,2019-05-19 03:52:00,-1226674
6556,2019-05-19 04:28:00,-1224599
6557,2019-05-19 04:29:00,-1227955
6558,2019-05-19 05:03:00,-1241180
6559,2019-05-19 05:03:00,-1310830
6571,2019-05-19 05:17:00,-1223981
6576,2019-05-19 05:49:00,-1219591
6577,2019-05-19 06:15:00,-1285196
6578,2019-05-19 06:22:00,-1219495
6587,2019-05-19 06:44:00,-1196493
6597,2019-05-19 07:19:00,-1219615
6603,2019-05-19 07:27:00,-1185864
6607,2019-05-19 07:36:00,-1163854
6616,2019-05-19 07:52:00,-1169098
6629,2019-05-19 08:16:00,-1182950
6635,2019-05-19 08:21:00,-1183850
6645,2019-05-19 08:33:00,-1198206
6647,2019-05-19 08:40:00,-1198344
6653,2019-05-19 09:01:00,-1215300
6660,2019-05-19 09:21:00,-1209316
6661,2019-05-19 09:23:00,-1209501
6664,2019-05-19 09:26:00,-1207474
6670,2019-05-19 10:09:00,-1192581
6672,2019-05-19 10:10:00,-1190290
6677,2019-05-19 10:13:00,-1198541
6706,2019-05-19 10:24:00,-1058986
6711,2019-05-19 10:26:00,-1067125
6725,2019-05-19 10:32:00,-1085086
6729,2019-05-19 10:34:00,-1076624
6737,2019-05-19 10:36:00,-1016949
6740,2019-05-19 10:38:00,-1020647
6748,2019-05-19 10:42:00,-1014389
6763,2019-05-19 10:45:00,-1036438
6765,2019-05-19 10:50:00,-1036797
6766,2019-05-19 10:55:00,-1047774
6767,2019-05-19 11:00:00,-1036796
6771,2019-05-19 11:02:00,-1036915
6786,2019-05-19 11:07:00,-851362
6795,2019-05-19 11:09:00,-808803
6811,2019-05-19 11:15:00,-733337
6838,2019-05-19 11:22:00,-720947
6856,2019-05-19 11:42:00,-649810
6862,2019-05-19 11:46:00,-669555
6869,2019-05-19 12:00:00,-718115
6872,2019-05-19 12:03:00,-721370
6876,2019-05-19 12:13:00,-720193
6883,2019-05-19 12:36:00,-670494
6891,2019-05-19 12:50:00,-648708
6892,2019-05-19 12:53:00,-679551
6893,2019-05-19 12:53:00,-693028
6895,2019-05-19 12:53:00,-648619
6908,2019-05-19 12:59:00,-636109
6909,2019-05-19 13:10:00,-698244
6910,2019-05-19 13:11:00,-635939
6927,2019-05-19 13:30:00,-640396
6935,2019-05-19 13:45:00,-640766
6937,2019-05-19 13:53:00,-640966
6944,2019-05-19 14:00:00,-641201
6955,2019-05-19 14:07:00,-592940
6970,2019-05-19 14:34:00,-655007
6973,2019-05-19 14:37:00,-653686
6983,2019-05-19 15:00:00,-676828
6984,2019-05-19 15:04:00,-706749
6993,2019-05-19 15:12:00,-671949
6996,2019-05-19 15:39:00,-665936
7002,2019-05-19 16:02:00,-688838
7007,2019-05-19 16:18:00,-675981
