,timestamp,amount_cumsum
2288,2018-11-16 04:01:00,1325605
2303,2018-11-16 06:58:00,1345570
2315,2018-11-16 08:41:00,1222266
2316,2018-11-16 08:41:00,1222767
2393,2018-11-16 16:09:00,1292537
2394,2018-11-16 16:10:00,1343730
2428,2018-11-16 17:27:00,1303432
2458,2018-11-16 18:48:00,1296696
2474,2018-11-16 19:04:00,1306674
2484,2018-11-16 20:07:00,1166269
2494,2018-11-16 20:54:00,1195340
2514,2018-11-17 02:20:00,1207834
2529,2018-11-17 06:47:00,1318969
2565,2018-11-17 16:56:00,1324911
2663,2018-11-18 17:25:00,1295381
2664,2018-11-18 18:38:00,1337921
2697,2018-11-19 06:24:00,1231693
2741,2018-11-19 11:20:00,1345827
2831,2018-11-19 17:06:00,1765429
2847,2018-11-19 17:09:00,1846738
2869,2018-11-19 17:45:00,1958911
2870,2018-11-19 17:46:00,1961832
2904,2018-11-28 14:10:00,4865443
2921,2018-11-28 16:36:00,4855124
2958,2018-11-28 22:17:00,4638756
2959,2018-11-28 22:25:00,4643488
2980,2018-11-29 00:25:00,4591151
2981,2018-11-29 01:15:00,4605402
2982,2018-11-29 01:15:00,4619653
2995,2018-11-29 02:42:00,4553285
3019,2018-11-29 04:47:00,4458568
3020,2018-11-29 04:53:00,4478557
3021,2018-11-29 04:53:00,4488242
3052,2018-11-29 06:54:00,4559391
3057,2018-11-29 06:56:00,4559478
3074,2018-11-29 08:28:00,4618327
3093,2018-11-29 09:58:00,4521264
3111,2018-11-29 10:35:00,4667345
3127,2018-11-29 11:17:00,4688408
3128,2018-11-29 11:24:00,4709085
3138,2018-11-29 12:54:00,4636666
3150,2018-11-29 16:15:00,4597291
3151,2018-11-29 17:17:00,4609740
3170,2018-11-29 18:25:00,4378883
3203,2018-11-29 18:40:00,4367273
3211,2018-11-29 18:42:00,4368221
3229,2018-11-29 19:05:00,4359862
3230,2018-11-29 19:05:00,4398121
3240,2018-11-29 19:14:00,4402345
3256,2018-11-29 19:26:00,4399099
3257,2018-11-29 19:30:00,4400117
3265,2018-11-29 19:30:00,4391504
3278,2018-11-29 20:09:00,4332209
3279,2018-11-29 20:14:00,4333030
3338,2018-11-29 20:39:00,4209741
3344,2018-11-29 20:53:00,4249789
3367,2018-11-29 21:15:00,4296503
3373,2018-11-29 21:35:00,4321793
3404,2018-11-29 21:59:00,4481739
3411,2018-11-29 22:02:00,4538050
3413,2018-11-29 22:05:00,4542407
3419,2018-11-29 22:16:00,4628710
3452,2018-11-30 00:07:00,4551786
3574,2018-11-30 04:13:00,4624784
3575,2018-11-30 04:22:00,4625993
3582,2018-11-30 04:49:00,4635131
3598,2018-11-30 05:31:00,4625154
3621,2018-11-30 06:40:00,4678561
3721,2018-11-30 10:25:00,4746809
3731,2018-11-30 10:38:00,4739341
3764,2018-11-30 12:09:00,4680377
3768,2018-11-30 12:14:00,4692682
3785,2018-11-30 13:54:00,4697823
3791,2018-11-30 14:30:00,4694475
3798,2018-11-30 15:09:00,4694861
3799,2018-11-30 15:21:00,4699438
3844,2018-11-30 17:53:00,4882470
3878,2018-11-30 19:06:00,4916551
3879,2018-11-30 19:09:00,4953207
3880,2018-11-30 19:09:00,4955205
3912,2018-11-30 19:32:00,4975291
3927,2018-11-30 19:46:00,5015947
3940,2018-11-30 20:04:00,5074500
3966,2018-11-30 20:36:00,5130326
3975,2018-11-30 20:45:00,5164420
