,timestamp,point_amount_cumsum
9,2018-03-23 00:04:00,46061.0
18,2018-03-23 00:06:00,26668.0
21,2018-03-23 00:09:00,-546.0
26,2018-03-23 00:18:00,29492.0
50,2018-03-23 00:51:00,124201.0
69,2018-03-23 01:00:00,34362.0
79,2018-03-23 01:05:00,230.0
81,2018-03-23 01:14:00,-25.0
87,2018-03-23 01:23:00,-1735.0
106,2018-03-23 01:46:00,-89473.0
109,2018-03-23 01:51:00,-17434.0
130,2018-03-23 02:13:00,-29772.0
148,2018-03-23 02:48:00,191409.0
153,2018-03-23 02:53:00,76849.0
157,2018-03-23 02:59:00,1931.0
170,2018-03-23 03:10:00,1092.0
177,2018-03-23 03:16:00,-3612.0
182,2018-03-23 03:29:00,2280.0
186,2018-03-23 03:37:00,1997.0
668,2018-03-23 12:57:00,-58828.0
731,2018-03-23 13:55:00,-21794.0
733,2018-03-23 14:00:00,-21.0
735,2018-03-23 14:05:00,-27.0
737,2018-03-23 14:08:00,65.0
745,2018-03-23 14:13:00,19238.0
978,2018-03-23 18:57:00,153302.0
980,2018-03-23 19:08:00,8156.0
982,2018-03-23 19:19:00,169.0
984,2018-03-23 19:26:00,91.0
987,2018-03-23 19:45:00,2413.0
989,2018-03-23 19:57:00,105.0
992,2018-03-23 20:21:00,13405.0
994,2018-03-23 20:22:00,30.0
1000,2018-03-23 20:48:00,8254.0
1012,2018-03-23 20:59:00,-7373.0
1014,2018-03-23 21:04:00,-8.0
1016,2018-03-23 21:20:00,-9176.0
1032,2018-03-23 21:35:00,-24631.0
1049,2018-03-23 21:46:00,-4858.0
1056,2018-03-23 21:54:00,661.0
1058,2018-03-23 21:55:00,-1039.0
1060,2018-03-23 21:59:00,26538.0
1141,2018-03-23 23:31:00,202660.0
1144,2018-03-23 23:38:00,89072.0
1150,2018-03-23 23:39:00,12501.0
1158,2018-03-23 23:47:00,75737.0
1171,2018-03-23 23:53:00,-26678.0
1173,2018-03-23 23:54:00,0.0
1263,2018-03-24 01:08:00,-28236.0
1275,2018-03-24 01:13:00,25284.0
1277,2018-03-24 01:15:00,282.0
1279,2018-03-24 01:15:00,3547.0
1282,2018-03-24 01:22:00,-294.0
1288,2018-03-24 01:36:00,-29513.0
1291,2018-03-24 01:42:00,3382.0
1298,2018-03-24 01:46:00,14999.0
1300,2018-03-24 01:50:00,54564.0
1339,2018-03-24 02:34:00,151399.0
1341,2018-03-24 02:38:00,0.0
1352,2018-03-24 02:41:00,18609.0
1551,2018-03-24 08:15:00,106216.0
1553,2018-03-24 08:16:00,1113.0
1557,2018-03-24 08:29:00,11833.0
1576,2018-03-24 08:45:00,89497.0
1578,2018-03-24 08:50:00,311.0
1931,2018-03-24 14:04:00,564993.0
1935,2018-03-24 14:14:00,-3398.0
1937,2018-03-24 14:17:00,6.0
1943,2018-03-24 14:23:00,-9331.0
1955,2018-03-24 14:30:00,-1848.0
1957,2018-03-24 14:33:00,-671.0
1964,2018-03-24 14:44:00,53231.0
1968,2018-03-24 14:48:00,-3814.0
1977,2018-03-24 14:50:00,-18907.0
1982,2018-03-24 14:52:00,-123360.0
2009,2018-03-24 15:15:00,132699.0
2015,2018-03-24 15:17:00,33048.0
2017,2018-03-24 15:22:00,256.0
2020,2018-03-24 15:26:00,-13360.0
2025,2018-03-24 15:31:00,5471.0
2028,2018-03-24 15:34:00,75.0
2310,2018-03-24 20:56:00,61499.0
2340,2018-03-24 21:16:00,-54302.0
2342,2018-03-24 21:18:00,119.0
2346,2018-03-24 21:29:00,329.0
2355,2018-03-24 21:37:00,125297.0
2403,2018-03-24 22:14:00,-8368.0
2416,2018-03-24 22:21:00,1205.0
2444,2018-03-24 22:38:00,47165.0
2982,2018-03-25 08:16:00,351645.0
2991,2018-03-25 08:21:00,-5741.0
3423,2018-03-25 17:37:00,161507.0
3426,2018-03-25 17:38:00,-2217.0
3433,2018-03-25 17:46:00,29487.0
3441,2018-03-25 17:49:00,-2350.0
3450,2018-03-25 18:05:00,15004.0
3466,2018-03-25 18:28:00,20978.0
3474,2018-03-25 18:33:00,15257.0
3476,2018-03-25 18:40:00,72.0
3478,2018-03-25 18:43:00,-1577.0
3485,2018-03-25 18:47:00,-1388.0
3502,2018-03-25 19:23:00,-132143.0
3506,2018-03-25 19:26:00,-545.0
3512,2018-03-25 19:44:00,57265.0
3514,2018-03-25 19:45:00,5.0
3531,2018-03-25 20:27:00,-21010.0
3592,2018-03-25 21:50:00,149632.0
3633,2018-03-25 22:31:00,35864.0
3641,2018-03-25 22:34:00,-1471.0
3649,2018-03-25 22:48:00,4602.0
3652,2018-03-25 22:51:00,2578.0
3683,2018-03-25 23:00:00,-17383.0
3704,2018-03-25 23:05:00,-36220.0
3709,2018-03-25 23:07:00,-3508.0
3712,2018-03-25 23:13:00,7035.0
3739,2018-03-25 23:46:00,16708.0
3742,2018-03-25 23:57:00,3662.0
3755,2018-03-26 00:20:00,-240789.0
3770,2018-03-26 01:01:00,-23915.0
3772,2018-03-26 01:03:00,-101.0
3792,2018-03-26 01:27:00,-16975.0
3875,2018-03-26 03:08:00,79622.0
3885,2018-03-26 03:15:00,15349.0
4216,2018-03-26 13:45:00,3909.0
4225,2018-03-26 13:58:00,-35190.0
4229,2018-03-26 14:01:00,-5463.0
4232,2018-03-26 14:04:00,40.0
4234,2018-03-26 14:05:00,62.0
4402,2018-03-26 17:50:00,33991.0
4405,2018-03-26 17:53:00,-207.0
4414,2018-03-26 17:58:00,-2010.0
4420,2018-03-26 18:03:00,-49725.0
4424,2018-03-26 18:08:00,-4579.0
4430,2018-03-26 18:12:00,748.0
4442,2018-03-26 18:17:00,15566.0
4460,2018-03-26 18:21:00,-27500.0
4467,2018-03-26 18:24:00,-14743.0
4470,2018-03-26 18:28:00,-6248.0
4476,2018-03-26 18:34:00,-15581.0
4479,2018-03-26 18:35:00,15856.0
4484,2018-03-26 18:38:00,-6014.0
4491,2018-03-26 18:42:00,113072.0
4514,2018-03-26 19:04:00,-31695.0
4696,2018-03-26 21:13:00,-169410.0
4700,2018-03-26 21:17:00,2687.0
4704,2018-03-26 21:20:00,-4306.0
4723,2018-03-26 21:25:00,30188.0
4726,2018-03-26 21:26:00,3019.0
4736,2018-03-26 21:33:00,-31167.0
4739,2018-03-26 21:34:00,-71.0
4977,2018-03-27 02:29:00,122767.0
4981,2018-03-27 02:31:00,2734.0
4983,2018-03-27 02:31:00,736.0
5507,2018-03-27 12:32:00,-110273.0
5509,2018-03-27 12:33:00,14.0
5511,2018-03-27 12:38:00,18234.0
5634,2018-03-27 13:56:00,-26204.0
5643,2018-03-27 14:06:00,-37710.0
5739,2018-03-27 15:16:00,128088.0
5743,2018-03-27 15:23:00,1688.0
5752,2018-03-27 15:28:00,9375.0
5755,2018-03-27 15:29:00,964.0
5759,2018-03-27 15:31:00,516.0
5762,2018-03-27 15:34:00,1195.0
5766,2018-03-27 15:35:00,-501.0
5772,2018-03-27 15:36:00,-7244.0
5796,2018-03-27 15:56:00,92732.0
5799,2018-03-27 15:57:00,3524.0
6225,2018-03-27 23:50:00,747779.0
6649,2018-03-28 10:24:00,412563.0
6848,2018-03-28 13:57:00,184218.0
6858,2018-03-28 14:20:00,-15114.0
7218,2018-03-28 18:37:00,153371.0
7230,2018-03-28 18:46:00,25544.0
7553,2018-03-29 01:15:00,-170487.0
7562,2018-03-29 01:31:00,-1048.0
7575,2018-03-29 01:46:00,-205.0
7588,2018-03-29 02:03:00,-4030.0
7631,2018-03-29 02:52:00,63912.0
7645,2018-03-29 03:08:00,-37295.0
7648,2018-03-29 03:11:00,-200.0
7651,2018-03-29 03:34:00,1.0
7669,2018-03-29 04:13:00,-476.0
7671,2018-03-29 04:20:00,25.0
7673,2018-03-29 05:01:00,18.0
7679,2018-03-29 05:26:00,-231.0
7687,2018-03-29 05:34:00,2074.0
7690,2018-03-29 05:48:00,-725.0
7693,2018-03-29 06:21:00,-4283.0
7695,2018-03-29 06:25:00,0.0
7839,2018-03-29 09:49:00,-11914.0
7844,2018-03-29 10:02:00,-759.0
7849,2018-03-29 10:11:00,743.0
7856,2018-03-29 10:21:00,-88247.0
7860,2018-03-29 10:22:00,-1635.0
7893,2018-03-29 11:00:00,16324.0
7899,2018-03-29 11:12:00,5604.0
7901,2018-03-29 11:24:00,56.0
7906,2018-03-29 11:29:00,3454.0
7912,2018-03-29 11:37:00,-1055.0
7919,2018-03-29 12:13:00,-19227.0
7924,2018-03-29 12:39:00,670.0
7927,2018-03-29 12:52:00,1395.0
7929,2018-03-29 13:13:00,0.0
7931,2018-03-29 13:13:00,-252.0
8146,2018-03-29 20:59:00,295696.0
8160,2018-03-29 21:05:00,109286.0
8163,2018-03-29 21:22:00,-1779.0
8188,2018-03-29 22:34:00,25669.0
8266,2018-03-30 00:55:00,109575.0
8275,2018-03-30 01:00:00,62160.0
8281,2018-03-30 01:03:00,603.0
8305,2018-03-30 01:25:00,106671.0
8307,2018-03-30 02:11:00,1326.0
8318,2018-03-30 02:22:00,26016.0
8541,2018-03-30 07:51:00,155600.0
8555,2018-03-30 08:09:00,13320.0
8557,2018-03-30 08:10:00,0.0
8919,2018-03-30 16:25:00,896105.0
8932,2018-03-30 16:34:00,92768.0
8936,2018-03-30 16:41:00,60472.0
8943,2018-03-30 16:47:00,18741.0
8947,2018-03-30 16:51:00,1372.0
8950,2018-03-30 16:54:00,-2358.0
8959,2018-03-30 17:04:00,233379.0
8962,2018-03-30 17:05:00,342.0
9033,2018-03-30 18:04:00,-1148.0
9042,2018-03-30 18:20:00,178280.0
9050,2018-03-30 18:27:00,-15224.0
9058,2018-03-30 18:42:00,-26543.0
9186,2018-03-30 21:57:00,525444.0
9188,2018-03-30 22:10:00,-1212.0
9203,2018-03-30 22:24:00,1456.0
9208,2018-03-30 22:27:00,48.0
9234,2018-03-30 23:03:00,24494.0
9236,2018-03-30 23:09:00,0.0
