,timestamp,point_amount_cumsum
275,2018-07-05 03:04:43,0.0
278,2018-07-05 07:53:26,-1204.0
281,2018-07-05 07:58:39,-839.0
284,2018-07-05 08:01:11,4311.0
286,2018-07-05 08:01:16,60.0
288,2018-07-05 08:08:23,7669.0
290,2018-07-05 08:10:37,-60.0
293,2018-07-05 09:18:28,-5000.0
295,2018-07-05 09:38:26,10922.0
299,2018-07-05 10:39:22,31343.0
302,2018-07-05 10:48:33,5000.0
309,2018-07-05 11:13:41,-16190.0
313,2018-07-05 11:18:31,-10001.0
315,2018-07-05 11:30:33,1875.0
317,2018-07-05 12:32:11,-6000.0
320,2018-07-05 13:04:01,-10000.0
322,2018-07-05 13:30:47,20000.0
328,2018-07-05 14:18:25,-25000.0
336,2018-07-05 15:32:29,-21383.0
340,2018-07-05 18:02:06,-10000.0
347,2018-07-05 18:25:28,-10000.0
351,2018-07-05 19:00:10,-5000.0
355,2018-07-05 19:30:19,5844.0
358,2018-07-05 19:44:10,20000.0
363,2018-07-05 19:55:33,10442.0
368,2018-07-05 20:07:47,30000.0
373,2018-07-05 20:13:48,-9814.0
375,2018-07-05 22:09:48,-7652.0
377,2018-07-05 22:46:41,90.0
380,2018-07-05 22:59:14,-4610.0
382,2018-07-05 23:10:40,318.0
384,2018-07-05 23:14:38,1956.0
393,2018-07-05 23:22:08,-10000.0
395,2018-07-05 23:37:20,0.0
399,2018-07-05 23:58:25,-2530.0
402,2018-07-06 00:56:55,3708.0
407,2018-07-06 01:16:40,-5000.0
411,2018-07-06 02:10:11,-280.0
413,2018-07-06 02:16:35,-20000.0
419,2018-07-06 02:49:51,39344.0
421,2018-07-06 02:56:06,1108.0
424,2018-07-06 03:39:07,10000.0
427,2018-07-06 03:40:23,-827.0
430,2018-07-06 03:50:58,2552.0
433,2018-07-06 04:20:49,5000.0
439,2018-07-06 05:22:15,10167.0
448,2018-07-06 06:57:10,-36484.0
451,2018-07-06 07:30:13,14858.0
454,2018-07-06 07:39:16,25000.0
456,2018-07-06 08:02:01,13971.0
461,2018-07-06 09:31:41,19729.0
462,2018-07-06 10:20:04,-1.0
473,2018-07-06 10:48:52,-11332.0
476,2018-07-06 15:17:37,-366.0
483,2018-07-06 15:35:41,10711.0
485,2018-07-06 15:45:35,-5000.0
489,2018-07-06 16:09:29,4409.0
491,2018-07-06 17:20:58,85.0
503,2018-07-06 17:32:15,-29980.0
508,2018-07-06 18:05:36,1.0
515,2018-07-06 21:07:28,9999.0
529,2018-07-06 22:40:23,-9512.0
534,2018-07-06 23:48:43,-20000.0
539,2018-07-07 00:07:01,-2120.0
541,2018-07-07 00:18:36,217.0
543,2018-07-07 01:47:20,283.0
545,2018-07-07 02:13:12,-1075.0
550,2018-07-07 02:45:28,29680.0
556,2018-07-07 03:14:29,-24175.0
559,2018-07-07 03:19:53,-3141.0
565,2018-07-07 07:22:27,-11465.0
567,2018-07-07 07:41:29,-17.0
575,2018-07-07 08:50:50,-4657.0
578,2018-07-07 09:20:52,0.0
581,2018-07-07 10:04:52,-19692.0
584,2018-07-07 11:01:54,-5000.0
592,2018-07-07 13:09:17,-1246.0
598,2018-07-07 14:51:50,-3200.0
601,2018-07-07 17:17:05,10219.0
604,2018-07-07 21:26:12,-35000.0
606,2018-07-07 22:15:37,-788.0
609,2018-07-07 22:16:55,-1148.0
613,2018-07-07 22:45:22,10020.0
615,2018-07-07 23:50:44,-210.0
617,2018-07-08 00:38:41,-15000.0
620,2018-07-08 02:49:10,10312.0
626,2018-07-08 07:28:47,4761.0
636,2018-07-08 08:27:38,57944.0
640,2018-07-08 08:28:54,10000.0
646,2018-07-08 08:32:34,3869.0
650,2018-07-08 08:40:49,-8629.0
652,2018-07-08 08:45:08,1671.0
657,2018-07-08 09:19:36,30158.0
660,2018-07-08 09:33:49,-10000.0
662,2018-07-08 09:37:22,-10000.0
666,2018-07-08 09:54:35,-5000.0
670,2018-07-08 10:09:00,-20000.0
674,2018-07-08 12:06:14,-13185.0
679,2018-07-08 14:33:19,402.0
681,2018-07-08 15:24:50,4338.0
684,2018-07-08 16:56:37,-4801.0
686,2018-07-08 19:01:12,1205.0
692,2018-07-08 21:01:09,12058.0
