,timestamp,point_amount_cumsum
1,2018-04-24 14:44:51,25000.0
11,2018-04-24 14:49:00,14580.0
20,2018-04-24 14:50:22,-21784.0
24,2018-04-24 14:51:32,3307.0
28,2018-04-24 14:53:42,20000.0
34,2018-04-24 14:59:24,-32846.0
41,2018-04-24 15:02:15,-72289.0
47,2018-04-24 15:04:59,53021.0
60,2018-04-24 15:06:54,-29126.0
65,2018-04-24 15:11:25,-8820.0
68,2018-04-24 15:12:41,0.0
72,2018-04-24 15:13:44,0.0
83,2018-04-24 15:15:42,50808.0
90,2018-04-24 15:18:31,146303.0
93,2018-04-24 15:19:15,-8.0
96,2018-04-24 15:20:15,0.0
104,2018-04-24 15:21:53,64174.0
106,2018-04-24 15:22:25,3563.0
113,2018-04-24 15:28:56,60612.0
126,2018-04-24 15:33:04,1068.0
138,2018-04-24 15:39:45,52479.0
141,2018-04-24 15:41:11,-252.0
159,2018-04-24 15:49:40,-13203.0
169,2018-04-24 15:51:28,-5388.0
175,2018-04-24 15:58:12,52808.0
180,2018-04-24 16:00:25,-21035.0
185,2018-04-24 16:02:27,-10001.0
187,2018-04-24 16:03:02,-94.0
200,2018-04-24 16:10:13,-263621.0
212,2018-04-24 16:14:54,194151.0
230,2018-04-24 16:20:26,88632.0
239,2018-04-24 16:25:37,247925.0
246,2018-04-24 16:28:36,-1.0
251,2018-04-24 16:29:01,-4768.0
255,2018-04-24 16:30:24,3473.0
266,2018-04-24 16:32:52,62031.0
268,2018-04-24 16:34:21,-20000.0
270,2018-04-24 16:35:54,0.0
273,2018-04-24 16:36:43,3557.0
277,2018-04-24 16:40:59,24207.0
287,2018-04-24 16:46:53,-13767.0
291,2018-04-24 16:49:36,-17688.0
293,2018-04-24 16:50:26,-4097.0
305,2018-04-24 16:54:16,87246.0
309,2018-04-24 16:56:41,-9955.0
315,2018-04-24 17:01:38,1544.0
321,2018-04-24 17:04:18,21338.0
333,2018-04-24 17:14:26,84405.0
335,2018-04-24 17:16:38,-163.0
338,2018-04-24 17:19:28,477.0
350,2018-04-24 17:36:38,95849.0
366,2018-04-24 17:41:10,90146.0
372,2018-04-24 17:45:18,-32863.0
393,2018-04-24 17:52:13,-21316.0
399,2018-04-24 17:54:36,80001.0
404,2018-04-24 17:55:52,-65098.0
411,2018-04-24 17:59:18,-32857.0
418,2018-04-24 18:00:51,-7705.0
420,2018-04-24 18:01:22,-15000.0
426,2018-04-24 18:02:47,17647.0
430,2018-04-24 18:06:21,-35000.0
436,2018-04-24 18:08:17,4029.0
460,2018-04-24 18:21:39,-69709.0
483,2018-04-24 18:42:24,38897.0
485,2018-04-24 18:44:27,-300.0
488,2018-04-24 18:51:07,10056.0
492,2018-04-24 18:54:25,-9732.0
503,2018-04-24 19:16:48,37998.0
510,2018-04-24 19:25:21,-2801.0
518,2018-04-24 19:33:54,102444.0
525,2018-04-24 19:40:48,10827.0
530,2018-04-24 19:52:41,-1873.0
542,2018-04-24 20:02:38,18112.0
545,2018-04-24 20:08:48,506.0
559,2018-04-24 20:28:33,38320.0
569,2018-04-24 20:35:06,-3895.0
580,2018-04-24 20:43:43,-38986.0
593,2018-04-24 20:50:40,-11019.0
595,2018-04-24 20:53:56,-11637.0
610,2018-04-24 20:58:53,-11544.0
622,2018-04-24 21:03:48,13229.0
629,2018-04-24 21:16:28,-5554.0
632,2018-04-24 21:21:14,16762.0
636,2018-04-24 21:27:43,1062.0
657,2018-04-24 22:17:43,42213.0
670,2018-04-24 22:25:22,-21724.0
673,2018-04-24 22:26:31,4381.0
677,2018-04-24 22:27:44,2.0
685,2018-04-24 22:37:47,61100.0
694,2018-04-24 22:46:15,-52003.0
701,2018-04-24 22:52:55,-39921.0
709,2018-04-24 22:55:54,65176.0
711,2018-04-24 22:57:25,-500.0
713,2018-04-24 22:59:40,7927.0
715,2018-04-24 23:00:58,-1616.0
726,2018-04-24 23:10:52,112627.0
730,2018-04-24 23:14:07,-4682.0
733,2018-04-24 23:15:09,17559.0
735,2018-04-24 23:16:32,210.0
746,2018-04-24 23:21:19,-14073.0
761,2018-04-24 23:30:11,46438.0
765,2018-04-24 23:35:41,-53.0
775,2018-04-24 23:58:59,2194.0
777,2018-04-25 00:02:57,18896.0
783,2018-04-25 00:18:14,35644.0
807,2018-04-25 00:58:55,8295.0
812,2018-04-25 01:17:24,13953.0
813,2018-04-25 01:19:17,-1.0
824,2018-04-25 01:23:36,66027.0
837,2018-04-25 01:24:51,47028.0
848,2018-04-25 01:34:24,-24163.0
858,2018-04-25 01:43:55,19024.0
860,2018-04-25 01:45:48,51.0
869,2018-04-25 01:54:03,125067.0
876,2018-04-25 01:57:53,94017.0
880,2018-04-25 01:59:19,10556.0
884,2018-04-25 02:00:26,914.0
889,2018-04-25 02:02:14,30258.0
892,2018-04-25 02:05:19,143482.0
899,2018-04-25 02:06:10,346.0
904,2018-04-25 02:09:21,-61844.0
906,2018-04-25 02:12:04,50000.0
909,2018-04-25 02:14:47,33159.0
922,2018-04-25 02:20:35,162219.0
929,2018-04-25 02:23:16,29977.0
937,2018-04-25 02:24:51,-51559.0
940,2018-04-25 02:25:45,713.0
957,2018-04-25 02:30:21,80871.0
964,2018-04-25 02:32:06,4619.0
966,2018-04-25 02:33:29,0.0
968,2018-04-25 02:36:22,-1952.0
972,2018-04-25 02:38:42,-28562.0
975,2018-04-25 02:39:55,1.0
979,2018-04-25 02:42:21,118.0
981,2018-04-25 02:43:58,-325.0
986,2018-04-25 02:45:56,0.0
994,2018-04-25 02:49:05,58936.0
996,2018-04-25 02:50:27,-641.0
1001,2018-04-25 02:53:38,47787.0
1008,2018-04-25 03:02:27,1047.0
1022,2018-04-25 03:07:35,-9246.0
1024,2018-04-25 03:10:21,0.0
1032,2018-04-25 03:16:20,6590.0
1036,2018-04-25 03:21:43,-4164.0
1040,2018-04-25 03:24:10,-5041.0
