,timestamp,amount_cumsum
4746,2018-02-18 12:23:23,6415936
4755,2018-02-18 12:30:10,6393353
4760,2018-02-18 12:32:21,6394813
4766,2018-02-18 12:41:56,6463051
4923,2018-02-18 15:46:06,6376369
4928,2018-02-18 15:47:12,6361361
4932,2018-02-18 15:48:18,6347580
4937,2018-02-18 15:52:47,6318444
4939,2018-02-18 15:53:33,6318411
4943,2018-02-18 15:55:24,6249759
5019,2018-02-18 17:27:50,6419045
5021,2018-02-18 17:30:38,6423018
5023,2018-02-18 17:32:01,6423018
5219,2018-02-18 20:55:49,6607898
5223,2018-02-18 21:01:36,6605995
5239,2018-02-18 21:11:43,6622300
5241,2018-02-18 21:15:09,6623393
5246,2018-02-18 21:22:51,6380227
5248,2018-02-18 21:24:07,6383664
5267,2018-02-18 21:37:39,6408013
5273,2018-02-18 21:49:08,6565927
5684,2018-02-19 11:01:01,7125109
5690,2018-02-19 11:22:39,7058542
5697,2018-02-19 11:33:00,7100655
5703,2018-02-19 11:41:47,7178916
5707,2018-02-19 11:47:35,7241878
5722,2018-02-19 12:20:53,7294972
5732,2018-02-19 13:39:31,7208462
5936,2018-02-19 18:20:49,7555180
5939,2018-02-19 18:23:15,7555703
5947,2018-02-19 18:38:36,7624288
5948,2018-02-19 18:39:52,7624151
5969,2018-02-19 18:57:50,7723838
5973,2018-02-19 19:04:27,7767642
5984,2018-02-19 19:08:08,7754875
5987,2018-02-19 19:10:40,7762063
5989,2018-02-19 19:12:36,7732063
5992,2018-02-19 19:14:45,7727345
5995,2018-02-19 19:15:53,7731923
6000,2018-02-19 19:19:08,7747304
6002,2018-02-19 19:20:51,7747304
6005,2018-02-19 19:22:16,7746052
6007,2018-02-19 19:23:45,7743620
6034,2018-02-19 19:35:29,7665404
6040,2018-02-19 19:36:02,7684004
6048,2018-02-19 19:39:21,7664740
6051,2018-02-19 19:42:38,7672435
6128,2018-02-19 21:07:02,7729078
6133,2018-02-19 21:09:46,7777516
6150,2018-02-19 21:41:11,7724423
6325,2018-02-20 01:16:12,7794874
6330,2018-02-20 01:17:35,7812083
6333,2018-02-20 01:23:42,7834747
6335,2018-02-20 01:29:07,7891747
6516,2018-02-20 04:48:31,7881891
6522,2018-02-20 05:02:29,7870049
6535,2018-02-20 05:14:54,7913509
6539,2018-02-20 05:19:44,7917990
6544,2018-02-20 05:31:35,7924991
6564,2018-02-20 05:40:36,7937001
6566,2018-02-20 05:46:37,7940229
6955,2018-02-20 13:30:08,8972319
6961,2018-02-20 13:31:44,8985328
6970,2018-02-20 13:36:15,9028178
7024,2018-02-20 14:10:32,9094863
7034,2018-02-20 14:16:42,9118341
7036,2018-02-20 14:19:30,9120683
7046,2018-02-20 14:30:29,9132128
7049,2018-02-20 14:31:48,9147591
7059,2018-02-20 14:41:14,9157577
7061,2018-02-20 14:43:05,9157444
7066,2018-02-20 14:46:35,9125744
7183,2018-02-20 16:38:45,9463196
7185,2018-02-20 16:39:07,9463438
7189,2018-02-20 16:40:19,9466771
7222,2018-02-20 16:50:37,9453742
7227,2018-02-20 16:54:12,9459924
7237,2018-02-20 17:00:08,9379878
7244,2018-02-20 17:00:43,9404586
7247,2018-02-20 17:01:28,9406467
7398,2018-02-20 18:04:37,9387085
7401,2018-02-20 18:07:16,9407368
7404,2018-02-20 18:08:27,9374368
7409,2018-02-20 18:15:26,9438481
7411,2018-02-20 18:19:35,9452011
7440,2018-02-20 18:36:56,9397159
7524,2018-02-20 19:45:37,9406060
7553,2018-02-20 20:05:09,9292185
7614,2018-02-20 21:17:08,9475579
7616,2018-02-20 21:17:32,9477983
7620,2018-02-20 21:23:36,9479010
7643,2018-02-20 21:42:21,9455929
7645,2018-02-20 21:44:41,9456962
7650,2018-02-20 21:49:04,9453453
7718,2018-02-20 22:52:33,9679072
7720,2018-02-20 22:53:10,9678768
7726,2018-02-20 22:55:22,9679325
7729,2018-02-20 22:56:45,9679166
7738,2018-02-20 23:05:32,9731947
7740,2018-02-20 23:08:41,9731903
7757,2018-02-20 23:34:31,9719931
7765,2018-02-20 23:47:24,9732781
8035,2018-02-21 03:27:33,10098836
8049,2018-02-21 03:40:55,10151536
8051,2018-02-21 03:45:08,10158577
8054,2018-02-21 03:46:38,10161339
8063,2018-02-21 04:08:05,10093346
8074,2018-02-21 04:17:14,10125851
8086,2018-02-21 04:27:19,10065313
8088,2018-02-21 04:28:59,10065440
8111,2018-02-21 04:37:19,10140959
8178,2018-02-21 05:45:35,10256927
8187,2018-02-21 05:50:15,10251788
8228,2018-02-21 06:23:56,10270291
8230,2018-02-21 06:25:47,10272571
8242,2018-02-21 06:34:29,10287108
8270,2018-02-21 07:20:44,10488558
8328,2018-02-21 07:41:15,10453415
8333,2018-02-21 07:44:24,10402516
8337,2018-02-21 07:45:23,10401896
8348,2018-02-21 07:48:41,10414429
8617,2018-02-21 09:15:52,10027805
8621,2018-02-21 09:17:32,10084440
8689,2018-02-21 09:36:02,10088113
8704,2018-02-21 09:40:52,10107854
8740,2018-02-21 09:57:00,9980732
8776,2018-02-21 10:11:31,9635139
8778,2018-02-21 10:12:23,9635434
8781,2018-02-21 10:13:04,9659447
8783,2018-02-21 10:14:23,9669947
8785,2018-02-21 10:15:34,9669947
8795,2018-02-21 10:19:16,9723940
8813,2018-02-21 10:30:41,9608660
8817,2018-02-21 10:32:17,9596152
8821,2018-02-21 10:32:55,9595858
8824,2018-02-21 10:35:21,9577771
8828,2018-02-21 10:37:30,9579099
8968,2018-02-21 12:13:33,9702561
8975,2018-02-21 12:27:45,9654123
8977,2018-02-21 12:32:26,9627331
8981,2018-02-21 12:34:00,9632855
8988,2018-02-21 12:35:04,9619955
9039,2018-02-21 13:05:44,9445911
9042,2018-02-21 13:06:11,9446120
9048,2018-02-21 13:10:54,9510362
9050,2018-02-21 13:11:24,9513710
9054,2018-02-21 13:13:38,9483238
9057,2018-02-21 13:16:21,9481548
9068,2018-02-21 13:20:27,9660530
9070,2018-02-21 13:21:08,9663734
9076,2018-02-21 13:22:43,9581071
9086,2018-02-21 13:28:20,9597178
9136,2018-02-21 13:50:51,9420578
9140,2018-02-21 13:52:45,9553578
9227,2018-02-21 14:37:21,9509025
9229,2018-02-21 14:38:04,9508878
9246,2018-02-21 14:49:51,9664908
9253,2018-02-21 14:52:20,9694905
9277,2018-02-21 15:10:20,9621653
9286,2018-02-21 15:24:41,9878608
9292,2018-02-21 15:29:28,9811516
9294,2018-02-21 15:30:09,9811756
9303,2018-02-21 15:33:08,9819624
9309,2018-02-21 15:36:27,9770373
9323,2018-02-21 15:55:44,10017756
9325,2018-02-21 15:57:07,10018068
9332,2018-02-21 15:59:12,10082568
9338,2018-02-21 15:59:56,10063739
9461,2018-02-21 17:06:48,10216816
9463,2018-02-21 17:09:05,10209489
9466,2018-02-21 17:10:52,10246989
9468,2018-02-21 17:12:39,10250215
9473,2018-02-21 17:14:19,10271698
9475,2018-02-21 17:15:08,10270151
9482,2018-02-21 17:18:47,10301864
9498,2018-02-21 17:37:39,10172907
9511,2018-02-21 17:38:52,10161049
9517,2018-02-21 17:45:28,10189678
9616,2018-02-21 19:07:16,10496547
9618,2018-02-21 19:07:40,10496787
9624,2018-02-21 19:09:47,10495434
9626,2018-02-21 19:10:44,10495314
9667,2018-02-21 19:30:51,10514006
9678,2018-02-21 19:42:42,10490493
9680,2018-02-21 19:45:15,10499953
9686,2018-02-21 19:47:41,10495399
9690,2018-02-21 19:48:45,10505142
9692,2018-02-21 19:52:11,10504819
9811,2018-02-21 22:18:35,10577217
9818,2018-02-21 22:22:07,10513404
9822,2018-02-21 22:23:07,10510738
9828,2018-02-21 22:23:35,10510381
9833,2018-02-21 22:24:14,10495542
9835,2018-02-21 22:25:17,10496663
9837,2018-02-21 22:26:31,10511663
9843,2018-02-21 22:31:09,10513248
9845,2018-02-21 22:33:39,10513325
9847,2018-02-21 22:35:39,10516405
9854,2018-02-21 22:40:26,10508995
9857,2018-02-21 22:43:26,10509190
9867,2018-02-21 22:48:21,10497602
9869,2018-02-21 22:49:31,10494625
9872,2018-02-21 22:54:33,10488618
9877,2018-02-21 22:56:57,10442682
9884,2018-02-21 23:00:53,10499270
9954,2018-02-21 23:46:25,10636203
9990,2018-02-22 00:01:28,10733269
9994,2018-02-22 00:04:13,10639990
10359,2018-02-22 05:25:56,10583148
10365,2018-02-22 05:29:05,10552105
10368,2018-02-22 05:35:47,10565689
10376,2018-02-22 05:42:05,10557453
10702,2018-02-22 09:25:35,11186297
10747,2018-02-22 09:53:06,11352991
10772,2018-02-22 09:57:56,11355848
10792,2018-02-22 10:12:39,11384678
10796,2018-02-22 10:17:09,11417797
10798,2018-02-22 10:19:39,11417681
10803,2018-02-22 10:26:58,11406108
10806,2018-02-22 10:28:31,11405870
10818,2018-02-22 10:35:22,11433847
10980,2018-02-22 13:03:03,11350101
10983,2018-02-22 13:06:12,11335358
11087,2018-02-22 14:25:55,11554715
11089,2018-02-22 14:28:49,11555551
11091,2018-02-22 14:30:45,11557833
11094,2018-02-22 14:31:06,11559819
11098,2018-02-22 14:35:00,11581862
11108,2018-02-22 14:38:59,11600052
11113,2018-02-22 14:44:29,11600757
11118,2018-02-22 14:47:51,11623787
11122,2018-02-22 14:56:14,11623335
11126,2018-02-22 15:00:05,11624817
11129,2018-02-22 15:12:17,11621215
11133,2018-02-22 15:16:10,11639280
11142,2018-02-22 15:21:32,11646941
11144,2018-02-22 15:23:24,11669325
11146,2018-02-22 15:25:08,11672628
11150,2018-02-22 15:25:48,11674659
11152,2018-02-22 15:27:33,11674730
11161,2018-02-22 15:34:19,11645317
11163,2018-02-22 15:37:53,11662898
11165,2018-02-22 15:43:06,11662918
11167,2018-02-22 15:50:14,11663136
11169,2018-02-22 15:58:24,11675011
11175,2018-02-22 16:02:38,11701260
11177,2018-02-22 16:04:26,11704445
11180,2018-02-22 16:06:12,11702395
11191,2018-02-22 16:09:49,11658977
11203,2018-02-22 16:15:25,11648359
11209,2018-02-22 16:19:16,11636939
11211,2018-02-22 16:22:23,11641239
11213,2018-02-22 16:22:33,11642025
11227,2018-02-22 16:25:14,11561595
11342,2018-02-22 17:48:47,11456638
11500,2018-02-22 19:12:13,11141953
11514,2018-02-22 19:13:56,11111522
11645,2018-02-22 19:53:15,11241370
11648,2018-02-22 19:55:38,11266802
11654,2018-02-22 19:57:42,11289344
11709,2018-02-22 20:30:46,11531771
11718,2018-02-22 20:45:14,11494648
11722,2018-02-22 20:48:34,11492122
11732,2018-02-22 20:57:11,11528075
11734,2018-02-22 20:57:28,11527033
11736,2018-02-22 21:03:15,11550416
11848,2018-02-22 22:02:24,11613971
11850,2018-02-22 22:02:40,11613971
11852,2018-02-22 22:03:38,11613489
11882,2018-02-22 22:14:17,11676581
11967,2018-02-22 22:42:28,11748725
11969,2018-02-22 22:43:30,11748900
11981,2018-02-22 22:50:22,11749301
11983,2018-02-22 22:51:04,11749763
12016,2018-02-22 23:12:47,11860629
12020,2018-02-22 23:15:08,11869224
12028,2018-02-22 23:17:52,11983560
12033,2018-02-22 23:21:59,11936363
12048,2018-02-22 23:28:08,11835076
12179,2018-02-23 00:42:24,11829899
12182,2018-02-23 00:46:30,11830742
12229,2018-02-23 01:16:04,11890840
12239,2018-02-23 01:20:16,11878591
12243,2018-02-23 01:24:08,11880339
12251,2018-02-23 01:37:25,11847281
12253,2018-02-23 01:39:02,11849305
12273,2018-02-23 01:55:34,11830781
12556,2018-02-23 07:27:29,12053562
12563,2018-02-23 07:38:05,12036130
12713,2018-02-23 09:52:42,11852837
12733,2018-02-23 10:09:18,11775537
12916,2018-02-23 12:04:25,12178706
12918,2018-02-23 12:06:47,12165152
12921,2018-02-23 12:07:33,12165491
12926,2018-02-23 12:17:08,12143405
12929,2018-02-23 12:18:20,12170405
12932,2018-02-23 12:29:47,12172830
12948,2018-02-23 12:56:04,12284685
13001,2018-02-23 13:43:48,12425239
13004,2018-02-23 13:52:45,12426564
13049,2018-02-23 14:55:11,12497709
13056,2018-02-23 15:00:04,12524689
13213,2018-02-23 18:43:53,13492554
13221,2018-02-23 18:47:39,13436488
13223,2018-02-23 18:48:16,13437203
13283,2018-02-23 19:44:13,13326382
13368,2018-02-23 21:31:13,13715366
13378,2018-02-23 21:42:16,13668834
13381,2018-02-23 21:44:43,13673036
13383,2018-02-23 21:49:38,13678611
13387,2018-02-23 21:53:20,13691379
13389,2018-02-23 21:55:18,13712315
13482,2018-02-24 00:03:32,13895520
13589,2018-02-24 02:14:11,13951328
13593,2018-02-24 02:26:41,13862386
13868,2018-02-24 11:07:24,14583561
13938,2018-02-24 14:40:16,14741573
13947,2018-02-24 15:04:55,14783188
13953,2018-02-24 15:36:48,14540852
13959,2018-02-24 15:37:58,14565288
13962,2018-02-24 15:40:26,14499300
13964,2018-02-24 15:41:22,14561779
13970,2018-02-24 15:42:32,14543443
13992,2018-02-24 15:57:39,14474436
13994,2018-02-24 16:01:32,14471268
13999,2018-02-24 16:06:13,14612650
14004,2018-02-24 16:09:25,14566503
14007,2018-02-24 16:11:21,14565421
14010,2018-02-24 16:13:30,14598062
14016,2018-02-24 16:14:55,14637879
14018,2018-02-24 16:15:57,14655704
14024,2018-02-24 16:17:39,14622300
14029,2018-02-24 16:21:14,14715637
14041,2018-02-24 16:26:21,14692336
14048,2018-02-24 16:31:37,14759762
14394,2018-02-24 23:43:06,14878118
14415,2018-02-25 00:52:18,14848982
14436,2018-02-25 01:12:56,14738946
14439,2018-02-25 01:13:45,14749252
14444,2018-02-25 01:20:42,14796919
14607,2018-02-25 07:34:58,14923230
14609,2018-02-25 07:42:48,14923288
14616,2018-02-25 07:49:17,14917531
14619,2018-02-25 07:50:58,14920682
14625,2018-02-25 08:01:56,14951622
14631,2018-02-25 08:10:12,14976148
14634,2018-02-25 08:18:45,14981508
14644,2018-02-25 08:53:52,15045227
14651,2018-02-25 08:59:13,15065245
14654,2018-02-25 09:03:49,15064567
14668,2018-02-25 09:10:39,15072835
14761,2018-02-25 12:32:52,15187311
14763,2018-02-25 12:35:05,15194211
14771,2018-02-25 12:37:27,15197537
14775,2018-02-25 12:42:45,15228604
14779,2018-02-25 12:48:19,15197300
14784,2018-02-25 13:01:47,15205256
14808,2018-02-25 14:08:19,15264773
14970,2018-02-25 19:08:18,15335070
15094,2018-02-26 00:12:25,15509327
15100,2018-02-26 00:14:40,15517994
15106,2018-02-26 00:16:50,15447856
15109,2018-02-26 00:24:05,15475700
15112,2018-02-26 00:25:43,15441599
15116,2018-02-26 00:28:46,15463360
15125,2018-02-26 00:37:19,15532200
15127,2018-02-26 00:45:44,15530514
15130,2018-02-26 00:50:38,15572682
15149,2018-02-26 01:01:39,15668409
15153,2018-02-26 01:07:54,15637806
15160,2018-02-26 01:10:46,15654060
15252,2018-02-26 04:25:32,15794925
15256,2018-02-26 04:38:32,15803055
15263,2018-02-26 05:12:01,15829092
15272,2018-02-26 05:28:49,15895879
15276,2018-02-26 05:31:07,15896749
15287,2018-02-26 05:49:56,16033157
15291,2018-02-26 05:53:45,16064087
15293,2018-02-26 05:55:18,16065607
15298,2018-02-26 06:05:09,16064427
15303,2018-02-26 06:11:38,16058172
15312,2018-02-26 06:17:13,15996560
15315,2018-02-26 06:18:27,15977590
15319,2018-02-26 06:22:17,15974941
15325,2018-02-26 06:31:46,16070701
15333,2018-02-26 06:37:56,16056303
15416,2018-02-26 08:30:21,16109286
15543,2018-02-26 12:05:28,16244732
15546,2018-02-26 12:06:35,16251618
15549,2018-02-26 12:10:32,16246471
15551,2018-02-26 12:14:30,16250329
15553,2018-02-26 12:19:42,16251995
15559,2018-02-26 12:25:55,16156864
16019,2018-02-26 22:00:31,16480728
16126,2018-02-26 22:48:21,16759899
16129,2018-02-26 22:50:34,16778299
16132,2018-02-26 22:54:28,16780738
16218,2018-02-26 23:49:29,16970070
16224,2018-02-26 23:53:23,16975873
16601,2018-02-27 07:23:58,17802398
16603,2018-02-27 07:28:00,17804169
16961,2018-02-27 16:53:05,18150651
16966,2018-02-27 16:54:59,18166154
16972,2018-02-27 17:09:01,18084083
16974,2018-02-27 17:12:48,18090397
16977,2018-02-27 17:16:17,18128397
16981,2018-02-27 17:21:51,18128696
16984,2018-02-27 17:23:32,18149860
16995,2018-02-27 17:29:04,18182583
16998,2018-02-27 17:30:45,18180706
17082,2018-02-27 19:40:42,18540111
17084,2018-02-27 19:41:40,18539938
17101,2018-02-27 19:57:56,18650274
17106,2018-02-27 20:05:10,18634638
17112,2018-02-27 20:06:06,18634638
17117,2018-02-27 20:22:46,18666776
17119,2018-02-27 20:31:02,18667476
17125,2018-02-27 20:41:00,18671369
17164,2018-02-27 21:29:47,18590002
17169,2018-02-27 21:38:58,18622928
17173,2018-02-27 21:42:36,18625473
17487,2018-02-28 07:03:46,19050261
17491,2018-02-28 07:08:56,19050261
17541,2018-02-28 08:31:10,19015910
17696,2018-02-28 12:54:25,19463548
17762,2018-02-28 13:55:11,19429129
17774,2018-02-28 14:06:24,19443100
17776,2018-02-28 14:07:54,19445216
17810,2018-02-28 14:48:07,19624248
17813,2018-02-28 14:51:16,19624556
18108,2018-02-28 18:46:07,20122391
18116,2018-02-28 18:55:22,20114654
18305,2018-02-28 22:23:58,20025350
18307,2018-02-28 22:39:53,20027787
18309,2018-02-28 22:40:53,20028370
