,timestamp,point_amount_cumsum
1,2018-02-14 00:12:12,-5593.0
3,2018-02-14 00:15:41,1155.0
6,2018-02-14 00:20:44,33302.0
14,2018-02-14 00:28:28,-28345.0
19,2018-02-14 00:33:24,-17011.0
28,2018-02-14 00:54:17,37708.0
30,2018-02-14 00:54:58,-723.0
35,2018-02-14 01:00:07,-8383.0
50,2018-02-14 01:17:12,20696.0
52,2018-02-14 01:19:26,335.0
57,2018-02-14 01:35:26,5824.0
60,2018-02-14 01:37:03,-2764.0
73,2018-02-14 01:52:52,-16754.0
80,2018-02-14 02:06:07,-2308.0
82,2018-02-14 02:09:42,424.0
89,2018-02-14 02:20:03,14701.0
94,2018-02-14 02:43:06,31805.0
364,2018-02-14 11:03:35,287504.0
367,2018-02-14 11:08:11,-273.0
369,2018-02-14 11:12:08,-46.0
794,2018-02-14 21:35:22,800819.0
810,2018-02-14 22:00:25,73796.0
822,2018-02-14 22:14:51,116402.0
825,2018-02-14 22:16:19,320.0
828,2018-02-14 22:21:30,63179.0
831,2018-02-14 22:22:54,-9454.0
834,2018-02-14 22:26:13,-1377.0
838,2018-02-14 22:29:26,-3906.0
840,2018-02-14 22:31:19,21000.0
1442,2018-02-15 11:05:46,590073.0
1711,2018-02-15 13:42:08,566463.0
1716,2018-02-15 13:44:15,6120.0
1723,2018-02-15 13:47:00,11261.0
1730,2018-02-15 13:50:40,31590.0
1739,2018-02-15 13:51:57,9723.0
1741,2018-02-15 13:52:54,106.0
1746,2018-02-15 13:56:29,28094.0
2248,2018-02-15 20:34:22,244180.0
2252,2018-02-15 20:42:38,-33697.0
2257,2018-02-15 20:48:30,-4285.0
2296,2018-02-15 21:26:31,64019.0
2312,2018-02-15 21:40:09,53282.0
2315,2018-02-15 21:41:54,-1786.0
2318,2018-02-15 21:44:36,5452.0
3014,2018-02-16 10:16:05,1033010.0
3021,2018-02-16 10:17:54,15756.0
3023,2018-02-16 10:19:00,7.0
3027,2018-02-16 10:21:08,-10563.0
3285,2018-02-16 14:07:54,211306.0
3298,2018-02-16 14:41:10,105181.0
3309,2018-02-16 15:14:19,-10915.0
3338,2018-02-16 15:41:03,-116068.0
3349,2018-02-16 15:48:37,-39713.0
3403,2018-02-16 17:00:38,-22040.0
3412,2018-02-16 17:20:54,176929.0
3489,2018-02-16 19:17:48,-31878.0
3500,2018-02-16 19:45:47,-17976.0
3508,2018-02-16 20:01:37,-66893.0
3513,2018-02-16 20:18:34,12000.0
3519,2018-02-16 20:24:13,-43796.0
3533,2018-02-16 20:34:43,50926.0
3536,2018-02-16 20:40:57,-7505.0
3539,2018-02-16 20:47:36,29776.0
3593,2018-02-16 23:10:25,-1093.0
3600,2018-02-16 23:20:21,18050.0
3605,2018-02-16 23:23:00,3452.0
3651,2018-02-17 00:48:52,170995.0
3661,2018-02-17 01:28:51,19122.0
3663,2018-02-17 01:47:13,53.0
3669,2018-02-17 02:05:28,-3135.0
3685,2018-02-17 02:42:16,-23125.0
3689,2018-02-17 03:05:07,-25060.0
3708,2018-02-17 04:57:29,51827.0
3713,2018-02-17 06:00:37,50985.0
3771,2018-02-17 08:56:05,101709.0
3786,2018-02-17 09:05:27,-20302.0
3797,2018-02-17 09:33:50,40233.0
3800,2018-02-17 09:36:07,1384.0
3802,2018-02-17 09:48:29,15.0
3807,2018-02-17 10:10:43,48446.0
3815,2018-02-17 10:39:57,87282.0
4163,2018-02-17 21:11:26,1264953.0
4632,2018-02-18 10:31:35,342669.0
4634,2018-02-18 10:31:54,0.0
4638,2018-02-18 10:38:33,-602.0
4732,2018-02-18 12:03:43,73779.0
4739,2018-02-18 12:16:55,-28157.0
4742,2018-02-18 12:19:59,-201.0
4746,2018-02-18 12:23:23,-7515.0
4755,2018-02-18 12:30:10,-22583.0
4760,2018-02-18 12:32:21,1460.0
4766,2018-02-18 12:41:56,68238.0
4923,2018-02-18 15:46:06,-86682.0
4928,2018-02-18 15:47:12,-15008.0
4932,2018-02-18 15:48:18,-13781.0
4937,2018-02-18 15:52:47,-29136.0
4939,2018-02-18 15:53:33,-33.0
4943,2018-02-18 15:55:24,-68652.0
5019,2018-02-18 17:27:50,169286.0
5021,2018-02-18 17:30:38,3973.0
5023,2018-02-18 17:32:01,0.0
5219,2018-02-18 20:55:49,184880.0
5223,2018-02-18 21:01:36,-1903.0
5239,2018-02-18 21:11:43,16305.0
5241,2018-02-18 21:15:09,1093.0
5246,2018-02-18 21:22:51,-243166.0
5248,2018-02-18 21:24:07,3437.0
5267,2018-02-18 21:37:39,24349.0
5273,2018-02-18 21:49:08,157914.0
5684,2018-02-19 11:01:01,559182.0
5690,2018-02-19 11:22:39,-66567.0
5697,2018-02-19 11:33:00,42113.0
5703,2018-02-19 11:41:47,78261.0
5707,2018-02-19 11:47:35,62962.0
5722,2018-02-19 12:20:53,53094.0
5732,2018-02-19 13:39:31,-86510.0
5936,2018-02-19 18:20:49,346718.0
5939,2018-02-19 18:23:15,523.0
5947,2018-02-19 18:38:36,68585.0
5948,2018-02-19 18:39:52,-137.0
5969,2018-02-19 18:57:50,99687.0
5973,2018-02-19 19:04:27,43804.0
5984,2018-02-19 19:08:08,-12767.0
5987,2018-02-19 19:10:40,7188.0
5989,2018-02-19 19:12:36,-30000.0
5992,2018-02-19 19:14:45,-4718.0
5995,2018-02-19 19:15:53,4578.0
6000,2018-02-19 19:19:08,15381.0
6002,2018-02-19 19:20:51,0.0
6005,2018-02-19 19:22:16,-1252.0
6007,2018-02-19 19:23:45,-2432.0
6034,2018-02-19 19:35:29,-78216.0
6040,2018-02-19 19:36:02,18600.0
6048,2018-02-19 19:39:21,-19264.0
6051,2018-02-19 19:42:38,7695.0
6128,2018-02-19 21:07:02,56643.0
6133,2018-02-19 21:09:46,48438.0
6150,2018-02-19 21:41:11,-53093.0
6325,2018-02-20 01:16:12,70451.0
6330,2018-02-20 01:17:35,17209.0
6333,2018-02-20 01:23:42,22664.0
6335,2018-02-20 01:29:07,57000.0
6516,2018-02-20 04:48:31,-9856.0
6522,2018-02-20 05:02:29,-11842.0
6535,2018-02-20 05:14:54,43460.0
6539,2018-02-20 05:19:44,4481.0
6544,2018-02-20 05:31:35,7001.0
6564,2018-02-20 05:40:36,12010.0
6566,2018-02-20 05:46:37,3228.0
6955,2018-02-20 13:30:08,1032090.0
6961,2018-02-20 13:31:44,13009.0
6970,2018-02-20 13:36:15,42850.0
7024,2018-02-20 14:10:32,66685.0
7034,2018-02-20 14:16:42,23478.0
7036,2018-02-20 14:19:30,2342.0
7046,2018-02-20 14:30:29,11445.0
7049,2018-02-20 14:31:48,15463.0
7059,2018-02-20 14:41:14,9986.0
7061,2018-02-20 14:43:05,-133.0
7066,2018-02-20 14:46:35,-31700.0
7183,2018-02-20 16:38:45,337452.0
7185,2018-02-20 16:39:07,242.0
7189,2018-02-20 16:40:19,3333.0
7222,2018-02-20 16:50:37,-13029.0
7227,2018-02-20 16:54:12,6182.0
7237,2018-02-20 17:00:08,-80046.0
7244,2018-02-20 17:00:43,24708.0
7247,2018-02-20 17:01:28,1881.0
7398,2018-02-20 18:04:37,-19382.0
7401,2018-02-20 18:07:16,20283.0
7404,2018-02-20 18:08:27,-33000.0
7409,2018-02-20 18:15:26,64113.0
7411,2018-02-20 18:19:35,13530.0
7440,2018-02-20 18:36:56,-54852.0
7524,2018-02-20 19:45:37,8901.0
7553,2018-02-20 20:05:09,-113875.0
7614,2018-02-20 21:17:08,183394.0
7616,2018-02-20 21:17:32,2404.0
7620,2018-02-20 21:23:36,1027.0
7643,2018-02-20 21:42:21,-23081.0
7645,2018-02-20 21:44:41,1033.0
7650,2018-02-20 21:49:04,-3509.0
7718,2018-02-20 22:52:33,225619.0
7720,2018-02-20 22:53:10,-304.0
7726,2018-02-20 22:55:22,557.0
7729,2018-02-20 22:56:45,-159.0
7738,2018-02-20 23:05:32,52781.0
7740,2018-02-20 23:08:41,-44.0
7757,2018-02-20 23:34:31,-11972.0
7765,2018-02-20 23:47:24,12850.0
8035,2018-02-21 03:27:33,366055.0
8049,2018-02-21 03:40:55,52700.0
8051,2018-02-21 03:45:08,7041.0
8054,2018-02-21 03:46:38,2762.0
8063,2018-02-21 04:08:05,-67993.0
8074,2018-02-21 04:17:14,32505.0
8086,2018-02-21 04:27:19,-60538.0
8088,2018-02-21 04:28:59,127.0
8111,2018-02-21 04:37:19,75519.0
8178,2018-02-21 05:45:35,115968.0
8187,2018-02-21 05:50:15,-5139.0
8228,2018-02-21 06:23:56,18503.0
8230,2018-02-21 06:25:47,2280.0
8242,2018-02-21 06:34:29,14537.0
8270,2018-02-21 07:20:44,201450.0
8328,2018-02-21 07:41:15,-35143.0
8333,2018-02-21 07:44:24,-50899.0
8337,2018-02-21 07:45:23,-620.0
8348,2018-02-21 07:48:41,12533.0
8617,2018-02-21 09:15:52,-386624.0
8621,2018-02-21 09:17:32,56635.0
8689,2018-02-21 09:36:02,3673.0
8704,2018-02-21 09:40:52,19741.0
8740,2018-02-21 09:57:00,-127122.0
8776,2018-02-21 10:11:31,-345593.0
8778,2018-02-21 10:12:23,295.0
8781,2018-02-21 10:13:04,24013.0
8783,2018-02-21 10:14:23,10500.0
8785,2018-02-21 10:15:34,0.0
8795,2018-02-21 10:19:16,53993.0
8813,2018-02-21 10:30:41,-115280.0
8817,2018-02-21 10:32:17,-12508.0
8821,2018-02-21 10:32:55,-294.0
8824,2018-02-21 10:35:21,-18087.0
8828,2018-02-21 10:37:30,1328.0
8968,2018-02-21 12:13:33,123462.0
8975,2018-02-21 12:27:45,-48438.0
8977,2018-02-21 12:32:26,-26792.0
8981,2018-02-21 12:34:00,5524.0
8988,2018-02-21 12:35:04,-12900.0
9039,2018-02-21 13:05:44,-174044.0
9042,2018-02-21 13:06:11,209.0
9048,2018-02-21 13:10:54,64242.0
9050,2018-02-21 13:11:24,3348.0
9054,2018-02-21 13:13:38,-30472.0
