,timestamp,amount_cumsum
6939,2018-05-10 00:36:48,4222215
6964,2018-05-10 01:10:45,4199207
6967,2018-05-10 01:15:44,4201219
6969,2018-05-10 01:26:06,4201065
6974,2018-05-10 01:38:12,4204763
6976,2018-05-10 01:50:55,4205261
6978,2018-05-10 02:03:38,4207662
7207,2018-05-10 14:17:26,4622737
7210,2018-05-10 14:26:51,4623206
7212,2018-05-10 14:29:31,4623145
7221,2018-05-10 14:44:41,4649759
7990,2018-05-11 17:09:07,4358589
8008,2018-05-11 17:19:21,4440498
8394,2018-05-11 21:44:47,4556552
8396,2018-05-11 21:48:35,4557359
8398,2018-05-11 21:49:11,4557549
8400,2018-05-11 21:51:38,4558269
8406,2018-05-11 21:56:19,4582472
8415,2018-05-11 22:10:05,4625758
8428,2018-05-11 22:12:19,4644865
8435,2018-05-11 22:16:38,4658883
8457,2018-05-11 22:39:41,4584022
8467,2018-05-11 22:51:04,4591121
8469,2018-05-11 22:54:59,4592256
8472,2018-05-11 22:57:48,4591316
8474,2018-05-11 23:06:36,4591324
8486,2018-05-11 23:11:30,4568194
8494,2018-05-11 23:20:25,4595017
8497,2018-05-11 23:21:21,4595143
9640,2018-05-12 18:55:36,5100418
9679,2018-05-12 19:22:08,5169731
9687,2018-05-12 19:25:12,5174793
9689,2018-05-12 19:27:08,5174793
9697,2018-05-12 19:29:50,5175008
9700,2018-05-12 19:31:22,5176162
9703,2018-05-12 19:32:15,5174660
9715,2018-05-12 19:34:43,5172684
9717,2018-05-12 19:36:41,5172646
9721,2018-05-12 19:38:38,5173498
9723,2018-05-12 19:46:21,5173030
9729,2018-05-12 19:49:28,5177052
9731,2018-05-12 19:53:38,5178694
9802,2018-05-12 20:52:57,5331028
9806,2018-05-12 20:56:54,5332035
9830,2018-05-12 21:20:40,5368742
9836,2018-05-12 21:22:56,5386464
9838,2018-05-12 21:23:45,5389089
10183,2018-05-13 01:53:37,5137856
10185,2018-05-13 02:00:45,5144240
10190,2018-05-13 02:02:24,5147410
10197,2018-05-13 02:15:55,5148121
10205,2018-05-13 02:19:11,5145864
10247,2018-05-13 02:58:51,5235558
10251,2018-05-13 03:02:21,5235260
10256,2018-05-13 03:09:34,5234034
10271,2018-05-13 03:21:24,5231389
10292,2018-05-13 03:43:06,5206021
10338,2018-05-13 04:19:07,5328560
10573,2018-05-13 08:43:06,5100373
10587,2018-05-13 09:05:21,5193759
10589,2018-05-13 09:09:03,5193732
10597,2018-05-13 09:18:45,5225486
10606,2018-05-13 09:26:43,5215397
10608,2018-05-13 09:37:35,5215369
10619,2018-05-13 09:48:47,5162720
10657,2018-05-13 10:13:30,5254268
10702,2018-05-13 11:06:28,5127240
10708,2018-05-13 11:08:25,5117635
10715,2018-05-13 11:25:16,5169869
10747,2018-05-13 11:55:03,5247524
10771,2018-05-13 12:35:05,5325282
10784,2018-05-13 12:53:14,5294393
10804,2018-05-13 13:32:33,5286404
10813,2018-05-13 13:38:16,5281966
11827,2018-05-14 10:21:19,6224855
11829,2018-05-14 10:33:31,6225923
11854,2018-05-14 11:06:28,6253974
11871,2018-05-14 11:20:52,6238257
11873,2018-05-14 11:23:29,6238248
12178,2018-05-14 16:12:24,6077721
12180,2018-05-14 16:20:04,6077739
12190,2018-05-14 16:33:44,6049913
12203,2018-05-14 16:40:57,6059880
12207,2018-05-14 16:51:40,6060817
12212,2018-05-14 16:55:43,6070718
12579,2018-05-14 23:23:16,6740034
12588,2018-05-14 23:26:53,6740879
12590,2018-05-14 23:28:23,6740890
12592,2018-05-14 23:34:14,6745439
12613,2018-05-14 23:38:45,6699214
12616,2018-05-14 23:46:18,6699272
12619,2018-05-14 23:56:17,6699173
12628,2018-05-15 00:02:51,6701049
12638,2018-05-15 00:18:55,6696588
12641,2018-05-15 00:26:55,6696874
12643,2018-05-15 00:34:24,6696962
12656,2018-05-15 00:46:30,6759836
12661,2018-05-15 00:48:45,6760074
12667,2018-05-15 00:53:06,6792150
12669,2018-05-15 01:01:54,6792146
12674,2018-05-15 01:14:57,6788136
12678,2018-05-15 01:22:30,6827228
12746,2018-05-15 04:16:40,6898336
12749,2018-05-15 05:29:40,6898926
12763,2018-05-15 05:47:03,7156578
12765,2018-05-15 06:52:12,7156948
12768,2018-05-15 06:56:30,7153509
12770,2018-05-15 07:00:58,7167068
12774,2018-05-15 07:02:15,7165583
12805,2018-05-15 07:08:28,7084092
12826,2018-05-15 07:32:36,7076266
12830,2018-05-15 07:35:27,7077861
13177,2018-05-15 13:40:47,7131380
13194,2018-05-15 13:46:45,7099581
13210,2018-05-15 13:58:56,7023386
13215,2018-05-15 14:06:36,7012045
13240,2018-05-15 14:10:41,6990313
13402,2018-05-15 16:48:00,6977284
13413,2018-05-15 16:56:54,6988524
13415,2018-05-15 17:05:00,6988526
13489,2018-05-15 17:10:11,6905263
13491,2018-05-15 17:12:37,6875419
13494,2018-05-15 17:13:56,6875561
13542,2018-05-15 17:37:55,6882716
13550,2018-05-15 17:50:32,6883855
13561,2018-05-15 18:00:38,6872916
13564,2018-05-15 18:05:52,6871568
13574,2018-05-15 18:25:32,6824998
13592,2018-05-15 18:33:31,6804615
13598,2018-05-15 18:41:13,6798250
13618,2018-05-15 18:44:34,6802628
13632,2018-05-15 18:57:47,6787653
13634,2018-05-15 19:01:05,6787404
13805,2018-05-15 22:23:56,7047722
13814,2018-05-15 22:33:44,7117212
14708,2018-05-16 12:59:05,6719719
14711,2018-05-16 13:02:47,6721712
14715,2018-05-16 13:04:31,6726039
14721,2018-05-16 13:13:39,6726049
14723,2018-05-16 13:24:12,6725671
14754,2018-05-16 13:51:44,6686531
14771,2018-05-16 14:17:30,6666440
14778,2018-05-16 14:19:47,6667177
15049,2018-05-16 20:18:20,6869860
15074,2018-05-16 20:42:54,6843702
15078,2018-05-16 20:44:32,6851171
15098,2018-05-16 20:52:38,6801657
15103,2018-05-16 21:04:26,6801829
15107,2018-05-16 21:51:33,6797023
15622,2018-05-17 10:47:32,7328220
15678,2018-05-17 12:06:08,7394453
15696,2018-05-17 12:14:28,7318820
15891,2018-05-17 16:59:47,7310166
15909,2018-05-17 17:08:14,7331636
16051,2018-05-17 22:54:10,7486653
16069,2018-05-17 23:10:16,7488386
16089,2018-05-17 23:24:05,7505982
16098,2018-05-17 23:26:42,7532764
16102,2018-05-17 23:29:52,7532243
16104,2018-05-17 23:30:40,7532314
16124,2018-05-17 23:49:08,7519936
16152,2018-05-18 00:43:05,7551431
16162,2018-05-18 00:56:04,7589050
16172,2018-05-18 01:13:41,7596704
16175,2018-05-18 01:21:25,7597796
16191,2018-05-18 01:40:04,7561842
16200,2018-05-18 01:51:45,7589603
16204,2018-05-18 01:59:46,7594773
16206,2018-05-18 02:02:28,7595142
16231,2018-05-18 02:47:48,7594369
16975,2018-05-18 21:10:41,8300185
16978,2018-05-18 21:30:20,8300194
16981,2018-05-18 21:54:47,8300298
18146,2018-05-21 00:41:16,9846458
18189,2018-05-21 01:17:33,10045182
18197,2018-05-21 01:34:16,10033836
18200,2018-05-21 01:40:55,10033817
18205,2018-05-21 01:55:54,10034098
18226,2018-05-21 02:28:51,10031255
18232,2018-05-21 02:35:01,10026307
18234,2018-05-21 02:49:29,10026375
18236,2018-05-21 02:59:13,10028643
18329,2018-05-21 06:55:23,10017641
18333,2018-05-21 07:10:40,10018229
18336,2018-05-21 07:26:14,10017387
18395,2018-05-21 09:05:53,10079417
19354,2018-05-23 06:16:24,10319426
19548,2018-05-23 12:36:13,10356734
19550,2018-05-23 12:38:06,10356771
20178,2018-05-24 08:12:44,10285100
20181,2018-05-24 08:14:15,10287255
20868,2018-05-25 01:14:34,10449147
20876,2018-05-25 01:38:14,10319188
20883,2018-05-25 01:46:17,10305847
20893,2018-05-25 02:15:22,10350065
20899,2018-05-25 02:35:24,10374772
20903,2018-05-25 02:54:55,10376834
20905,2018-05-25 03:14:10,10378338
20914,2018-05-25 03:18:46,10379031
20920,2018-05-25 03:41:27,10376205
20924,2018-05-25 03:51:47,10390510
20932,2018-05-25 03:59:46,10396066
20935,2018-05-25 04:18:12,10420985
20960,2018-05-25 05:15:15,10376395
20962,2018-05-25 05:37:23,10376939
20966,2018-05-25 05:54:48,10390420
21061,2018-05-25 09:32:11,10356545
21075,2018-05-25 09:45:27,10318137
21078,2018-05-25 09:49:26,10317681
21083,2018-05-25 10:03:11,10335496
21086,2018-05-25 10:18:08,10341016
21093,2018-05-25 10:58:09,10410789
21099,2018-05-25 11:16:19,10410439
21106,2018-05-25 11:34:08,10502986
21682,2018-05-27 15:41:24,10726106
21685,2018-05-27 15:59:35,10727767
21687,2018-05-27 16:41:25,10742442
21694,2018-05-27 17:24:44,10734394
21708,2018-05-27 17:47:16,10739240
21720,2018-05-27 18:27:50,10736056
21731,2018-05-27 19:12:52,10739111
21742,2018-05-27 19:31:38,10709571
21773,2018-05-27 22:56:49,10718307
21775,2018-05-27 23:23:14,10718406
21781,2018-05-27 23:43:29,10759820
21788,2018-05-28 00:01:23,10786841
21799,2018-05-28 01:43:31,10807937
21801,2018-05-28 02:39:23,10807970
21825,2018-05-28 04:11:41,10690805
21842,2018-05-28 05:37:40,10760826
21845,2018-05-28 07:02:13,10765432
21847,2018-05-28 07:37:26,10765432
21857,2018-05-28 08:05:32,10796910
21861,2018-05-28 08:31:03,10804069
21875,2018-05-28 09:49:21,10838338
21883,2018-05-28 10:43:45,10844772
21887,2018-05-28 11:06:11,10871651
21891,2018-05-28 11:19:19,10868441
21894,2018-05-28 11:29:41,10872207
21897,2018-05-28 11:58:43,10875399
21899,2018-05-28 12:32:55,10871399
21907,2018-05-28 13:08:58,10901782
21910,2018-05-28 13:24:35,10902616
21917,2018-05-28 13:44:20,10914334
21930,2018-05-28 14:23:06,10911831
22348,2018-05-29 16:58:20,10927201
22529,2018-05-29 23:01:05,11264249
22546,2018-05-29 23:52:15,11279937
22562,2018-05-30 00:47:10,11284636
22564,2018-05-30 00:49:51,11284691
22572,2018-05-30 01:24:02,11282692
22574,2018-05-30 01:35:19,11282811
22579,2018-05-30 02:24:17,11268615
22607,2018-05-30 03:58:24,11225943
22686,2018-05-30 10:32:07,11376636
22700,2018-05-30 10:55:11,11388022
22946,2018-05-31 00:17:25,11495379
23294,2018-05-31 23:21:17,11999306
