,timestamp,amount_cumsum
3171,2018-06-12 09:13:48,1094256
3177,2018-06-12 10:17:11,1090465
3192,2018-06-12 10:50:00,1118717
3210,2018-06-12 11:23:51,1132252
3260,2018-06-12 13:47:47,1087683
3281,2018-06-12 15:41:50,1198089
3639,2018-06-13 13:28:48,1107684
3642,2018-06-13 13:30:51,1107719
3649,2018-06-13 14:03:06,1161411
3654,2018-06-13 14:07:02,1185102
3672,2018-06-13 14:37:19,1178396
3674,2018-06-13 14:59:13,1178335
3785,2018-06-13 21:16:08,1196977
3797,2018-06-13 21:47:37,1196287
3814,2018-06-13 22:18:46,1231630
3816,2018-06-13 22:54:01,1231333
4712,2018-06-15 09:06:50,2297065
4721,2018-06-15 09:15:15,2297482
4724,2018-06-15 09:21:22,2298019
4727,2018-06-15 09:53:10,2313588
4729,2018-06-15 09:56:56,2314122
4732,2018-06-15 10:06:45,2316522
4734,2018-06-15 10:29:55,2323481
4736,2018-06-15 10:58:14,2324381
4738,2018-06-15 11:11:47,2324543
4756,2018-06-15 11:34:25,2343239
4903,2018-06-15 20:58:25,2489283
4905,2018-06-15 21:13:23,2491645
4931,2018-06-16 00:47:46,2619361
4947,2018-06-16 02:16:05,2490012
4949,2018-06-16 02:26:08,2489756
4952,2018-06-16 02:32:24,2489755
5010,2018-06-16 19:05:43,2608690
5016,2018-06-16 20:06:59,2611329
5019,2018-06-16 21:23:10,2611371
5028,2018-06-16 21:41:12,2619362
5042,2018-06-16 22:11:43,2564635
5641,2018-06-19 02:45:22,3235829
5643,2018-06-19 03:15:16,3235736
5651,2018-06-19 03:29:53,3244355
5655,2018-06-19 05:21:54,3243941
7245,2018-06-24 20:23:39,3023581
7257,2018-06-24 20:38:21,3039943
7259,2018-06-24 20:45:48,3039955
7266,2018-06-24 21:04:40,3033896
7271,2018-06-25 08:27:40,3023295
7278,2018-06-25 08:38:45,3075295
7287,2018-06-25 09:03:30,3090478
7773,2018-06-26 22:11:39,3306888
7780,2018-06-26 22:27:32,3290144
7794,2018-06-26 22:38:36,3262704
7796,2018-06-26 22:46:44,3262989
7799,2018-06-26 22:58:08,3261940
7811,2018-06-26 23:22:39,3308607
7818,2018-06-26 23:28:25,3314132
7830,2018-06-27 00:46:34,3276579
7835,2018-06-27 01:13:48,3274864
7837,2018-06-27 01:51:30,3278420
7839,2018-06-27 02:32:38,3278927
7845,2018-06-27 03:05:29,3287451
7850,2018-06-27 04:07:02,3285896
7854,2018-06-27 04:40:38,3289436
7859,2018-06-27 07:10:20,3162771
7864,2018-06-27 07:12:06,3170029
7871,2018-06-27 07:31:20,3175989
7875,2018-06-27 08:09:09,3156359
7878,2018-06-27 08:13:15,3160426
7887,2018-06-27 09:19:42,3049420
8175,2018-06-28 17:00:22,3238175
8179,2018-06-28 17:25:39,3252028
8181,2018-06-28 17:35:34,3252555
