,timestamp,point_amount_cumsum
8,2018-03-01 00:12:48,10680.0
11,2018-03-01 00:23:31,11414.0
14,2018-03-01 00:28:20,-133.0
18,2018-03-01 00:40:55,6159.0
20,2018-03-01 00:41:51,-42.0
44,2018-03-01 00:57:50,-21655.0
47,2018-03-01 01:01:03,3938.0
57,2018-03-01 01:18:33,-11323.0
64,2018-03-01 01:24:39,-4828.0
68,2018-03-01 01:30:22,39565.0
73,2018-03-01 01:35:48,-5367.0
77,2018-03-01 01:37:08,-6.0
304,2018-03-01 07:30:42,186155.0
306,2018-03-01 07:36:25,2014.0
308,2018-03-01 07:36:49,23.0
403,2018-03-01 09:25:53,-17495.0
660,2018-03-01 14:38:32,208269.0
731,2018-03-01 16:24:24,169857.0
752,2018-03-01 17:01:45,15014.0
757,2018-03-01 17:06:02,-1995.0
763,2018-03-01 17:12:28,14216.0
765,2018-03-01 17:14:58,376.0
771,2018-03-01 17:21:44,-3425.0
1144,2018-03-02 08:08:54,343896.0
1156,2018-03-02 08:15:32,53333.0
1212,2018-03-02 09:15:38,66527.0
1215,2018-03-02 09:19:26,285.0
1227,2018-03-02 09:26:43,34019.0
1235,2018-03-02 09:28:34,-1865.0
1238,2018-03-02 09:31:46,1701.0
1245,2018-03-02 09:37:13,10446.0
1253,2018-03-02 09:40:27,6459.0
1265,2018-03-02 09:45:12,8297.0
1267,2018-03-02 09:48:17,-49.0
1270,2018-03-02 09:53:09,-3646.0
1281,2018-03-02 09:56:44,15785.0
1513,2018-03-02 12:02:08,124650.0
1516,2018-03-02 12:03:19,415.0
1518,2018-03-02 12:07:12,169.0
1521,2018-03-02 12:08:43,400.0
1529,2018-03-02 12:15:48,76756.0
1593,2018-03-02 13:27:40,1918.0
1605,2018-03-02 13:38:26,66225.0
1606,2018-03-02 13:45:37,-66.0
1612,2018-03-02 13:46:08,67.0
1614,2018-03-02 13:48:54,-50.0
1617,2018-03-02 13:53:06,12152.0
1623,2018-03-02 13:53:51,3513.0
1625,2018-03-02 13:56:34,-1846.0
1628,2018-03-02 13:59:25,12215.0
1637,2018-03-02 14:02:49,-49796.0
1647,2018-03-02 14:06:35,4355.0
1655,2018-03-02 14:14:38,-30304.0
1658,2018-03-02 14:16:41,346.0
1670,2018-03-02 14:24:37,51760.0
1682,2018-03-02 14:39:08,42014.0
1688,2018-03-02 14:43:09,12383.0
1690,2018-03-02 14:55:54,259.0
1694,2018-03-02 15:04:01,37538.0
2112,2018-03-02 21:32:56,264779.0
2124,2018-03-02 21:42:28,2954.0
2216,2018-03-02 23:19:57,13502.0
2708,2018-03-03 10:11:29,231415.0
2789,2018-03-03 11:12:41,69622.0
2801,2018-03-03 11:17:51,20671.0
2893,2018-03-03 12:22:59,117367.0
2906,2018-03-03 12:32:23,-27483.0
2914,2018-03-03 12:35:01,-2080.0
2981,2018-03-03 13:24:22,150136.0
3222,2018-03-03 16:51:25,263528.0
3226,2018-03-03 16:54:16,-2175.0
3243,2018-03-03 17:03:09,-35408.0
3245,2018-03-03 17:03:45,262.0
3252,2018-03-03 17:07:14,1219.0
3254,2018-03-03 17:12:20,2380.0
