,timestamp,amount_cumsum
16343,2018-05-24 14:46:41,22760677
16375,2018-05-24 16:15:41,22671505
16391,2018-05-24 16:42:59,22748074
16399,2018-05-24 16:46:23,22778074
16405,2018-05-24 17:15:38,23067822
16411,2018-05-24 17:27:26,23212290
16425,2018-05-24 17:54:05,23415882
16430,2018-05-24 17:55:06,23402723
16432,2018-05-24 17:57:25,23372723
16442,2018-05-24 18:12:51,23551347
16449,2018-05-24 18:21:29,23341717
16457,2018-05-24 18:24:39,23350652
16462,2018-05-24 18:29:41,23357424
16491,2018-05-24 18:47:23,23326923
16498,2018-05-24 18:56:16,23296004
16508,2018-05-24 19:05:28,23341997
16513,2018-05-24 19:16:04,23252880
16522,2018-05-24 19:26:21,23271726
16530,2018-05-24 19:43:16,23244924
16546,2018-05-24 20:20:21,23215929
16557,2018-05-24 20:29:01,23181359
16563,2018-05-24 20:49:03,23240802
16568,2018-05-24 20:53:21,23247803
16579,2018-05-24 21:23:53,23361794
16584,2018-05-24 21:46:17,23391846
16601,2018-05-24 21:51:37,23284748
16616,2018-05-24 22:27:11,23250094
16632,2018-05-24 22:46:43,23274484
16643,2018-05-24 22:57:36,23347108
16648,2018-05-24 23:02:32,23357330
16660,2018-05-24 23:06:22,23357715
16665,2018-05-24 23:09:12,23425353
16684,2018-05-24 23:27:51,23199251
16686,2018-05-24 23:32:28,23039251
16693,2018-05-24 23:33:46,22905694
16705,2018-05-24 23:34:40,22883338
16711,2018-05-24 23:39:01,22962511
16716,2018-05-24 23:42:16,23092511
16728,2018-05-24 23:44:20,23070248
16734,2018-05-24 23:48:21,23150247
16752,2018-05-25 00:03:08,23058619
16755,2018-05-25 00:04:32,22988619
16766,2018-05-25 00:10:20,22968220
16803,2018-05-25 00:23:24,23092897
16814,2018-05-25 00:31:01,23137749
16820,2018-05-25 00:39:13,23217736
16832,2018-05-25 00:42:41,23144474
16852,2018-05-25 00:48:17,23131912
16855,2018-05-25 00:57:40,23057223
16860,2018-05-25 01:01:06,23117223
16870,2018-05-25 01:05:41,23166421
16906,2018-05-25 01:29:04,23247594
16910,2018-05-25 01:31:17,23326624
16930,2018-05-25 01:37:56,23276561
16944,2018-05-25 01:56:59,23161405
16948,2018-05-25 02:18:56,23256128
16961,2018-05-25 02:26:35,23241643
16964,2018-05-25 02:27:58,23261643
16975,2018-05-25 02:49:36,23289604
17003,2018-05-25 04:09:39,23231470
17016,2018-05-25 04:37:45,23297446
17022,2018-05-25 04:52:56,23234657
17038,2018-05-25 05:16:19,23389660
17077,2018-05-25 06:05:26,23266248
17107,2018-05-25 07:28:10,23389982
17116,2018-05-25 07:35:24,23288604
17120,2018-05-25 07:39:27,23228604
17125,2018-05-25 07:39:58,23214220
17137,2018-05-25 07:43:24,23158886
17145,2018-05-25 07:46:33,23239085
17152,2018-05-25 07:50:14,23339085
17177,2018-05-25 07:57:09,23180157
17184,2018-05-25 08:05:24,23403003
17202,2018-05-25 08:18:11,23414319
17211,2018-05-25 08:24:17,23432482
17217,2018-05-25 08:29:15,23402482
17242,2018-05-25 08:43:30,23530382
17245,2018-05-25 08:44:44,23558058
17250,2018-05-25 08:51:56,23640053
17258,2018-05-25 08:54:19,23704667
17275,2018-05-25 09:04:51,23741635
17295,2018-05-25 09:22:58,23864948
17303,2018-05-25 09:50:27,24124915
17307,2018-05-25 09:52:50,24064915
17323,2018-05-25 09:54:48,24035009
17325,2018-05-25 09:55:04,24075009
17356,2018-05-25 11:26:32,24116279
17358,2018-05-25 11:33:21,24086279
17363,2018-05-25 11:36:09,24036279
17372,2018-05-25 11:46:25,24045420
17387,2018-05-25 11:56:20,24136673
17397,2018-05-25 12:04:52,24202601
17402,2018-05-25 12:07:00,24196073
17415,2018-05-25 12:14:57,24150234
17427,2018-05-25 12:30:50,24147261
17433,2018-05-25 12:41:08,24232516
17443,2018-05-25 12:48:26,24209943
17458,2018-05-25 13:23:45,24194419
17467,2018-05-25 13:40:12,24271800
17476,2018-05-25 13:50:44,24278054
17488,2018-05-25 15:07:52,24121064
17490,2018-05-25 15:11:42,24181064
17498,2018-05-25 15:18:10,24158588
17509,2018-05-25 15:52:21,24511512
17527,2018-05-25 16:14:49,24579553
17532,2018-05-25 16:20:16,24650435
17549,2018-05-25 16:25:14,24555650
17555,2018-05-25 16:33:12,24665651
17558,2018-05-25 16:34:39,24656830
17566,2018-05-25 16:47:47,24651026
17576,2018-05-25 16:51:57,24586845
17584,2018-05-25 16:58:59,24559734
17591,2018-05-25 17:01:57,24572799
17598,2018-05-25 17:28:48,24532072
17604,2018-05-25 17:40:17,24495695
17618,2018-05-25 18:13:45,24555526
17649,2018-05-25 18:40:18,24415467
17680,2018-05-25 19:55:18,24483457
17688,2018-05-25 19:58:18,24520293
17710,2018-05-25 20:25:35,24680479
17725,2018-05-25 20:39:08,24611999
17738,2018-05-25 20:42:36,24577770
17765,2018-05-25 20:51:21,24414839
17780,2018-05-25 20:56:14,24421900
17796,2018-05-25 21:04:28,24494391
17813,2018-05-25 21:08:40,24511934
17822,2018-05-25 21:13:00,24499348
17847,2018-05-25 21:31:05,24522951
17853,2018-05-25 21:39:44,24427043
17863,2018-05-25 21:44:04,24412800
17868,2018-05-25 21:47:00,24372800
17877,2018-05-25 21:57:02,24501864
17924,2018-05-25 22:16:01,24529757
17964,2018-05-26 00:00:15,24583469
17970,2018-05-26 00:02:58,24571027
17994,2018-05-26 00:26:34,24476437
18033,2018-05-26 01:10:00,24420797
18038,2018-05-26 01:16:47,24416935
18047,2018-05-26 01:58:56,24486080
18059,2018-05-26 02:05:45,24537478
18071,2018-05-26 02:30:42,24523457
18089,2018-05-26 03:03:01,24568442
18108,2018-05-26 03:32:05,24406132
18111,2018-05-26 03:53:43,24386132
18129,2018-05-26 04:30:11,24465008
18135,2018-05-26 04:36:13,24445134
18140,2018-05-26 05:07:09,24538901
18154,2018-05-26 06:04:08,24424974
18170,2018-05-26 07:29:23,24491075
18178,2018-05-26 07:54:29,24546302
18211,2018-05-26 08:41:09,24469591
18245,2018-05-26 09:35:10,24506070
18265,2018-05-26 11:03:56,24461719
18269,2018-05-26 11:12:18,24476620
18300,2018-05-26 12:29:33,24531675
18313,2018-05-26 13:11:48,24586644
18344,2018-05-26 14:00:28,24577300
18354,2018-05-26 14:58:04,24492072
18369,2018-05-26 16:14:53,24411665
18374,2018-05-26 16:22:40,24361866
18378,2018-05-26 16:23:53,24331866
18384,2018-05-26 16:26:33,24273292
18390,2018-05-26 16:27:35,24243293
18394,2018-05-26 16:28:55,24243293
18409,2018-05-26 16:32:11,24223292
18413,2018-05-26 16:32:33,24193291
18435,2018-05-26 16:46:54,24234507
18438,2018-05-26 16:51:25,24224507
18453,2018-05-26 16:58:51,24259503
18465,2018-05-26 17:06:19,24218079
18472,2018-05-26 17:24:16,24227972
18485,2018-05-26 17:39:09,24303741
18491,2018-05-26 17:51:09,24315714
18505,2018-05-26 19:10:51,24290729
18552,2018-05-26 20:35:30,24287074
18577,2018-05-26 21:37:56,24475106
18588,2018-05-26 21:46:15,24453978
18613,2018-05-26 22:38:09,24453069
18646,2018-05-26 23:00:52,24403462
18648,2018-05-26 23:09:01,24413462
18666,2018-05-26 23:45:09,24492518
18674,2018-05-27 00:17:11,24405016
18696,2018-05-27 00:56:30,24443486
18702,2018-05-27 01:05:03,24394617
18708,2018-05-27 01:08:06,24410754
18749,2018-05-27 06:16:17,24390555
18758,2018-05-27 06:17:27,24402467
18771,2018-05-27 06:49:02,24427218
18778,2018-05-27 06:55:00,24475173
18795,2018-05-27 07:17:52,24449166
18799,2018-05-27 07:29:36,24457412
18828,2018-05-27 07:56:08,24564151
18837,2018-05-27 08:03:51,24540496
18843,2018-05-27 08:07:51,24510497
18870,2018-05-27 09:22:04,24831982
18898,2018-05-27 09:49:01,24732066
18905,2018-05-27 10:13:24,24752440
18916,2018-05-27 10:46:07,24803014
18929,2018-05-27 12:12:30,24806231
18957,2018-05-27 15:28:09,24789609
18962,2018-05-27 16:01:34,24809702
18964,2018-05-27 16:38:43,24839702
18978,2018-05-27 16:54:16,24860870
18987,2018-05-27 17:17:19,24795319
18997,2018-05-27 17:36:55,24964687
18999,2018-05-27 17:49:55,24904687
19022,2018-05-27 19:18:23,24759448
19027,2018-05-27 19:31:49,24750508
19029,2018-05-27 19:42:40,24770227
19059,2018-05-27 21:30:57,24765662
19096,2018-05-27 23:42:06,24775349
19124,2018-05-28 01:08:49,24744775
19130,2018-05-28 02:01:05,24792506
19147,2018-05-28 03:53:32,24893433
19160,2018-05-28 05:20:36,24889898
19180,2018-05-28 06:36:28,24905865
19214,2018-05-28 09:42:43,24810512
19233,2018-05-28 09:53:44,24733981
19236,2018-05-28 09:56:46,24693981
19247,2018-05-28 10:16:24,24725989
19257,2018-05-28 10:31:27,24647769
19269,2018-05-28 10:33:51,24623923
19286,2018-05-28 10:54:01,24565785
19299,2018-05-28 11:00:28,24609859
19304,2018-05-28 11:34:24,24579859
19323,2018-05-28 12:18:09,24499385
19343,2018-05-28 12:42:22,24504848
19357,2018-05-28 13:06:10,24519391
19360,2018-05-28 13:35:35,24662192
19377,2018-05-28 13:48:29,24755896
19394,2018-05-28 14:12:26,24662874
19405,2018-05-28 14:26:51,24754319
19407,2018-05-28 14:30:42,24824318
19414,2018-05-28 14:42:12,25000846
19428,2018-05-28 15:18:03,25210413
19461,2018-05-28 17:24:40,25348718
19465,2018-05-28 17:35:02,25400384
19471,2018-05-28 17:45:53,25458598
19480,2018-05-28 18:40:23,25348843
19490,2018-05-28 18:56:18,25353695
19513,2018-05-28 19:54:35,25286859
19534,2018-05-28 21:12:39,25482867
19540,2018-05-28 21:22:29,25372443
19543,2018-05-28 21:23:37,25346738
19551,2018-05-28 21:26:38,25361579
19561,2018-05-28 21:34:12,25421147
19567,2018-05-28 21:44:03,25418378
19577,2018-05-28 22:10:18,25472091
19592,2018-05-28 22:32:12,25493543
19603,2018-05-28 22:46:56,25444927
19616,2018-05-28 23:12:53,25465821
19624,2018-05-28 23:47:25,25540503
19632,2018-05-29 00:03:10,25620572
19664,2018-05-29 01:08:45,25748491
19670,2018-05-29 01:28:52,25769624
19687,2018-05-29 02:00:37,25773203
19706,2018-05-29 03:45:57,25722218
19725,2018-05-29 06:08:49,25831421
19760,2018-05-29 07:11:25,25942720
19769,2018-05-29 07:17:17,26064845
19773,2018-05-29 07:18:58,26044845
19800,2018-05-29 07:34:28,26073694
19810,2018-05-29 07:47:21,26119407
19823,2018-05-29 08:01:40,25967288
19852,2018-05-29 08:57:56,26115547
19883,2018-05-29 10:14:22,26102244
19892,2018-05-29 10:22:13,26145126
19939,2018-05-29 12:03:09,26243220
19948,2018-05-29 12:37:19,26104243
19984,2018-05-29 14:20:45,26556052
20036,2018-05-29 15:16:59,26844824
20049,2018-05-29 15:31:46,26874724
20078,2018-05-29 16:01:05,26879304
20086,2018-05-29 16:25:03,26747398
20107,2018-05-29 17:11:51,26641918
20115,2018-05-29 17:27:41,26721172
20120,2018-05-29 17:29:22,26713151
20131,2018-05-29 18:03:40,26703022
20146,2018-05-29 18:35:03,26806996
20165,2018-05-29 18:41:17,26764138
20175,2018-05-29 18:56:44,26753025
20182,2018-05-29 19:22:27,26766511
20199,2018-05-29 19:52:41,26498642
20205,2018-05-29 19:55:38,26538642
20212,2018-05-29 20:01:00,26493098
20231,2018-05-29 20:29:26,26359851
20265,2018-05-29 20:55:00,26470978
20283,2018-05-29 21:14:15,26507178
20290,2018-05-29 21:25:13,26547179
20300,2018-05-29 21:31:49,26506898
20304,2018-05-29 21:35:23,26546897
20309,2018-05-29 21:38:54,26576898
20326,2018-05-29 22:12:50,26451539
20333,2018-05-29 22:26:03,26373022
20338,2018-05-29 22:31:09,26437100
20342,2018-05-29 22:36:00,26467100
20350,2018-05-29 23:01:16,26455406
20355,2018-05-29 23:13:59,26544448
20364,2018-05-29 23:20:36,26539378
20378,2018-05-29 23:49:32,26481835
20389,2018-05-30 00:19:44,26484437
20394,2018-05-30 00:58:58,26499477
20412,2018-05-30 01:08:16,26469476
20450,2018-05-30 02:58:44,26239021
20461,2018-05-30 03:04:10,26189021
20467,2018-05-30 03:12:34,26149364
20488,2018-05-30 03:42:15,26129051
20507,2018-05-30 04:18:14,26167687
20529,2018-05-30 05:11:12,26178978
20547,2018-05-30 06:21:49,26379221
20564,2018-05-30 06:48:56,26336701
20571,2018-05-30 07:00:52,26337026
20594,2018-05-30 07:43:15,26504154
20619,2018-05-30 08:04:33,26596373
20624,2018-05-30 08:10:30,26560695
20631,2018-05-30 08:16:49,26502604
20639,2018-05-30 08:39:33,26554190
20641,2018-05-30 08:54:41,26544190
20672,2018-05-30 09:38:30,26448260
20681,2018-05-30 09:39:33,26436229
20684,2018-05-30 09:48:42,26496798
20692,2018-05-30 10:01:31,26447391
20700,2018-05-30 10:07:54,26439284
20708,2018-05-30 10:10:09,26399284
20710,2018-05-30 10:23:00,26389849
20727,2018-05-30 10:30:05,26357079
20744,2018-05-30 10:41:18,26332178
20759,2018-05-30 10:56:48,26372968
20768,2018-05-30 11:06:40,26312902
20775,2018-05-30 11:10:46,26328733
20783,2018-05-30 11:20:19,26348733
20796,2018-05-30 11:33:59,26317869
20802,2018-05-30 11:45:32,26297869
20805,2018-05-30 11:48:17,26257869
20818,2018-05-30 12:06:33,26351105
20821,2018-05-30 12:14:00,26371104
20827,2018-05-30 12:29:11,26501104
20839,2018-05-30 13:00:46,26449329
20842,2018-05-30 13:03:43,26450932
20848,2018-05-30 13:09:02,26410932
20895,2018-05-30 15:12:03,26395396
20931,2018-05-30 15:37:56,26501236
20940,2018-05-30 15:45:38,26557253
20954,2018-05-30 16:02:42,26479712
20959,2018-05-30 16:16:30,26469712
20961,2018-05-30 16:23:57,26479712
20980,2018-05-30 17:22:40,26475977
20992,2018-05-30 18:04:46,26370229
21000,2018-05-30 18:12:09,26368264
21019,2018-05-30 18:53:21,26154484
21047,2018-05-30 19:51:11,26234079
21053,2018-05-30 20:11:12,26163896
21076,2018-05-30 21:20:38,26269315
21101,2018-05-30 22:36:23,26443462
21121,2018-05-30 22:54:22,26392785
21135,2018-05-30 23:32:44,26453386
21158,2018-05-30 23:54:46,26657618
21165,2018-05-30 23:56:10,26637618
21173,2018-05-31 00:02:52,26667618
21175,2018-05-31 00:04:50,26627618
21192,2018-05-31 00:29:14,26547898
21197,2018-05-31 00:31:39,26566872
21208,2018-05-31 00:55:59,26651247
21218,2018-05-31 01:01:35,26660095
21231,2018-05-31 01:23:19,26708038
21243,2018-05-31 01:51:33,26711278
21248,2018-05-31 02:04:15,26690661
21275,2018-05-31 04:39:00,26802904
21304,2018-05-31 06:23:16,26859618
21317,2018-05-31 08:05:21,26969257
21333,2018-05-31 08:13:17,27006865
21359,2018-05-31 08:25:46,26829496
21386,2018-05-31 08:41:53,26783942
21395,2018-05-31 08:59:47,26834870
21416,2018-05-31 09:52:30,26574000
21433,2018-05-31 09:56:10,26528476
21445,2018-05-31 10:22:05,26794275
21469,2018-05-31 11:36:16,26811359
21475,2018-05-31 12:03:23,26790133
