,timestamp,point_amount_cumsum
0,2018-11-01 00:00:00,14561.0
8,2018-11-01 00:49:00,-68267.0
40,2018-11-01 06:06:00,73353.0
65,2018-11-02 03:47:00,15366.0
81,2018-11-02 22:01:00,-33461.0
95,2018-11-03 04:12:00,22345.0
96,2018-11-03 05:06:00,7918.0
234,2018-11-04 15:57:00,-37304.0
263,2018-11-05 00:56:00,-145296.0
266,2018-11-05 01:16:00,65502.0
297,2018-11-05 03:28:00,-55953.0
298,2018-11-05 03:28:00,-4.0
308,2018-11-05 03:40:00,6724.0
311,2018-11-05 05:32:00,18309.0
334,2018-11-05 09:19:00,4565.0
335,2018-11-05 09:32:00,44242.0
344,2018-11-05 09:57:00,-67740.0
353,2018-11-05 19:18:00,-33732.0
392,2018-11-06 03:42:00,45072.0
393,2018-11-06 04:24:00,7.0
428,2018-11-06 14:47:00,-42062.0
459,2018-11-07 01:37:00,29609.0
460,2018-11-07 04:55:00,49590.0
475,2018-11-07 07:51:00,-69422.0
476,2018-11-07 09:00:00,9487.0
513,2018-11-07 09:24:00,-103976.0
533,2018-11-07 10:27:00,62303.0
545,2018-11-07 11:53:00,-10676.0
590,2018-11-07 23:33:00,46521.0
603,2018-11-08 01:32:00,-29851.0
628,2018-11-08 12:37:00,47041.0
647,2018-11-08 13:00:00,1704.0
667,2018-11-09 00:53:00,-110656.0
690,2018-11-09 01:21:00,27527.0
691,2018-11-09 04:02:00,2795.0
704,2018-11-09 08:37:00,2689.0
746,2018-11-09 17:44:00,5127.0
747,2018-11-09 17:56:00,2527.0
760,2018-11-09 19:10:00,8036.0
770,2018-11-09 22:39:00,3115.0
794,2018-11-10 06:16:00,-2177.0
822,2018-11-11 08:54:00,-10503.0
863,2018-11-11 18:54:00,15725.0
865,2018-11-11 20:47:00,-6472.0
871,2018-11-12 00:01:00,41004.0
876,2018-11-12 01:03:00,21404.0
895,2018-11-12 09:01:00,-115908.0
896,2018-11-12 09:06:00,2293.0
937,2018-11-13 01:21:00,1666.0
1008,2018-11-14 06:48:00,-21909.0
1009,2018-11-14 06:49:00,3518.0
1010,2018-11-14 06:59:00,49718.0
1063,2018-11-14 20:17:00,104417.0
1118,2018-11-15 00:05:00,83082.0
1156,2018-11-15 01:01:00,52901.0
1226,2018-11-15 01:31:00,285825.0
1321,2018-11-15 01:57:00,94845.0
1329,2018-11-15 02:01:00,63083.0
1358,2018-11-15 02:06:00,-17737.0
1381,2018-11-15 02:34:00,86726.0
1513,2018-11-15 04:27:00,199733.0
1536,2018-11-15 04:40:00,12360.0
1556,2018-11-15 04:52:00,3490.0
1557,2018-11-15 04:54:00,3332.0
1567,2018-11-15 05:12:00,121863.0
1740,2018-11-15 08:58:00,-121947.0
1754,2018-11-15 09:48:00,-4447.0
1859,2018-11-15 13:22:00,463151.0
1865,2018-11-15 13:41:00,10986.0
1866,2018-11-15 13:45:00,5218.0
1918,2018-11-15 16:58:00,-84599.0
1962,2018-11-15 19:24:00,322633.0
1963,2018-11-15 19:27:00,44224.0
1964,2018-11-15 19:42:00,6950.0
2023,2018-11-15 23:25:00,-22114.0
2024,2018-11-15 23:38:00,15257.0
2057,2018-11-15 23:51:00,69513.0
2065,2018-11-15 23:53:00,-38575.0
2067,2018-11-15 23:56:00,13632.0
2068,2018-11-15 23:58:00,53646.0
2109,2018-11-16 00:11:00,-338132.0
2164,2018-11-16 01:22:00,49080.0
2175,2018-11-16 01:41:00,230700.0
2223,2018-11-16 02:11:00,-210294.0
2237,2018-11-16 02:28:00,-36107.0
2238,2018-11-16 02:32:00,32283.0
2288,2018-11-16 04:01:00,-15367.0
2303,2018-11-16 06:58:00,19965.0
2315,2018-11-16 08:41:00,-123304.0
2316,2018-11-16 08:41:00,501.0
2393,2018-11-16 16:09:00,69770.0
2394,2018-11-16 16:10:00,51193.0
2428,2018-11-16 17:27:00,-40298.0
2458,2018-11-16 18:48:00,-6736.0
2474,2018-11-16 19:04:00,9978.0
2484,2018-11-16 20:07:00,-140405.0
2494,2018-11-16 20:54:00,29071.0
2514,2018-11-17 02:20:00,12494.0
2529,2018-11-17 06:47:00,111135.0
2565,2018-11-17 16:56:00,5942.0
