,timestamp,point_amount_cumsum
0,2018-07-02 18:20:00,9228.0
690,2018-07-05 17:28:00,-175319.0
819,2018-07-05 23:18:00,37490.0
820,2018-07-05 23:18:00,4946.0
821,2018-07-05 23:18:00,4946.0
822,2018-07-05 23:18:00,4946.0
823,2018-07-05 23:18:00,4946.0
824,2018-07-05 23:18:00,4946.0
825,2018-07-05 23:18:00,4946.0
826,2018-07-05 23:18:00,4946.0
827,2018-07-05 23:18:00,4946.0
828,2018-07-05 23:18:00,4946.0
829,2018-07-05 23:19:00,1783.0
882,2018-07-06 00:12:00,42587.0
883,2018-07-06 00:19:00,2498.0
945,2018-07-06 04:00:00,20423.0
946,2018-07-06 04:03:00,4965.0
1095,2018-07-06 09:56:00,-72030.0
1216,2018-07-06 17:10:00,55215.0
1334,2018-07-06 22:19:00,-2719.0
1462,2018-07-07 00:07:00,-19776.0
1463,2018-07-07 00:07:00,-11777.0
1498,2018-07-07 00:34:00,-39908.0
1562,2018-07-07 00:38:00,-8577.0
1971,2018-07-07 04:40:00,-35110.0
1983,2018-07-07 06:21:00,27463.0
2186,2018-07-07 16:20:00,110153.0
2525,2018-07-08 09:36:00,-213486.0
2700,2018-07-09 03:20:00,94662.0
2701,2018-07-09 03:29:00,30438.0
2865,2018-07-09 18:38:00,33008.0
2899,2018-07-09 22:02:00,-121032.0
2900,2018-07-09 22:02:00,44800.0
3176,2018-07-10 15:21:00,28111.0
3222,2018-07-10 18:20:00,-17509.0
3223,2018-07-10 18:20:00,9994.0
3258,2018-07-10 18:46:00,-14279.0
3360,2018-07-10 21:17:00,-41520.0
3361,2018-07-10 21:17:00,4950.0
3384,2018-07-10 22:46:00,39005.0
3525,2018-07-11 08:46:00,57269.0
3608,2018-07-11 13:43:00,-71762.0
3719,2018-07-11 16:17:00,70539.0
3962,2018-07-13 08:55:00,152695.0
4069,2018-07-13 13:45:00,6272.0
4082,2018-07-13 16:02:00,-98133.0
4409,2018-07-14 08:57:00,-4719.0
4449,2018-07-14 09:09:00,-9646.0
4454,2018-07-14 09:17:00,46795.0
4490,2018-07-14 11:39:00,35832.0
4538,2018-07-14 13:32:00,-10773.0
4617,2018-07-14 18:50:00,-113886.0
4618,2018-07-14 18:50:00,7450.0
4649,2018-07-14 21:14:00,-14536.0
4832,2018-07-15 19:51:00,-15179.0
4906,2018-07-16 03:52:00,-13783.0
4907,2018-07-16 04:45:00,57556.0
5048,2018-07-16 18:01:00,-37628.0
5053,2018-07-16 18:02:00,-95294.0
5173,2018-07-16 22:10:00,-104295.0
5305,2018-07-17 05:08:00,-32122.0
5426,2018-07-17 10:22:00,52378.0
5434,2018-07-17 10:27:00,45050.0
5482,2018-07-17 12:05:00,-41130.0
5521,2018-07-17 14:12:00,-112065.0
5543,2018-07-17 15:32:00,25206.0
5567,2018-07-17 16:54:00,13933.0
5769,2018-07-18 02:42:00,-3721.0
5770,2018-07-18 02:42:00,-50274.0
5771,2018-07-18 02:42:00,-49830.0
6204,2018-07-18 09:14:00,2447.0
6205,2018-07-18 09:25:00,12329.0
6462,2018-07-18 16:10:00,-107407.0
6476,2018-07-18 16:18:00,82984.0
6478,2018-07-18 16:19:00,-3818.0
6484,2018-07-18 16:21:00,53673.0
6725,2018-07-18 18:45:00,-19981.0
7080,2018-07-19 02:00:00,-82271.0
7081,2018-07-19 02:00:00,-37482.0
7592,2018-07-19 11:13:00,36760.0
7852,2018-07-19 15:52:00,-31890.0
7927,2018-07-19 20:58:00,50399.0
8036,2018-07-20 00:37:00,8061.0
8155,2018-07-20 06:54:00,22881.0
8164,2018-07-20 07:16:00,2710.0
8208,2018-07-20 09:06:00,-107249.0
8294,2018-07-20 14:46:00,66909.0
8463,2018-07-20 22:51:00,63048.0
8464,2018-07-20 22:51:00,66496.0
8465,2018-07-20 22:51:00,42652.0
9164,2018-07-22 01:07:00,-343184.0
9165,2018-07-22 01:07:00,-245.0
9384,2018-07-22 18:40:00,77425.0
9385,2018-07-22 18:51:00,72315.0
9491,2018-07-22 23:33:00,-72845.0
9836,2018-07-23 07:43:00,77462.0
9855,2018-07-23 08:11:00,42167.0
9969,2018-07-23 12:04:00,-128079.0
9970,2018-07-23 12:04:00,107091.0
10085,2018-07-23 16:41:00,-56156.0
10188,2018-07-23 18:12:00,-25695.0
10189,2018-07-23 18:12:00,49689.0
10656,2018-07-24 04:34:00,22176.0
10657,2018-07-24 04:34:00,9714.0
10658,2018-07-24 04:34:00,11481.0
10659,2018-07-24 04:34:00,11481.0
10660,2018-07-24 04:34:00,19429.0
10661,2018-07-24 04:34:00,9714.0
10662,2018-07-24 04:34:00,27377.0
11172,2018-07-24 14:43:00,110869.0
11251,2018-07-24 15:22:00,-76081.0
11305,2018-07-24 16:32:00,-32106.0
11740,2018-07-24 23:09:00,217662.0
11789,2018-07-24 23:31:00,-26233.0
11901,2018-07-25 01:27:00,134619.0
12033,2018-07-25 05:33:00,-8399.0
12372,2018-07-25 10:06:00,23454.0
12433,2018-07-25 11:27:00,-3824.0
12679,2018-07-25 14:10:00,50578.0
12692,2018-07-25 14:28:00,54713.0
12693,2018-07-25 14:28:00,-36807.0
12762,2018-07-25 15:17:00,25359.0
12861,2018-07-25 15:55:00,-124725.0
12862,2018-07-25 15:55:00,109678.0
13266,2018-07-25 20:30:00,162473.0
13267,2018-07-25 20:30:00,39896.0
13504,2018-07-26 00:30:00,-61215.0
13505,2018-07-26 00:30:00,49532.0
13533,2018-07-26 01:23:00,217200.0
13565,2018-07-26 02:35:00,36584.0
13589,2018-07-26 02:49:00,-96975.0
13674,2018-07-26 04:12:00,55417.0
13691,2018-07-26 04:58:00,84455.0
13692,2018-07-26 04:58:00,-682.0
13784,2018-07-26 06:51:00,-74490.0
13868,2018-07-26 08:40:00,-81401.0
13869,2018-07-26 08:40:00,20181.0
14028,2018-07-26 10:16:00,-3291.0
14029,2018-07-26 10:16:00,8446.0
14030,2018-07-26 10:16:00,55444.0
14139,2018-07-26 10:52:00,-23073.0
14140,2018-07-26 10:52:00,44310.0
14186,2018-07-26 11:08:00,43436.0
14199,2018-07-26 11:46:00,36800.0
14200,2018-07-26 11:47:00,8138.0
14224,2018-07-26 12:03:00,-131083.0
14225,2018-07-26 12:03:00,29783.0
14226,2018-07-26 12:03:00,29783.0
14227,2018-07-26 12:03:00,29783.0
15036,2018-07-27 08:11:00,-264902.0
15159,2018-07-27 09:02:00,-75932.0
15160,2018-07-27 09:02:00,36755.0
15298,2018-07-27 11:19:00,-9630.0
15453,2018-07-27 15:34:00,137087.0
15520,2018-07-27 16:43:00,15844.0
15625,2018-07-27 18:22:00,-135484.0
15801,2018-07-27 22:00:00,-75945.0
15941,2018-07-27 23:02:00,41908.0
16017,2018-07-27 23:35:00,92212.0
16136,2018-07-28 01:18:00,110323.0
16260,2018-07-28 03:26:00,-95693.0
16365,2018-07-28 07:44:00,29364.0
16366,2018-07-28 07:44:00,49646.0
16561,2018-07-28 11:10:00,-4694.0
16944,2018-07-29 01:31:00,80248.0
17683,2018-07-30 09:49:00,-70479.0
17684,2018-07-30 09:49:00,71006.0
18236,2018-07-31 07:10:00,32157.0
18240,2018-07-31 07:16:00,111136.0
18348,2018-07-31 10:34:00,-151469.0
18349,2018-07-31 10:34:00,57945.0
18350,2018-07-31 10:34:00,50094.0
18489,2018-07-31 13:04:00,-46169.0
18569,2018-07-31 14:04:00,-47559.0
18570,2018-07-31 14:04:00,-34944.0
18745,2018-07-31 18:47:00,6045.0
