,timestamp,point_amount_cumsum
7,2019-05-16 13:34:00,-58210.0
17,2019-05-16 13:37:00,24752.0
29,2019-05-16 13:40:00,3580.0
36,2019-05-16 13:43:00,-55936.0
39,2019-05-16 13:44:00,-996.0
57,2019-05-16 13:47:00,52742.0
63,2019-05-16 13:51:00,3826.0
70,2019-05-16 13:54:00,70533.0
77,2019-05-16 13:55:00,-16713.0
78,2019-05-16 13:55:00,19179.0
93,2019-05-16 13:57:00,275.0
94,2019-05-16 13:58:00,-76239.0
95,2019-05-16 13:58:00,76153.0
96,2019-05-16 14:04:00,-58703.0
97,2019-05-16 14:04:00,-2375.0
98,2019-05-16 14:04:00,-2375.0
99,2019-05-16 14:04:00,-11150.0
129,2019-05-16 14:08:00,109172.0
134,2019-05-16 14:10:00,10889.0
137,2019-05-16 14:15:00,50623.0
138,2019-05-16 14:18:00,-42038.0
141,2019-05-16 14:19:00,40649.0
154,2019-05-16 14:25:00,15319.0
159,2019-05-16 14:30:00,-2369.0
209,2019-05-16 14:39:00,17175.0
210,2019-05-16 14:42:00,-17257.0
211,2019-05-16 14:42:00,-130.0
215,2019-05-16 14:43:00,17974.0
216,2019-05-16 14:47:00,-50439.0
217,2019-05-16 14:47:00,-27.0
229,2019-05-16 14:50:00,49940.0
230,2019-05-16 14:51:00,-42244.0
231,2019-05-16 14:52:00,-2517.0
248,2019-05-16 14:59:00,45334.0
256,2019-05-16 15:03:00,2514.0
265,2019-05-16 15:08:00,15511.0
270,2019-05-16 15:10:00,609.0
275,2019-05-16 15:15:00,-21464.0
276,2019-05-16 15:15:00,21854.0
284,2019-05-16 15:19:00,55048.0
292,2019-05-16 15:21:00,5681.0
307,2019-05-16 15:26:00,-22263.0
308,2019-05-16 15:41:00,-16323.0
309,2019-05-16 15:42:00,16322.0
312,2019-05-16 15:44:00,-66.0
346,2019-05-16 16:12:00,-44222.0
347,2019-05-16 16:15:00,92564.0
353,2019-05-16 16:18:00,-3243.0
363,2019-05-16 16:22:00,-7710.0
379,2019-05-16 16:39:00,-120630.0
393,2019-05-16 16:41:00,2405.0
416,2019-05-16 16:56:00,33251.0
582,2019-05-16 17:01:00,-30297.0
604,2019-05-16 17:05:00,16346.0
630,2019-05-16 17:16:00,-71473.0
