,timestamp,point_amount_cumsum
1,2019-02-21 13:57:00,20.0
6,2019-02-21 14:15:00,-4041.0
21,2019-02-21 14:50:00,8153.0
191,2019-02-21 15:01:00,47643.0
194,2019-02-21 15:03:00,-81.0
200,2019-02-21 15:09:00,-17785.0
205,2019-02-21 15:15:00,-4624.0
226,2019-02-21 15:39:00,-12097.0
237,2019-02-21 15:57:00,-10247.0
239,2019-02-21 16:00:00,-326.0
241,2019-02-21 16:11:00,29019.0
244,2019-02-21 16:35:00,-4128.0
248,2019-02-21 17:31:00,13950.0
249,2019-02-21 17:31:00,-32804.0
255,2019-02-21 17:31:00,35499.0
270,2019-02-21 17:44:00,-13243.0
281,2019-02-21 17:53:00,-3871.0
284,2019-02-21 18:02:00,230.0
285,2019-02-21 18:04:00,-4308.0
286,2019-02-21 18:04:00,-33167.0
289,2019-02-21 18:04:00,37376.0
298,2019-02-21 18:06:00,7228.0
300,2019-02-21 18:14:00,45.0
303,2019-02-21 18:19:00,-52.0
310,2019-02-21 18:30:00,-731.0
313,2019-02-21 18:36:00,2929.0
326,2019-02-21 18:39:00,-9605.0
336,2019-02-21 18:46:00,16816.0
338,2019-02-21 18:58:00,-565.0
364,2019-02-21 19:56:00,-19853.0
472,2019-02-21 20:17:00,-5149.0
483,2019-02-21 20:36:00,-6501.0
499,2019-02-21 21:21:00,9168.0
500,2019-02-21 21:47:00,-21199.0
674,2019-02-22 00:30:00,-2956.0
677,2019-02-22 00:58:00,-78.0
762,2019-02-22 03:15:00,-26389.0
764,2019-02-22 03:52:00,-237.0
871,2019-02-22 06:25:00,16172.0
921,2019-02-22 07:21:00,-553.0
1032,2019-02-22 09:00:00,-6434.0
1061,2019-02-22 09:40:00,-15472.0
1093,2019-02-22 10:31:00,9067.0
1120,2019-02-22 11:00:00,-21028.0
1126,2019-02-22 11:11:00,-1561.0
1132,2019-02-22 11:19:00,360.0
1136,2019-02-22 12:42:00,-405.0
1138,2019-02-22 15:07:00,116.0
1161,2019-02-22 16:36:00,-21840.0
1162,2019-02-22 17:11:00,-2309.0
1183,2019-02-22 17:24:00,12402.0
1184,2019-02-22 17:30:00,-14135.0
1185,2019-02-22 17:31:00,13922.0
1192,2019-02-22 17:56:00,-1155.0
1208,2019-02-22 20:49:00,-9057.0
1209,2019-02-22 20:55:00,-24150.0
1211,2019-02-22 20:56:00,24458.0
1212,2019-02-22 21:23:00,-39651.0
1213,2019-02-22 21:24:00,39592.0
1228,2019-02-23 00:20:00,-26742.0
1232,2019-02-23 00:36:00,-1115.0
1236,2019-02-23 07:00:00,-665.0
1238,2019-02-23 07:54:00,804.0
1241,2019-02-23 09:03:00,346.0
1251,2019-02-23 10:34:00,-939.0
1253,2019-02-23 10:54:00,-67.0
1256,2019-02-23 12:45:00,127.0
1258,2019-02-23 14:15:00,-34.0
1259,2019-02-23 16:43:00,-40845.0
1260,2019-02-23 16:47:00,40813.0
1278,2019-02-23 17:40:00,-7325.0
1282,2019-02-23 18:18:00,-217.0
1287,2019-02-23 19:15:00,2.0
1290,2019-02-23 21:17:00,-1460.0
1291,2019-02-24 01:56:00,-19071.0
1292,2019-02-24 01:58:00,19117.0
1302,2019-02-24 02:06:00,510.0
1325,2019-02-24 02:21:00,160911.0
1326,2019-02-24 02:21:00,14607.0
1338,2019-02-24 02:40:00,27122.0
1348,2019-02-24 02:42:00,-5691.0
1356,2019-02-24 02:48:00,34998.0
1359,2019-02-24 02:51:00,270.0
1368,2019-02-24 02:57:00,-975.0
1369,2019-02-24 03:00:00,-41072.0
1378,2019-02-24 03:02:00,40755.0
1380,2019-02-24 03:07:00,132.0
1390,2019-02-24 03:14:00,13736.0
1395,2019-02-24 04:34:00,-31407.0
1396,2019-02-24 04:34:00,4622.0
1403,2019-02-24 04:48:00,-5120.0
1405,2019-02-24 05:11:00,1392.0
1411,2019-02-24 05:36:00,30308.0
1486,2019-02-24 06:13:00,-10464.0
1597,2019-02-24 07:15:00,-1106.0
1603,2019-02-24 07:42:00,-381.0
1607,2019-02-24 08:24:00,-1450.0
1610,2019-02-24 08:53:00,-1024.0
1777,2019-02-24 09:15:00,-17721.0
1778,2019-02-24 09:35:00,-15223.0
1779,2019-02-24 09:36:00,15224.0
1788,2019-02-24 10:31:00,-5444.0
1820,2019-02-24 11:39:00,39455.0
1821,2019-02-24 11:39:00,298.0
1842,2019-02-24 11:58:00,-30266.0
1845,2019-02-24 12:03:00,2954.0
1849,2019-02-24 12:18:00,6081.0
1850,2019-02-24 12:22:00,-16367.0
1853,2019-02-24 12:24:00,16254.0
1859,2019-02-24 12:34:00,-2301.0
1868,2019-02-24 12:38:00,-22822.0
1877,2019-02-24 12:53:00,-10018.0
1881,2019-02-24 13:32:00,-4677.0
1885,2019-02-24 14:59:00,-622.0
1888,2019-02-24 15:06:00,-3512.0
1890,2019-02-24 15:25:00,4353.0
2007,2019-02-24 16:21:00,-23238.0
2009,2019-02-24 16:56:00,-3478.0
2013,2019-02-24 17:08:00,-1551.0
2025,2019-02-24 17:50:00,-12322.0
2029,2019-02-24 18:11:00,6.0
2034,2019-02-24 19:03:00,-882.0
2038,2019-02-24 19:24:00,-2409.0
2042,2019-02-24 21:28:00,13605.0
2043,2019-02-24 21:54:00,-5355.0
2044,2019-02-24 21:57:00,-14732.0
2046,2019-02-24 22:01:00,17829.0
2049,2019-02-24 22:54:00,-4033.0
2052,2019-02-24 22:57:00,-563.0
2053,2019-02-24 22:58:00,-28829.0
2054,2019-02-24 22:59:00,28800.0
2069,2019-02-24 23:04:00,-23094.0
2072,2019-02-24 23:06:00,1344.0
2078,2019-02-24 23:09:00,-1509.0
2082,2019-02-24 23:11:00,-35782.0
2083,2019-02-24 23:11:00,33816.0
2098,2019-02-24 23:13:00,7949.0
2100,2019-02-24 23:13:00,-37.0
2105,2019-02-24 23:16:00,-18169.0
2127,2019-02-24 23:18:00,31985.0
2149,2019-02-24 23:19:00,-25322.0
2150,2019-02-24 23:22:00,-25247.0
2155,2019-02-24 23:23:00,102373.0
2164,2019-02-24 23:26:00,-55163.0
2178,2019-02-24 23:30:00,25339.0
2179,2019-02-24 23:30:00,-5489.0
2184,2019-02-24 23:31:00,5174.0
2186,2019-02-24 23:32:00,1793.0
2209,2019-02-24 23:33:00,3959.0
2215,2019-02-24 23:35:00,9676.0
2235,2019-02-24 23:37:00,14196.0
2240,2019-02-24 23:39:00,1041.0
2267,2019-02-24 23:42:00,-23318.0
2289,2019-02-24 23:52:00,609.0
2290,2019-02-24 23:53:00,-20473.0
2291,2019-02-24 23:54:00,20332.0
2292,2019-02-24 23:56:00,-5085.0
2294,2019-02-24 23:56:00,4955.0
2305,2019-02-25 00:03:00,17500.0
2314,2019-02-25 00:11:00,-222.0
2319,2019-02-25 00:13:00,1143.0
2321,2019-02-25 00:23:00,68.0
2324,2019-02-25 00:30:00,-66.0
2328,2019-02-25 00:33:00,-1121.0
2348,2019-02-25 00:41:00,-26936.0
2349,2019-02-25 00:43:00,-11143.0
2363,2019-02-25 00:47:00,28766.0
2364,2019-02-25 00:47:00,4777.0
2365,2019-02-25 00:48:00,-5472.0
2369,2019-02-25 00:53:00,5113.0
2388,2019-02-25 01:01:00,-17801.0
2395,2019-02-25 01:04:00,20448.0
2398,2019-02-25 01:05:00,3865.0
2399,2019-02-25 01:06:00,-124.0
2400,2019-02-25 01:06:00,-8311.0
2401,2019-02-25 01:06:00,-3224.0
2403,2019-02-25 01:07:00,11644.0
2419,2019-02-25 01:28:00,-13446.0
2429,2019-02-25 01:35:00,15652.0
2432,2019-02-25 01:35:00,180.0
2447,2019-02-25 01:45:00,42412.0
2454,2019-02-25 01:46:00,-9509.0
2474,2019-02-25 01:49:00,-12183.0
2490,2019-02-25 01:59:00,-31617.0
2491,2019-02-25 01:59:00,40307.0
2497,2019-02-25 02:27:00,-2343.0
2567,2019-02-25 04:45:00,-11632.0
2572,2019-02-25 05:15:00,-1044.0
2574,2019-02-25 06:07:00,36270.0
2580,2019-02-25 06:50:00,3489.0
2609,2019-02-25 07:28:00,-13763.0
2623,2019-02-25 08:38:00,27765.0
2626,2019-02-25 08:49:00,-3240.0
2647,2019-02-25 09:02:00,8507.0
2651,2019-02-25 09:10:00,2450.0
2655,2019-02-25 09:12:00,-496.0
2663,2019-02-25 09:19:00,-7262.0
2677,2019-02-25 10:31:00,58289.0
2680,2019-02-25 10:48:00,75.0
2685,2019-02-25 11:26:00,-27645.0
2686,2019-02-25 11:26:00,16917.0
2709,2019-02-25 12:53:00,-273.0
2715,2019-02-25 13:42:00,13283.0
2760,2019-02-25 16:27:00,-19404.0
2791,2019-02-25 17:13:00,-99453.0
2799,2019-02-25 17:32:00,-17823.0
2800,2019-02-25 17:53:00,-16857.0
2801,2019-02-25 17:58:00,829.0
2802,2019-02-25 17:58:00,16025.0
2804,2019-02-25 18:06:00,286.0
2808,2019-02-25 18:21:00,-3880.0
2817,2019-02-25 19:12:00,-76690.0
2835,2019-02-25 19:22:00,-80129.0
2884,2019-02-25 20:06:00,-8330.0
2888,2019-02-25 20:10:00,-764.0
2889,2019-02-25 21:17:00,-28806.0
2890,2019-02-25 21:19:00,28824.0
2893,2019-02-25 22:42:00,-190.0
2920,2019-02-25 23:05:00,-95608.0
2921,2019-02-25 23:06:00,-31636.0
2922,2019-02-25 23:33:00,31656.0
2952,2019-02-26 00:11:00,46283.0
2957,2019-02-26 00:27:00,-7941.0
2964,2019-02-26 01:16:00,-61893.0
3003,2019-02-26 01:58:00,35855.0
3006,2019-02-26 02:05:00,1257.0
3037,2019-02-26 03:06:00,-29448.0
3039,2019-02-26 03:59:00,-8.0
3065,2019-02-26 05:39:00,-29755.0
3082,2019-02-26 06:58:00,-4110.0
3113,2019-02-26 08:29:00,32673.0
3164,2019-02-26 09:05:00,-21792.0
3172,2019-02-26 09:16:00,1211.0
3192,2019-02-26 09:26:00,-1155.0
3194,2019-02-26 09:47:00,-29.0
3199,2019-02-26 10:37:00,-2127.0
3200,2019-02-26 11:31:00,-12317.0
3201,2019-02-26 11:32:00,12315.0
3203,2019-02-26 12:34:00,34500.0
3205,2019-02-26 12:47:00,295.0
3219,2019-02-26 13:38:00,25843.0
3224,2019-02-26 13:48:00,22330.0
3234,2019-02-26 14:03:00,-12929.0
3252,2019-02-26 14:39:00,23729.0
3269,2019-02-26 15:17:00,-20007.0
3295,2019-02-26 15:39:00,22689.0
3300,2019-02-26 15:41:00,70.0
3339,2019-02-26 17:10:00,-47473.0
3347,2019-02-26 17:47:00,10866.0
3378,2019-02-26 19:53:00,13862.0
3381,2019-02-26 20:20:00,-10600.0
3384,2019-02-26 22:19:00,161.0
3393,2019-02-26 22:43:00,2979.0
3397,2019-02-26 23:02:00,4776.0
3398,2019-02-26 23:19:00,-23283.0
3399,2019-02-26 23:21:00,23253.0
3414,2019-02-26 23:32:00,5110.0
3424,2019-02-27 00:18:00,262.0
3429,2019-02-27 00:23:00,-481.0
3431,2019-02-27 01:22:00,-1341.0
3465,2019-02-27 09:09:00,-26421.0
3469,2019-02-27 10:03:00,2462.0
3471,2019-02-27 10:48:00,-6400.0
3484,2019-02-27 11:42:00,-4425.0
3495,2019-02-27 13:12:00,24152.0
