,timestamp,point_amount_cumsum
0,2018-12-02 01:27:00,-10121.0
1,2018-12-02 01:30:00,10119.0
56,2018-12-02 04:03:00,-41205.0
81,2018-12-02 06:01:00,-91028.0
90,2018-12-02 06:34:00,33315.0
97,2018-12-02 07:02:00,53523.0
98,2018-12-02 07:14:00,-15716.0
99,2018-12-02 07:28:00,15693.0
100,2018-12-02 07:35:00,-70.0
104,2018-12-02 07:41:00,915.0
105,2018-12-02 08:12:00,-28509.0
117,2018-12-02 09:03:00,14305.0
118,2018-12-02 09:06:00,-37723.0
119,2018-12-02 09:06:00,37741.0
123,2018-12-02 09:08:00,-45686.0
124,2018-12-02 09:08:00,46072.0
132,2018-12-02 10:26:00,9490.0
144,2018-12-02 11:14:00,17967.0
153,2018-12-02 11:40:00,-13033.0
161,2018-12-02 12:07:00,-36674.0
167,2018-12-02 12:35:00,-79584.0
169,2018-12-02 13:09:00,-23.0
205,2018-12-02 15:09:00,-5506.0
209,2018-12-02 15:53:00,3156.0
220,2018-12-02 16:16:00,4779.0
225,2018-12-02 16:28:00,60564.0
237,2018-12-02 17:00:00,-3754.0
258,2018-12-02 17:17:00,27469.0
265,2018-12-02 18:03:00,17247.0
266,2018-12-02 18:05:00,-515.0
267,2018-12-02 18:05:00,-9464.0
272,2018-12-02 18:06:00,9535.0
280,2018-12-02 19:06:00,-47231.0
299,2018-12-02 19:47:00,-74834.0
311,2018-12-02 20:09:00,-24089.0
312,2018-12-02 20:16:00,-44197.0
313,2018-12-02 20:26:00,44323.0
318,2018-12-02 21:28:00,765.0
321,2018-12-02 21:46:00,871.0
323,2018-12-02 22:08:00,55.0
324,2018-12-02 22:30:00,-30351.0
325,2018-12-02 22:34:00,30398.0
331,2018-12-02 22:55:00,30537.0
333,2018-12-02 23:33:00,33.0
334,2018-12-03 00:03:00,-94.0
345,2018-12-03 00:16:00,-3636.0
346,2018-12-03 00:19:00,-18766.0
354,2018-12-03 00:31:00,17778.0
359,2018-12-03 00:38:00,4596.0
361,2018-12-03 00:42:00,6677.0
362,2018-12-03 01:00:00,-1086.0
381,2018-12-03 02:12:00,-12905.0
391,2018-12-03 02:40:00,15427.0
392,2018-12-03 05:30:00,-6.0
394,2018-12-03 05:40:00,2253.0
400,2018-12-03 07:29:00,-15822.0
413,2018-12-03 07:46:00,-19202.0
425,2018-12-03 08:14:00,38445.0
432,2018-12-03 09:00:00,47145.0
434,2018-12-03 09:00:00,55.0
445,2018-12-03 09:12:00,18648.0
455,2018-12-03 09:15:00,15001.0
458,2018-12-03 09:19:00,-1414.0
460,2018-12-03 09:22:00,113.0
462,2018-12-03 09:30:00,-4727.0
469,2018-12-03 09:37:00,1134.0
481,2018-12-03 10:19:00,-21410.0
482,2018-12-03 10:19:00,27546.0
491,2018-12-03 11:07:00,-6242.0
496,2018-12-03 11:18:00,3427.0
497,2018-12-03 11:20:00,-27659.0
498,2018-12-03 11:20:00,27667.0
508,2018-12-03 11:30:00,-6749.0
509,2018-12-03 11:30:00,5.0
512,2018-12-03 11:41:00,2192.0
514,2018-12-03 11:47:00,-1707.0
518,2018-12-03 11:56:00,62023.0
527,2018-12-03 13:13:00,-16818.0
528,2018-12-03 13:14:00,-23242.0
540,2018-12-03 14:03:00,61735.0
543,2018-12-03 15:02:00,-27037.0
546,2018-12-03 15:09:00,1194.0
551,2018-12-03 15:37:00,-17035.0
554,2018-12-03 15:58:00,-300.0
561,2018-12-03 16:31:00,25222.0
567,2018-12-03 17:43:00,21161.0
568,2018-12-03 17:56:00,-16.0
569,2018-12-03 17:56:00,-9958.0
570,2018-12-03 17:57:00,9978.0
572,2018-12-03 18:01:00,75.0
575,2018-12-03 18:23:00,1629.0
579,2018-12-03 19:07:00,105.0
595,2018-12-19 18:31:00,60688.0
597,2018-12-19 19:53:00,939.0
599,2018-12-19 19:59:00,-454.0
611,2018-12-19 20:19:00,-9233.0
612,2018-12-19 20:48:00,-19293.0
613,2018-12-19 20:49:00,17592.0
614,2018-12-19 20:49:00,1716.0
617,2018-12-19 20:57:00,125.0
620,2018-12-19 21:05:00,-2197.0
628,2018-12-19 21:43:00,34942.0
633,2018-12-19 22:15:00,-1975.0
645,2018-12-19 22:29:00,-4099.0
646,2018-12-19 22:29:00,1099.0
647,2018-12-19 22:29:00,3087.0
654,2018-12-19 22:37:00,40790.0
657,2018-12-19 22:41:00,66.0
661,2018-12-19 22:46:00,-1179.0
684,2018-12-19 23:10:00,-82208.0
686,2018-12-19 23:11:00,468.0
687,2018-12-19 23:13:00,-1592.0
688,2018-12-19 23:13:00,-8232.0
689,2018-12-19 23:15:00,-766.0
690,2018-12-19 23:15:00,-21366.0
692,2018-12-19 23:16:00,32116.0
700,2018-12-19 23:32:00,4486.0
704,2018-12-19 23:53:00,2494.0
711,2018-12-20 00:35:00,-18847.0
720,2018-12-20 00:45:00,-945.0
722,2018-12-20 00:58:00,4872.0
