,timestamp,point_amount_cumsum
73,2019-06-01 01:33:00,74909.0
95,2019-06-01 02:04:00,-57103.0
96,2019-06-01 02:18:00,-20511.0
97,2019-06-01 02:21:00,7746.0
98,2019-06-01 02:35:00,12296.0
107,2019-06-01 03:05:00,2196.0
108,2019-06-01 03:06:00,-71793.0
109,2019-06-01 03:06:00,71714.0
148,2019-06-01 05:06:00,-117216.0
149,2019-06-01 05:08:00,-42026.0
150,2019-06-01 05:11:00,41995.0
154,2019-06-01 08:30:00,3336.0
157,2019-06-01 08:53:00,225.0
160,2019-06-01 09:16:00,1044.0
164,2019-06-01 09:22:00,-380.0
168,2019-06-01 09:25:00,6133.0
176,2019-06-01 09:47:00,1327.0
179,2019-06-01 11:13:00,-10196.0
183,2019-06-01 11:21:00,1891.0
184,2019-06-01 11:50:00,-11358.0
233,2019-06-01 14:46:00,59245.0
264,2019-06-01 15:16:00,-63278.0
265,2019-06-01 15:16:00,-1004.0
266,2019-06-01 15:18:00,-9146.0
267,2019-06-01 15:18:00,-90866.0
336,2019-06-01 16:55:00,118381.0
345,2019-06-01 17:58:00,6599.0
346,2019-06-01 18:14:00,-1036.0
347,2019-06-01 18:14:00,-18645.0
348,2019-06-01 18:14:00,19696.0
360,2019-06-01 19:24:00,1717.0
377,2019-06-01 20:34:00,-1379.0
385,2019-06-01 22:06:00,-3554.0
439,2019-06-01 23:51:00,30677.0
463,2019-06-02 00:38:00,74368.0
464,2019-06-02 03:13:00,-16509.0
465,2019-06-02 03:14:00,16518.0
471,2019-06-02 04:24:00,-85709.0
472,2019-06-02 04:24:00,1999.0
478,2019-06-02 04:27:00,95952.0
485,2019-06-02 06:22:00,408.0
486,2019-06-02 06:25:00,-62312.0
487,2019-06-02 06:27:00,62332.0
488,2019-06-02 06:32:00,-103922.0
489,2019-06-02 06:36:00,103868.0
490,2019-06-02 07:05:00,-13430.0
501,2019-06-02 07:34:00,10353.0
509,2019-06-02 07:51:00,5677.0
510,2019-06-02 08:03:00,-71555.0
511,2019-06-02 08:09:00,71517.0
516,2019-06-02 08:28:00,-38293.0
526,2019-06-02 08:50:00,23136.0
538,2019-06-02 09:06:00,3639.0
545,2019-06-02 09:17:00,2371.0
547,2019-06-02 09:38:00,438.0
549,2019-06-02 11:17:00,-73.0
555,2019-06-02 11:42:00,2316.0
562,2019-06-02 12:20:00,1472.0
577,2019-06-02 12:51:00,-17335.0
579,2019-06-02 13:51:00,15.0
580,2019-06-02 14:21:00,-33179.0
583,2019-06-02 16:16:00,33196.0
587,2019-06-02 16:33:00,356.0
588,2019-06-02 16:35:00,-1003.0
597,2019-06-02 16:43:00,138054.0
635,2019-06-02 16:54:00,-70148.0
643,2019-06-02 17:24:00,1492.0
653,2019-06-02 17:37:00,-7882.0
717,2019-06-02 20:09:00,-34411.0
769,2019-06-02 21:07:00,35120.0
770,2019-06-02 21:19:00,-37906.0
771,2019-06-02 21:19:00,-1003.0
772,2019-06-02 21:19:00,-1002.0
773,2019-06-02 21:19:00,-1002.0
774,2019-06-02 21:43:00,41179.0
777,2019-06-02 22:00:00,-219.0
778,2019-06-02 22:07:00,-1002.0
791,2019-06-02 22:17:00,-38380.0
795,2019-06-02 22:21:00,-756.0
799,2019-06-02 22:30:00,-10396.0
800,2019-06-02 22:38:00,-92212.0
810,2019-06-02 22:53:00,95494.0
811,2019-06-02 22:57:00,-71069.0
813,2019-06-02 23:07:00,71250.0
818,2019-06-02 23:36:00,-37223.0
819,2019-06-02 23:36:00,36841.0
838,2019-06-02 23:51:00,643.0
847,2019-06-03 01:27:00,805.0
869,2019-06-03 02:53:00,-3769.0
923,2019-06-03 04:02:00,-60274.0
924,2019-06-03 04:02:00,1998.0
925,2019-06-03 04:02:00,77962.0
936,2019-06-03 08:01:00,2214.0
943,2019-06-03 08:42:00,-16558.0
957,2019-06-03 09:17:00,-22221.0
959,2019-06-03 09:21:00,236.0
967,2019-06-03 09:35:00,-1810.0
985,2019-06-03 10:01:00,-38052.0
986,2019-06-03 10:01:00,-100859.0
990,2019-06-03 10:07:00,95808.0
991,2019-06-03 10:11:00,-16459.0
992,2019-06-03 10:11:00,-1003.0
1007,2019-06-03 10:32:00,63491.0
1008,2019-06-03 11:26:00,-1003.0
1009,2019-06-03 11:26:00,-1004.0
1010,2019-06-03 11:26:00,-47143.0
1011,2019-06-03 11:26:00,-19894.0
1012,2019-06-03 11:31:00,69100.0
1013,2019-06-03 11:42:00,-6896.0
1014,2019-06-03 11:42:00,-1002.0
1015,2019-06-03 11:42:00,-1002.0
1061,2019-06-03 11:47:00,23221.0
1068,2019-06-03 11:59:00,868.0
1093,2019-06-03 14:00:00,-74996.0
1097,2019-06-03 14:42:00,-1731.0
1120,2019-06-03 15:14:00,53955.0
1150,2019-06-03 15:46:00,-68351.0
1151,2019-06-03 15:47:00,-5767.0
1166,2019-06-03 16:11:00,-69826.0
1168,2019-06-03 16:12:00,-6656.0
1170,2019-06-03 16:14:00,-799.0
1204,2019-06-03 16:47:00,54121.0
1215,2019-06-03 17:01:00,-60859.0
1216,2019-06-03 17:01:00,50099.0
1241,2019-06-03 17:53:00,64184.0
1262,2019-06-03 19:12:00,-7414.0
1267,2019-06-03 19:52:00,28.0
1268,2019-06-03 21:05:00,-8004.0
1281,2019-06-03 21:18:00,129788.0
1288,2019-06-03 21:40:00,-5454.0
1322,2019-06-03 22:44:00,-33063.0
1392,2019-06-04 00:24:00,6723.0
1484,2019-06-04 02:05:00,133047.0
1491,2019-06-04 02:24:00,-291.0
1492,2019-06-04 02:55:00,-19874.0
1524,2019-06-04 03:07:00,27968.0
1525,2019-06-04 06:22:00,-5440.0
1526,2019-06-04 06:23:00,-89479.0
1581,2019-06-04 06:38:00,63449.0
1591,2019-06-04 07:16:00,-6094.0
1594,2019-06-04 07:26:00,-2221.0
1596,2019-06-04 07:31:00,-87225.0
1597,2019-06-04 07:31:00,1998.0
1598,2019-06-04 07:31:00,1998.0
