,timestamp,point_amount_cumsum
0,2018-10-01 00:10:00,-22896.0
19,2018-10-01 00:49:00,-1577.0
23,2018-10-01 00:51:00,6944.0
24,2018-10-01 00:53:00,-14626.0
25,2018-10-01 00:53:00,-1101.0
27,2018-10-01 00:56:00,16371.0
30,2018-10-01 01:06:00,1078.0
31,2018-10-01 01:08:00,-26531.0
35,2018-10-01 01:35:00,40610.0
39,2018-10-01 01:42:00,931.0
41,2018-10-01 02:14:00,-672.0
48,2018-10-01 02:37:00,-642.0
49,2018-10-01 03:50:00,-108.0
50,2018-10-01 03:50:00,-27951.0
51,2018-10-01 03:54:00,-14022.0
52,2018-10-01 03:54:00,-19921.0
54,2018-10-01 03:56:00,62031.0
55,2018-10-01 04:26:00,-36919.0
56,2018-10-01 04:27:00,-32489.0
57,2018-10-01 04:41:00,-1672.0
70,2018-10-01 05:40:00,38964.0
71,2018-10-01 06:51:00,-21332.0
72,2018-10-01 06:51:00,-297.0
76,2018-10-01 07:26:00,26516.0
78,2018-10-01 09:03:00,1108.0
96,2018-10-01 10:26:00,-3214.0
103,2018-10-01 11:03:00,1806.0
130,2018-10-01 14:36:00,-83613.0
132,2018-10-01 15:34:00,67.0
139,2018-10-01 15:40:00,2667.0
155,2018-10-01 18:49:00,-16500.0
175,2018-10-01 20:09:00,-34396.0
176,2018-10-01 21:27:00,-9561.0
177,2018-10-01 21:29:00,9561.0
199,2018-10-01 22:36:00,-11997.0
200,2018-10-01 22:42:00,-1805.0
204,2018-10-01 22:51:00,-7240.0
206,2018-10-01 22:59:00,-75.0
207,2018-10-01 23:14:00,-27686.0
209,2018-10-01 23:22:00,27960.0
211,2018-10-02 00:27:00,30.0
227,2018-10-02 01:16:00,-13264.0
228,2018-10-02 01:19:00,-32961.0
229,2018-10-02 01:22:00,5948.0
230,2018-10-02 01:22:00,27118.0
231,2018-10-02 01:55:00,-704.0
234,2018-10-02 01:56:00,891.0
235,2018-10-02 03:15:00,-5575.0
237,2018-10-02 03:16:00,5688.0
242,2018-10-02 04:11:00,2749.0
243,2018-10-02 04:34:00,-3743.0
244,2018-10-02 04:34:00,-21940.0
245,2018-10-02 04:35:00,25705.0
